"subject_id","fcOrder","item","group","wave","1","2","3","4","5","form","resolution_31May2024","bin_number","unit","obscore","obscore_standardized","obscore_standardized_to_reg"
"Q5v7vEQrx6bW7SNYTjUD","fcAE","M6107","reg",1,0.92,0.03,0.02,0.02,0.01,"E",93973,2,"count",0.42495,0.310370051315739,NA
"wc8gFFDsjo1YttzTxjgf","fcCB","C1039","reg",1,0.26,0.66,0.06,0.01,0.01,"B",4.23,1,"percent",0.27725,-0.761346873424098,NA
"wc8gFFDsjo1YttzTxjgf","fcCB","G1631","reg",1,0.12,0.39,0.42,0.07,0,"B",7284319,2,"millions of dollars",0.1297,-0.639669176376549,NA
"wc8gFFDsjo1YttzTxjgf","fcCB","G2063","reg",1,0.82,0.12,0.06,0,0,"B",8986,1,"count",0.018,-1.13458392297132,NA
"wc8gFFDsjo1YttzTxjgf","fcCB","G410","reg",1,0.08,0.48,0.35,0.07,0.02,"B",10790,2,"count",0.10425,-0.785140138555071,NA
"wc8gFFDsjo1YttzTxjgf","fcCB","M5680","reg",1,0.5,0.45,0.02,0.02,0.01,"B",2,2,"MtCO2",0.12675,-0.702418185633916,NA
"MskJPTzjpASwSGntWf2Y","fcED","G1588","reg",1,0,0.2,0.5,0.3,0,"D",4,5,"percent",0.765,0.385381121200545,NA
"MskJPTzjpASwSGntWf2Y","fcED","G1799","reg",1,0,0.3,0.6,0.1,0,"D",1314,2,"thousands of units",0.25,-0.544396482042334,NA
"MskJPTzjpASwSGntWf2Y","fcED","G2006","reg",1,0.25,0.3,0.2,0.15,0.1,"D",38.6,2,"percent",0.16875,-0.337601392601744,NA
"MskJPTzjpASwSGntWf2Y","fcED","G938","reg",1,0.57,0.29,0.14,0,0,"D",154,5,"count",1.53225,1.93777532492716,NA
"MskJPTzjpASwSGntWf2Y","fcED","M4663","reg",1,0.28,0.29,0.43,0,0,"D",1998.17,3,"minutes",0.20165,-0.416229002725831,NA
"gIVXFcb4XIgyVfkGHGYP","fcCB","C1039","reg",1,0.05,0.3,0.43,0.18,0.04,"B",4.23,1,"percent",0.6875,0.0907662336762678,NA
"gIVXFcb4XIgyVfkGHGYP","fcCB","G1631","reg",1,0.19,0.53,0.2,0.05,0.03,"B",7284319,2,"millions of dollars",0.0609,-0.894063827600684,NA
"gIVXFcb4XIgyVfkGHGYP","fcCB","G2063","reg",1,0.09,0.37,0.35,0.14,0.05,"B",8986,1,"count",0.57915,0.0650990775475348,NA
"gIVXFcb4XIgyVfkGHGYP","fcCB","G410","reg",1,0.04,0.23,0.56,0.13,0.04,"B",10790,2,"count",0.2825,-0.200691891467771,NA
"gIVXFcb4XIgyVfkGHGYP","fcCB","M5680","reg",1,0.04,0.36,0.33,0.21,0.06,"B",2,2,"MtCO2",0.21905,-0.366516463814723,NA
"VdblB6kOjPuNZJSookux","fcAE","G181","reg",1,0.52,0.17,0.08,0.15,0.08,"E",99,1,"count",0.1929,-0.676256621749039,NA
"VdblB6kOjPuNZJSookux","fcAE","G2341","reg",1,0.16,0.5,0.25,0.08,0.01,"E",3459,1,"count",0.4147,-0.321397395930694,NA
"VdblB6kOjPuNZJSookux","fcAE","G2404","reg",1,0.2,0.67,0.07,0.03,0.03,"E",2.1,2,"percent",0.0307,-1.02486994477297,NA
"VdblB6kOjPuNZJSookux","fcAE","M3924","reg",1,0.04,0.04,0.21,0.29,0.42,"E",3690,3,"count",0.34425,0.310772529638034,NA
"VdblB6kOjPuNZJSookux","fcAE","M6107","reg",1,0.8,0.1,0.06,0.03,0.01,"E",93973,2,"count",0.32585,-0.0745481979235273,NA
"qexjC6y4MMUWHAt5bqvh","fcDC","C47","reg",1,0,0,0.2,0.65,0.15,"C",104,4,"count",0.03125,-1.11744710673904,NA
"qexjC6y4MMUWHAt5bqvh","fcDC","G1210","reg",1,0.03,0.1,0.4,0.4,0.07,"C",89.57,3,"Ruble",0.1218,-0.678728861106961,NA
"qexjC6y4MMUWHAt5bqvh","fcDC","G2352","reg",1,0,0.04,0.11,0.2,0.65,"C",80316215,5,"count",0.0733,-1.4704929612119,NA
"qexjC6y4MMUWHAt5bqvh","fcDC","M1571","reg",1,0,0.06,0.11,0.52,0.31,"C",595037548.678,4,"TH/s",0.0643,-0.779958632254651,NA
"qexjC6y4MMUWHAt5bqvh","fcDC","M811","reg",1,0.04,0.4,0.5,0.06,0,"C",135,2,"count",0.1594,-0.587131926239134,NA
"3HNTHcsl7dZ2TGlwR4g6","fcAE","G181","reg",1,0.81,0.1,0.06,0.03,0,"E",99,1,"count",0.02255,-1.07985878485373,NA
"3HNTHcsl7dZ2TGlwR4g6","fcAE","G2341","reg",1,0.25,0.24,0.3,0.17,0.04,"E",3459,1,"count",0.43415,-0.28297012971094,NA
"3HNTHcsl7dZ2TGlwR4g6","fcAE","G2404","reg",1,0,0.09,0.22,0.33,0.36,"E",2.1,2,"percent",0.7169,1.56101359384964,NA
"3HNTHcsl7dZ2TGlwR4g6","fcAE","M3924","reg",1,0.15,0.21,0.45,0.16,0.03,"E",3690,3,"count",0.09455,-0.776847629715697,NA
"3HNTHcsl7dZ2TGlwR4g6","fcAE","M6107","reg",1,0.8,0.1,0.05,0.03,0.02,"E",93973,2,"count",0.32645,-0.072217714073441,NA
"EtulJVHuPSc3ZLVKBPtb","fcDC","C47","reg",1,0.1,0.19,0.34,0.3,0.07,"C",104,4,"count",0.24795,-0.357160221758145,NA
"EtulJVHuPSc3ZLVKBPtb","fcDC","G1210","reg",1,0.04,0.34,0.55,0.05,0.02,"C",89.57,3,"Ruble",0.07565,-0.961426532772948,NA
"EtulJVHuPSc3ZLVKBPtb","fcDC","G2352","reg",1,0.03,0.11,0.3,0.52,0.04,"C",80316215,5,"count",0.56785,-0.351909236814447,NA
"EtulJVHuPSc3ZLVKBPtb","fcDC","M1571","reg",1,0.05,0.07,0.39,0.31,0.18,"C",595037548.678,4,"TH/s",0.1547,-0.394039263199668,NA
"EtulJVHuPSc3ZLVKBPtb","fcDC","M811","reg",1,0.1,0.45,0.34,0.1,0.01,"C",135,2,"count",0.11235,-0.775457474081452,NA
"NfezsS2GPqZf3vUkvzDQ","fcAE","G181","reg",1,0.85,0.1,0.05,0,0,"E",99,1,"count",0.0125,-1.10366977246278,NA
"NfezsS2GPqZf3vUkvzDQ","fcAE","G2341","reg",1,0.85,0.1,0.05,0,0,"E",3459,1,"count",0.0125,-1.11602189328726,NA
"NfezsS2GPqZf3vUkvzDQ","fcAE","G2404","reg",1,0.2,0.5,0.25,0.05,0,"E",2.1,2,"percent",0.06625,-0.890902938363715,NA
"NfezsS2GPqZf3vUkvzDQ","fcAE","M3924","reg",1,0,0.05,0.35,0.45,0.15,"E",3690,3,"count",0.1925,-0.350206081422953,NA
"NfezsS2GPqZf3vUkvzDQ","fcAE","M6107","reg",1,0.44,0.25,0.15,0.1,0.06,"E",93973,2,"count",0.15945,-0.720869052347483,NA
"k9MmGT1uWvO13aGxHsEY","fcAE","G181","reg",1,0.24,0.6,0.1,0.06,0,"E",99,1,"count",0.3034,-0.414454220674381,NA
"k9MmGT1uWvO13aGxHsEY","fcAE","G2341","reg",1,0,0.32,0.54,0.12,0.02,"E",3459,1,"count",0.7412,0.323666995881637,NA
"k9MmGT1uWvO13aGxHsEY","fcAE","G2404","reg",1,0,0.72,0.16,0.12,0,"E",2.1,2,"percent",0.0464,-0.965705894122472,NA
"k9MmGT1uWvO13aGxHsEY","fcAE","M3924","reg",1,0,0,0.31,0.63,0.06,"E",3690,3,"count",0.23985,-0.14396333194198,NA
"k9MmGT1uWvO13aGxHsEY","fcAE","M6107","reg",1,0.85,0.15,0,0,0,"E",93973,2,"count",0.36125,0.0629503492315685,NA
"NS80TKIsEEKLQYESGAtd","fcAE","G181","reg",1,0.75,0.25,0,0,0,"E",99,1,"count",0.03125,-1.05924628811753,NA
"NS80TKIsEEKLQYESGAtd","fcAE","G2341","reg",1,0,0,0,0.5,0.5,"E",3459,1,"count",1.625,2.06978616734791,NA
"NS80TKIsEEKLQYESGAtd","fcAE","G2404","reg",1,0.1,0.1,0.1,0.2,0.5,"E",2.1,2,"percent",0.695,1.47848539580849,NA
"NS80TKIsEEKLQYESGAtd","fcAE","M3924","reg",1,0.5,0,0.5,0,0,"E",3690,3,"count",0.25,-0.0997529009550343,NA
"NS80TKIsEEKLQYESGAtd","fcAE","M6107","reg",1,0.1,0.1,0.1,0.2,0.5,"E",93973,2,"count",0.695,1.35928199084212,NA
"Bipzf7LJ6qdGqAscZzBg","fcDC","C47","reg",1,0,0,0,0.05,0.95,"C",104,4,"count",0.45125,0.356113076426519,NA
"Bipzf7LJ6qdGqAscZzBg","fcDC","G1210","reg",1,0,0,0,1,0,"C",89.57,3,"Ruble",0.5,1.63798315241582,NA
"Bipzf7LJ6qdGqAscZzBg","fcDC","G2352","reg",1,0.05,0.1,0.56,0.24,0.05,"C",80316215,5,"count",0.7158,-0.0172727753351164,NA
"Bipzf7LJ6qdGqAscZzBg","fcDC","M1571","reg",1,0,0,0.15,0.75,0.1,"C",595037548.678,4,"TH/s",0.01625,-0.985085022554341,NA
"Bipzf7LJ6qdGqAscZzBg","fcDC","M811","reg",1,0.1,0.6,0.25,0.05,0,"C",135,2,"count",0.05125,-1.02002051283099,NA
"3TUTJUD20hg4uydW0nPU","fcED","G1588","reg",1,0.05,0.1,0.3,0.35,0.2,"D",4,5,"percent",0.43375,-0.569382788045307,NA
"3TUTJUD20hg4uydW0nPU","fcED","G1799","reg",1,0.05,0.15,0.35,0.35,0.1,"D",1314,2,"thousands of units",0.4275,0.23790041114378,NA
"3TUTJUD20hg4uydW0nPU","fcED","G2006","reg",1,0.15,0.45,0.3,0.05,0.05,"D",38.6,2,"percent",0.0975,-0.595833139844899,NA
"3TUTJUD20hg4uydW0nPU","fcED","G938","reg",1,0.01,0.02,0.2,0.35,0.42,"D",154,5,"count",0.19515,-0.763102593504845,NA
"3TUTJUD20hg4uydW0nPU","fcED","M4663","reg",1,0.05,0.15,0.69,0.1,0.01,"D",1998.17,3,"minutes",0.02735,-1.03334618352786,NA
"m2g6jSBVMT8QMYfBVVps","fcAE","G181","reg",1,0.82,0.15,0.01,0.01,0.01,"E",99,1,"count",0.0169,-1.09324506146976,NA
"m2g6jSBVMT8QMYfBVVps","fcAE","G2341","reg",1,0.25,0.3,0.3,0.1,0.05,"E",3459,1,"count",0.395,-0.36031858588078,NA
"m2g6jSBVMT8QMYfBVVps","fcAE","G2404","reg",1,0.15,0.25,0.25,0.2,0.15,"E",2.1,2,"percent",0.26375,-0.146641791645607,NA
"m2g6jSBVMT8QMYfBVVps","fcAE","M3924","reg",1,0.2,0.27,0.27,0.18,0.08,"E",3690,3,"count",0.16745,-0.459316553957239,NA
"m2g6jSBVMT8QMYfBVVps","fcAE","M6107","reg",1,0.09,0.28,0.24,0.24,0.15,"E",93973,2,"count",0.2898,-0.214571435916217,NA
"1bohrO3vq1ZQNnSrphM4","fcDC","C47","reg",1,0.2,0.17,0.21,0.18,0.24,"C",104,4,"count",0.28545,-0.22559234826122,NA
"1bohrO3vq1ZQNnSrphM4","fcDC","G1210","reg",1,0.05,0.15,0.3,0.3,0.2,"C",89.57,3,"Ruble",0.16625,-0.406444754811119,NA
"1bohrO3vq1ZQNnSrphM4","fcDC","G2352","reg",1,0.15,0.1,0.2,0.34,0.21,"C",80316215,5,"count",0.4558,-0.605346313588755,NA
"1bohrO3vq1ZQNnSrphM4","fcDC","M1571","reg",1,0.08,0.05,0.08,0.11,0.68,"C",595037548.678,4,"TH/s",0.2649,0.076406693325323,NA
"1bohrO3vq1ZQNnSrphM4","fcDC","M811","reg",1,0.1,0.4,0.4,0.08,0.02,"C",135,2,"count",0.1352,-0.683996501324875,NA
"dK03wJ3XzhgE9DtBrUzC","fcCB","C1039","reg",1,0.33,0.6,0.05,0.01,0.01,"B",4.23,1,"percent",0.22715,-0.865407486868896,NA
"dK03wJ3XzhgE9DtBrUzC","fcCB","G1631","reg",1,0.1,0.25,0.5,0.1,0.05,"B",7284319,2,"millions of dollars",0.22875,-0.273422225740638,NA
"dK03wJ3XzhgE9DtBrUzC","fcCB","G2063","reg",1,0.15,0.3,0.3,0.15,0.1,"B",8986,1,"count",0.54875,0.000106895037023855,NA
"dK03wJ3XzhgE9DtBrUzC","fcCB","G410","reg",1,0.05,0.4,0.4,0.1,0.05,"B",10790,2,"count",0.165,-0.58595230679881,NA
"dK03wJ3XzhgE9DtBrUzC","fcCB","M5680","reg",1,0.4,0.45,0.11,0.02,0.02,"B",2,2,"MtCO2",0.09225,-0.827971916974785,NA
"n67Cb0LnyydD86IYfON7","fcCB","C1039","reg",1,0.05,0.05,0.7,0.1,0.1,"B",4.23,1,"percent",0.88125,0.493196250740731,NA
"n67Cb0LnyydD86IYfON7","fcCB","G1631","reg",1,0.4,0.3,0.1,0.1,0.1,"B",7284319,2,"millions of dollars",0.15,-0.564607963878729,NA
"n67Cb0LnyydD86IYfON7","fcCB","G2063","reg",1,0.1,0.1,0.2,0.1,0.5,"B",8986,1,"count",1.03,1.02897162639174,NA
"n67Cb0LnyydD86IYfON7","fcCB","G410","reg",1,0.05,0.05,0.05,0.05,0.8,"B",10790,2,"count",1.0875,2.43875180505552,NA
"n67Cb0LnyydD86IYfON7","fcCB","M5680","reg",1,0.1,0.1,0.3,0.4,0.1,"B",2,2,"MtCO2",0.455,0.492161881399128,NA
"B5WG1QJDTZpBmQeLAwN1","fcAE","G181","reg",1,0.7,0.08,0.09,0.1,0.03,"E",99,1,"count",0.0781,-0.948246808566872,NA
"B5WG1QJDTZpBmQeLAwN1","fcAE","G2341","reg",1,0.1,0.3,0.4,0.1,0.1,"E",3459,1,"count",0.61,0.0644558222039099,NA
"B5WG1QJDTZpBmQeLAwN1","fcAE","G2404","reg",1,0.1,0.15,0.7,0.05,0,"E",2.1,2,"percent",0.2875,-0.0571420334959607,NA
"B5WG1QJDTZpBmQeLAwN1","fcAE","M3924","reg",1,0.2,0.6,0.1,0.05,0.05,"E",3690,3,"count",0.34625,0.319483944610831,NA
"B5WG1QJDTZpBmQeLAwN1","fcAE","M6107","reg",1,0.8,0.1,0.1,0,0,"E",93973,2,"count",0.325,-0.0778497167111497,NA
"uKYfZr65pq4KTBvCj3dE","fcAE","G181","reg",1,0.09,0.14,0.35,0.36,0.06,"E",99,1,"count",0.8005,0.763301196286814,NA
"uKYfZr65pq4KTBvCj3dE","fcAE","G2341","reg",1,0.05,0.05,0.15,0.55,0.2,"E",3459,1,"count",1.1575,1.14614879162888,NA
"uKYfZr65pq4KTBvCj3dE","fcAE","G2404","reg",1,0.25,0.27,0.24,0.15,0.09,"E",2.1,2,"percent",0.1793,-0.4648840895714,NA
"uKYfZr65pq4KTBvCj3dE","fcAE","M3924","reg",1,0.04,0.03,0.22,0.47,0.24,"E",3690,3,"count",0.2841,0.048776724331158,NA
"uKYfZr65pq4KTBvCj3dE","fcAE","M6107","reg",1,1,0,0,0,0,"E",93973,2,"count",0.5,0.601874739564044,NA
"ydd1LumbkUH3nodzQ6ED","fcDC","C47","reg",1,0.07,0.1,0.4,0.38,0.05,"C",104,4,"count",0.1806,-0.593456122558623,NA
"ydd1LumbkUH3nodzQ6ED","fcDC","G1210","reg",1,0.09,0.14,0.15,0.4,0.22,"C",89.57,3,"Ruble",0.2469,0.087587037601923,NA
"ydd1LumbkUH3nodzQ6ED","fcDC","G2352","reg",1,0.36,0.32,0.14,0.11,0.07,"C",80316215,5,"count",1.06465,0.771763585510198,NA
"ydd1LumbkUH3nodzQ6ED","fcDC","M1571","reg",1,0.03,0.1,0.4,0.4,0.07,"C",595037548.678,4,"TH/s",0.1518,-0.406419419950325,NA
"ydd1LumbkUH3nodzQ6ED","fcDC","M811","reg",1,0.15,0.24,0.31,0.2,0.1,"C",135,2,"count",0.2473,-0.235297374584731,NA
"7g48cSLs8jYPIKalXiUZ","fcDC","C47","reg",1,0.09,0.08,0.1,0.14,0.59,"C",104,4,"count",0.229,-0.423645853831925,NA
"7g48cSLs8jYPIKalXiUZ","fcDC","G1210","reg",1,0.15,0.2,0.25,0.32,0.08,"C",89.57,3,"Ruble",0.1557,-0.471070116372899,NA
"7g48cSLs8jYPIKalXiUZ","fcDC","G2352","reg",1,0.9,0.03,0.01,0.02,0.04,"C",80316215,5,"count",1.74005,2.29939769218907,NA
"7g48cSLs8jYPIKalXiUZ","fcDC","M1571","reg",1,0.1,0.12,0.08,0.2,0.5,"C",595037548.678,4,"TH/s",0.1992,-0.204067892370611,NA
"7g48cSLs8jYPIKalXiUZ","fcDC","M811","reg",1,0.9,0.05,0.02,0.02,0.01,"C",135,2,"count",0.40675,0.402928100515321,NA
"xoO6skepz0KramQLSPL9","fcBA","G1472","reg",1,0.4,0.4,0.1,0.1,0,"A",2.6,2,"percent",0.105,-0.327657402107716,NA
"xoO6skepz0KramQLSPL9","fcBA","G2268","reg",1,0.1,0.4,0.4,0.1,0,"A",170715,1,"count",0.535,-0.183960686993035,NA
"xoO6skepz0KramQLSPL9","fcBA","G2346","reg",1,0.3,0.4,0.1,0.1,0.1,"A",117,4,"Index",0.615,0.480863135481036,NA
"xoO6skepz0KramQLSPL9","fcBA","M3453","reg",1,0.05,0.7,0.15,0.05,0.05,"A",7.9,2,"percent",0.03875,-0.927893594453637,NA
"xoO6skepz0KramQLSPL9","fcBA","M9971","reg",1,0.15,0.1,0.3,0.3,0.15,"A",27.9,2,"µg/m³",0.405,-0.466462802851443,NA
"1UyTuCcPk3kU0qlGCyiZ","fcCB","C1039","reg",1,0.29,0.23,0.23,0.16,0.09,"B",4.23,1,"percent",0.40255,-0.501091486904474,NA
"1UyTuCcPk3kU0qlGCyiZ","fcCB","G1631","reg",1,0.88,0.1,0.02,0,0,"B",7284319,2,"millions of dollars",0.3874,0.313201486711529,NA
"1UyTuCcPk3kU0qlGCyiZ","fcCB","G2063","reg",1,0.4,0.28,0.21,0.1,0.01,"B",8986,1,"count",0.2373,-0.66574229058464,NA
"1UyTuCcPk3kU0qlGCyiZ","fcCB","G410","reg",1,0.62,0.15,0.1,0.08,0.05,"B",10790,2,"count",0.22835,-0.378239563724586,NA
"1UyTuCcPk3kU0qlGCyiZ","fcCB","M5680","reg",1,0.39,0.28,0.18,0.12,0.03,"B",2,2,"MtCO2",0.1422,-0.646191949424745,NA
"xDJ0JpfeWhke1GvUwHem","fcAE","G181","reg",1,0.2,0.09,0.15,0.19,0.37,"E",99,1,"count",0.7973,0.755719588291893,NA
"xDJ0JpfeWhke1GvUwHem","fcAE","G2341","reg",1,0.53,0.17,0.14,0.1,0.06,"E",3459,1,"count",0.17005,-0.804751158432645,NA
"xDJ0JpfeWhke1GvUwHem","fcAE","G2404","reg",1,0.05,0.19,0.46,0.22,0.08,"E",2.1,2,"percent",0.33825,0.134104818129072,NA
"xDJ0JpfeWhke1GvUwHem","fcAE","M3924","reg",1,0.06,0.09,0.19,0.26,0.4,"E",3690,3,"count",0.31085,0.165291899592321,NA
"xDJ0JpfeWhke1GvUwHem","fcAE","M6107","reg",1,0.17,0.24,0.18,0.24,0.17,"E",93973,2,"count",0.287,-0.22544702721662,NA
"Cxv3OL9bAloZXz0mUogg","fcAE","G181","reg",1,0.9,0.04,0.02,0.02,0.02,"E",99,1,"count",0.00779999999999999,-1.11480525920532,NA
"Cxv3OL9bAloZXz0mUogg","fcAE","G2341","reg",1,0.03,0.92,0.02,0.02,0.01,"E",3459,1,"count",0.4722,-0.207794937954557,NA
"Cxv3OL9bAloZXz0mUogg","fcAE","G2404","reg",1,0.1,0.7,0.1,0.05,0.05,"E",2.1,2,"percent",0.03125,-1.02279731879477,NA
"Cxv3OL9bAloZXz0mUogg","fcAE","M3924","reg",1,0.01,0.75,0.05,0.14,0.05,"E",3690,3,"count",0.30815,0.153531489379044,NA
"Cxv3OL9bAloZXz0mUogg","fcAE","M6107","reg",1,0.8,0.1,0.04,0.04,0.02,"E",93973,2,"count",0.327,-0.0700814372108618,NA
"fzuvw9IMx5kMEU5m0lQu","fcDC","C47","reg",1,0,0.02,0.12,0.23,0.63,"C",104,4,"count",0.20845,-0.49574504850824,NA
"fzuvw9IMx5kMEU5m0lQu","fcDC","G1210","reg",1,0.05,0.11,0.33,0.39,0.12,"C",89.57,3,"Ruble",0.1513,-0.498022873801509,NA
"fzuvw9IMx5kMEU5m0lQu","fcDC","G2352","reg",1,0.04,0.31,0.46,0.16,0.03,"C",80316215,5,"count",0.86055,0.310125857981092,NA
"fzuvw9IMx5kMEU5m0lQu","fcDC","M1571","reg",1,0.01,0.03,0.15,0.29,0.52,"C",595037548.678,4,"TH/s",0.1541,-0.396600674941183,NA
"fzuvw9IMx5kMEU5m0lQu","fcDC","M811","reg",1,0.15,0.35,0.35,0.1,0.05,"C",135,2,"count",0.14875,-0.629760344613644,NA
"j49ae9H3AT6mRC6ygqv8","fcAE","G181","reg",1,0.02,0.05,0.14,0.29,0.5,"E",99,1,"count",1.3497,2.06449466841534,NA
"j49ae9H3AT6mRC6ygqv8","fcAE","G2341","reg",1,0,0.01,0.06,0.1,0.83,"E",3459,1,"count",1.76695,2.35023606142987,NA
"j49ae9H3AT6mRC6ygqv8","fcAE","G2404","reg",1,0.05,0.84,0.11,0,0,"E",2.1,2,"percent",0.0073,-1.11305075911831,NA
"j49ae9H3AT6mRC6ygqv8","fcAE","M3924","reg",1,0,0,0.31,0.6,0.09,"E",3690,3,"count",0.2421,-0.134162990097583,NA
"j49ae9H3AT6mRC6ygqv8","fcAE","M6107","reg",1,0.47,0.38,0.15,0,0,"E",93973,2,"count",0.1217,-0.867495327915418,NA
"5coZDns40wcdgPzHyzrU","fcAE","G181","reg",1,0.35,0.35,0.15,0.1,0.05,"E",99,1,"count",0.26875,-0.496548819744398,NA
"5coZDns40wcdgPzHyzrU","fcAE","G2341","reg",1,0.45,0.3,0.15,0.1,0,"E",3459,1,"count",0.1875,-0.770275282055539,NA
"5coZDns40wcdgPzHyzrU","fcAE","G2404","reg",1,0.23,0.26,0.41,0.08,0.02,"E",2.1,2,"percent",0.1617,-0.531208120873875,NA
"5coZDns40wcdgPzHyzrU","fcAE","M3924","reg",1,0,0.26,0.07,0.27,0.4,"E",3690,3,"count",0.33825,0.284638284719642,NA
"5coZDns40wcdgPzHyzrU","fcAE","M6107","reg",1,0.48,0.25,0.16,0.07,0.04,"E",93973,2,"count",0.1585,-0.72455898511012,NA
"Q8xQjMfeUVXmPEqv1H7b","fcCB","C1039","reg",1,0.2,0.4,0.2,0.1,0.1,"B",4.23,1,"percent",0.425,-0.454461531378811,NA
"Q8xQjMfeUVXmPEqv1H7b","fcCB","G1631","reg",1,0.1,0.3,0.5,0.1,0,"B",7284319,2,"millions of dollars",0.19,-0.416704096887953,NA
"Q8xQjMfeUVXmPEqv1H7b","fcCB","G2063","reg",1,0.1,0.2,0.3,0.3,0.1,"B",8986,1,"count",0.735,0.398290907950926,NA
"Q8xQjMfeUVXmPEqv1H7b","fcCB","G410","reg",1,0,0.2,0.4,0.3,0.1,"B",10790,2,"count",0.405,0.200962584090121,NA
"Q8xQjMfeUVXmPEqv1H7b","fcCB","M5680","reg",1,0.45,0.45,0.05,0.05,0,"B",2,2,"MtCO2",0.1075,-0.772473528483531,NA
"l6RjWt1eTbc3APwaVH4F","fcAE","G181","sup",1,0.05,0.15,0.25,0.3,0.25,"E",99,1,"count",0.95375,1.33056382784707,1.12638914166864
"l6RjWt1eTbc3APwaVH4F","fcAE","G2341","sup",1,0.38,0.33,0.24,0.05,0,"E",3459,1,"count",0.2355,1.38203889895766,-0.67544192583198
"l6RjWt1eTbc3APwaVH4F","fcAE","G2404","sup",1,0.19,0.54,0.27,0,0,"E",2.1,2,"percent",0.0545,-0.856262405837954,-0.935181766079856
"l6RjWt1eTbc3APwaVH4F","fcAE","M3924","sup",1,0.14,0.35,0.4,0.1,0.01,"E",3690,3,"count",0.13595,-0.395065944589811,-0.596521339778795
"l6RjWt1eTbc3APwaVH4F","fcAE","M6107","sup",1,0.45,0.32,0.23,0,0,"E",93973,2,"count",0.1277,-0.9336536700357,-0.844190489414554
"l6RjWt1eTbc3APwaVH4F","fcAE","C1084","sup",1,0.2,0.45,0.25,0.07,0.03,"E",7,1,"count",0.3867,-0.257643023336651,-0.719568221758753
"1E9KZrTTpuJ3KjJa8cDV","fcED","G1588","reg",1,0.01,0.07,0.18,0.4,0.34,"D",4,5,"percent",0.25485,-1.0850273566916,NA
"1E9KZrTTpuJ3KjJa8cDV","fcED","G1799","reg",1,0.02,0.07,0.2,0.39,0.32,"D",1314,2,"thousands of units",0.7175,1.51601927888447,NA
"1E9KZrTTpuJ3KjJa8cDV","fcED","G2006","reg",1,0.27,0.16,0.22,0.31,0.04,"D",38.6,2,"percent",0.26095,-0.00344045090604003,NA
"1E9KZrTTpuJ3KjJa8cDV","fcED","G938","reg",1,0.07,0.1,0.16,0.23,0.44,"D",154,5,"count",0.22815,-0.696444175055771,NA
"1E9KZrTTpuJ3KjJa8cDV","fcED","M4663","reg",1,0.01,0.17,0.43,0.31,0.08,"D",1998.17,3,"minutes",0.0955,-0.792057968544165,NA
"wj0wxrv82fTB9XrX8A3i","fcDC","C47","reg",1,0.04,0.14,0.3,0.43,0.09,"C",104,4,"count",0.13625,-0.749057060947653,NA
"wj0wxrv82fTB9XrX8A3i","fcDC","G1210","reg",1,0.04,0.09,0.14,0.33,0.4,"C",89.57,3,"Ruble",0.3557,0.754055221291184,NA
"wj0wxrv82fTB9XrX8A3i","fcDC","G2352","reg",1,0.08,0.22,0.34,0.25,0.11,"C",80316215,5,"count",0.64905,-0.168249347175233,NA
"wj0wxrv82fTB9XrX8A3i","fcDC","M1571","reg",1,0.02,0.34,0.36,0.26,0.02,"C",595037548.678,4,"TH/s",0.3244,0.330413357692265,NA
"wj0wxrv82fTB9XrX8A3i","fcDC","M811","reg",1,0.24,0.37,0.16,0.21,0.02,"C",135,2,"count",0.1315,-0.698806374375174,NA
"QQA4FUKgerUT0TLEFFgK","fcBA","G1472","reg",1,0.3,0.6,0.05,0.04,0.01,"A",2.6,2,"percent",0.0513,-0.621460164272967,NA
"QQA4FUKgerUT0TLEFFgK","fcBA","G2268","reg",1,0,0.05,0.1,0.15,0.7,"A",170715,1,"count",1.5575,3.30030011763279,NA
"QQA4FUKgerUT0TLEFFgK","fcBA","G2346","reg",1,0.03,0.15,0.8,0.01,0.01,"A",117,4,"Index",0.4969,0.136503542445064,NA
"QQA4FUKgerUT0TLEFFgK","fcBA","M3453","reg",1,0.01,0.15,0.63,0.2,0.01,"A",7.9,2,"percent",0.37495,0.578566247051592,NA
"QQA4FUKgerUT0TLEFFgK","fcBA","M9971","reg",1,0.05,0.05,0.1,0.4,0.4,"A",27.9,2,"µg/m³",0.80625,0.699226251702267,NA
"IOGwmjH1oX4unT6cb6gy","fcCB","C1039","reg",1,0.15,0.25,0.3,0.2,0.1,"B",4.23,1,"percent",0.59125,-0.109150613510594,NA
"IOGwmjH1oX4unT6cb6gy","fcCB","G1631","reg",1,0.01,0.42,0.42,0.08,0.07,"B",7284319,2,"millions of dollars",0.1762,-0.467730930999771,NA
"IOGwmjH1oX4unT6cb6gy","fcCB","G2063","reg",1,0.7,0.2,0.1,0,0,"B",8986,1,"count",0.05,-1.06617109927604,NA
"IOGwmjH1oX4unT6cb6gy","fcCB","G410","reg",1,0.1,0.67,0.13,0.07,0.03,"B",10790,2,"count",0.0369,-1.00596812981078,NA
"IOGwmjH1oX4unT6cb6gy","fcCB","M5680","reg",1,0.45,0.35,0.13,0.05,0.02,"B",2,2,"MtCO2",0.1239,-0.712790015614249,NA
"7QimZNgKB6AsgWrEexib","fcAE","G181","reg",1,0.8,0.17,0.03,0,0,"E",99,1,"count",0.02045,-1.08483421510039,NA
