"subject_id","wave","fcOrder","group","item","forecast","bscore","bscore_standardized","bscore_standardized_to_reg"
"HcgfdvyC1AuNCwK2XnM1",2,"fcBA","reg","C47",24,0.1152,-0.742088227371574,NA
"HcgfdvyC1AuNCwK2XnM1",2,"fcBA","reg","M7949",49,0.4802,-0.751540713781795,NA
"G1HTrSNlmhPaxLSlRHiT",2,"fcBA","reg","C47",25,0.125,-0.723311318761534,NA
"G1HTrSNlmhPaxLSlRHiT",2,"fcBA","reg","M7949",65,0.845,-0.13834108539594,NA
"THM75FY0853siUB2wF5J",2,"fcCB","reg","G1920",25,1.125,0.719230564790837,NA
"THM75FY0853siUB2wF5J",2,"fcCB","reg","G2006",35,0.845,0.268869403840076,NA
"QQA4FUKgerUT0TLEFFgK",2,"fcBA","reg","C47",20,0.08,-0.809531817481106,NA
"QQA4FUKgerUT0TLEFFgK",2,"fcBA","reg","M7949",60,0.72,-0.348456089639997,NA
"YKfl7gWHxWULS9tPXFrs",2,"fcBA","reg","C47",40,0.32,-0.349689157643391,NA
"YKfl7gWHxWULS9tPXFrs",2,"fcBA","reg","M7949",100,2,1.80312155381914,NA
"EJNTJ8WGX0f5L9UVArB2",2,"fcDC","reg","G2404",42,0.6728,0.975685634482006,NA
"JZiTwihTC11GKlKM07IA",2,"fcBA","reg","C47",71,1.0082,0.968909669441254,NA
"JZiTwihTC11GKlKM07IA",2,"fcBA","reg","M7949",65,0.845,-0.13834108539594,NA
"yL2xNKGqpeaOzg95CDUB",2,"fcBA","reg","C47",98,1.9208,2.71746138347416,NA
"yL2xNKGqpeaOzg95CDUB",2,"fcBA","reg","M7949",30,0.18,-1.25615290797432,NA
"0vQoOOqbZMP3otq0XdM9",2,"fcAE","reg","C1039",4,1.8432,1.13236370587403,NA
"0vQoOOqbZMP3otq0XdM9",2,"fcAE","reg","G2063",80,0.08,-0.265603178291156,NA
"m5GxKzrhPxqHAF9y2GDA",2,"fcBA","reg","C47",18,0.0648,-0.838655185937494,NA
"m5GxKzrhPxqHAF9y2GDA",2,"fcBA","reg","M7949",12,0.0288,-1.51030801710793,NA
"5FK6Vbwq2sUGNtVEgaFU",2,"fcBA","reg","C47",70,0.98,0.914878156910322,NA
"5FK6Vbwq2sUGNtVEgaFU",2,"fcBA","reg","M7949",82,1.3448,0.701782747573495,NA
"zBwDGnjea4EUavd39DGM",2,"fcDC","reg","G2404",82,0.0648,-0.618473509880241,NA
"e8cXE9s9upZtFqszDShQ",2,"fcBA","reg","C47",14,0.0392,-0.887705069653517,NA
"e8cXE9s9upZtFqszDShQ",2,"fcBA","reg","M7949",0,0,-1.55871851408576,NA
"NbrnTP3fAbnFbmOHnKYa",2,"fcED","reg","G1472",23,0.1058,-0.573451478492025,NA
"NbrnTP3fAbnFbmOHnKYa",2,"fcED","reg","G1948",100,0,-1.11196925543008,NA
"adH08twQXGLnyHCi6ZEC",2,"fcCB","reg","G1920",20,1.28,0.994948668547716,NA
"adH08twQXGLnyHCi6ZEC",2,"fcCB","reg","G2006",28,1.0368,0.652420228243017,NA
"4otGofdOW76kH63oYmSe",2,"fcBA","reg","C47",18,0.0648,-0.838655185937494,NA
"4otGofdOW76kH63oYmSe",2,"fcBA","reg","M7949",80,1.28,0.592859129373377,NA
"9t9PlX7wfLMMjeei9kUa",2,"fcAE","reg","C1039",50,0.5,-0.788819136435543,NA
"9t9PlX7wfLMMjeei9kUa",2,"fcAE","reg","G2063",98,0.000800000000000001,-0.601252351896289,NA
"3VuBzxhMEP0vh3PsqIAC",2,"fcBA","reg","C47",67,0.8978,0.757382045915906,NA
"3VuBzxhMEP0vh3PsqIAC",2,"fcBA","reg","M7949",57,0.6498,-0.466456676023459,NA
"AMj1OsVFQi7SVE2T2GZ1",2,"fcAE","reg","C1039",50,0.5,-0.788819136435543,NA
"AMj1OsVFQi7SVE2T2GZ1",2,"fcAE","reg","G2063",80,0.08,-0.265603178291156,NA
"7AlcRBY2aNYzLP9XgiiD",2,"fcCB","reg","G1920",35,0.845,0.221159151552604,NA
"7AlcRBY2aNYzLP9XgiiD",2,"fcCB","reg","G2006",40,0.72,0.0189014525868558,NA
"2heUGNZnvLjewCSzcWx3",2,"fcAE","reg","C1039",10,1.62,0.813120100749332,NA
"2heUGNZnvLjewCSzcWx3",2,"fcAE","reg","G2063",80,0.08,-0.265603178291156,NA
"fRYcCiEcUwRJIA0mQ2o7",2,"fcDC","reg","G2404",78,0.0968,-0.53457039701907,NA
"aBfvkSIlA7gXSkv4WG4S",2,"fcBA","reg","C47",62,0.7688,0.510216616253134,NA
"aBfvkSIlA7gXSkv4WG4S",2,"fcBA","reg","M7949",56,0.6272,-0.504445468790784,NA
"B5xt3fvqtOgMSQdQDwRx",2,"fcED","reg","G1472",16,0.0512,-0.689836284651026,NA
"B5xt3fvqtOgMSQdQDwRx",2,"fcED","reg","G1948",100,0,-1.11196925543008,NA
"DkhleOQUYKN0Tj5WLg0n",2,"fcBA","reg","C47",19,0.0722,-0.824476703925831,NA
"DkhleOQUYKN0Tj5WLg0n",2,"fcBA","reg","M7949",79,1.2482,0.539405872293689,NA
"tRvesqPE5A0iKVY6G8g8",2,"fcED","reg","G1472",40,0.32,-0.116864931252868,NA
"tRvesqPE5A0iKVY6G8g8",2,"fcED","reg","G1948",62,0.2888,-0.68955044847609,NA
"NcZhGnniHSPaYFta1kv0",2,"fcCB","reg","G1920",25,1.125,0.719230564790837,NA
"NcZhGnniHSPaYFta1kv0",2,"fcCB","reg","G2006",31,0.9522,0.483241918834838,NA
"5DL0xvNKFcTIsyhiIrAL",2,"fcCB","reg","G1920",40,0.72,-0.00119415792874953,NA
"5DL0xvNKFcTIsyhiIrAL",2,"fcCB","reg","G2006",55,0.405,-0.61101778457126,NA
"gIVXFcb4XIgyVfkGHGYP",2,"fcCB","reg","G1920",30,0.98,0.461300725792466,NA
"gIVXFcb4XIgyVfkGHGYP",2,"fcCB","reg","G2006",20,1.28,1.13875787420128,NA
"vBfwq9pNF3ugXH7QjyHJ",2,"fcBA","reg","C47",58,0.6728,0.326279552318048,NA
"vBfwq9pNF3ugXH7QjyHJ",2,"fcBA","reg","M7949",84,1.4112,0.813395837827938,NA
"iWU1DA29D3BI1Q3gw1xK",2,"fcDC","reg","G2404",80,0.08,-0.578619531271185,NA
"XvkcyeADdMidPbdn0tTb",2,"fcAE","reg","C1039",10,1.62,0.813120100749332,NA
"XvkcyeADdMidPbdn0tTb",2,"fcAE","reg","G2063",75,0.125,-0.0748934205609667,NA
"RK3vEJLww3uOQxINBsw3",2,"fcBA","reg","C47",30,0.18,-0.617930709215391,NA
"RK3vEJLww3uOQxINBsw3",2,"fcBA","reg","M7949",85,1.445,0.870210934975531,NA
"BnhBrwCAP3y6BtcM44LY",2,"fcED","reg","G1472",20,0.08,-0.628446496786937,NA
"BnhBrwCAP3y6BtcM44LY",2,"fcED","reg","G1948",30,0.98,0.321446363735126,NA
"rwXh4OtqsjeCqJsJDrVf",2,"fcED","reg","G1472",5,0.005,-0.788315736016334,NA
"rwXh4OtqsjeCqJsJDrVf",2,"fcED","reg","G1948",100,0,-1.11196925543008,NA
"W7wGadcsbSpwMxXs8Yvw",2,"fcDC","reg","G2404",20,1.28,2.56774720102272,NA
"ToeVsNlqNWNSypLVTqn4",2,"fcAE","reg","C1039",19,1.3122,0.37287287110156,NA
"ToeVsNlqNWNSypLVTqn4",2,"fcAE","reg","G2063",97,0.0018,-0.597014357280063,NA
"q3VsAGR3M7NcSy306kkB",2,"fcAE","reg","C1039",60,0.32,-1.0462736566974,NA
"q3VsAGR3M7NcSy306kkB",2,"fcAE","reg","G2063",80,0.08,-0.265603178291156,NA
"oEeXzWrAYrDZk4d3W3ZO",2,"fcDC","reg","G2404",81,0.0722,-0.599070915031096,NA
"sVuAubUTodW3ARhRN1ZZ",2,"fcAE","reg","C1039",12,1.5488,0.711282534956865,NA
"sVuAubUTodW3ARhRN1ZZ",2,"fcAE","reg","G2063",65,0.245,0.433665933386204,NA
"I6ht2TV2zzB535qWglVL",2,"fcAE","reg","C1039",5,1.805,1.0777261354629,NA
"I6ht2TV2zzB535qWglVL",2,"fcAE","reg","G2063",70,0.18,0.158196283331487,NA
"A4b1mpsMcrAeuvFB9ZEM",2,"fcBA","reg","C47",100,2,2.86920946122061,NA
"A4b1mpsMcrAeuvFB9ZEM",2,"fcBA","reg","M7949",60,0.72,-0.348456089639997,NA
"r8w1FvRydOvSvSWrVsy4",2,"fcCB","sup","G1920",92,0.0128,-1.61411885762962,-1.25918024165046
"r8w1FvRydOvSvSWrVsy4",2,"fcCB","sup","G2006",3,1.8818,1.5680585523417,2.34220357871479
"hsTC8X9J3MHKvrWSPSGp",2,"fcCB","reg","G1920",57,0.3698,-0.62413918977171,NA
"hsTC8X9J3MHKvrWSPSGp",2,"fcCB","reg","G2006",66,0.2312,-0.958573223993737,NA
"IOGwmjH1oX4unT6cb6gy",2,"fcCB","reg","G1920",50,0.5,-0.392535982615932,NA
"IOGwmjH1oX4unT6cb6gy",2,"fcCB","reg","G2006",30,0.98,0.538834791193554,NA
"ZDYUvh7i71S87XwXaHCP",2,"fcBA","reg","C47",16,0.0512,-0.864712936661631,NA
"ZDYUvh7i71S87XwXaHCP",2,"fcBA","reg","M7949",83,1.3778,0.757253108693926,NA
"ia068eboWvrxspWSSUh4",2,"fcAE","sup","C1039",50,0.5,-0.419586742226925,-0.788819136435543
"ia068eboWvrxspWSSUh4",2,"fcAE","sup","G2063",60,0.32,1.11968749195867,0.751515529603187
"im0Ub37HXaZbm6JTGZsg",2,"fcCB","reg","G1920",71,0.1682,-0.982750607303238,NA
"im0Ub37HXaZbm6JTGZsg",2,"fcCB","reg","G2006",29,1.0082,0.595227560996281,NA
"UTbnbzpfIOZKctb8UqP1",2,"fcAE","reg","C1039",70,0.18,-1.24651606134551,NA
"UTbnbzpfIOZKctb8UqP1",2,"fcAE","reg","G2063",70,0.18,0.158196283331487,NA
"O2guNQVB4wNGMPTGSrcw",2,"fcCB","reg","G1920",13,1.5138,1.41083829860164,NA
"O2guNQVB4wNGMPTGSrcw",2,"fcCB","reg","G2006",32,0.9248,0.428448943920132,NA
"ma3tSscD5k0uqSh5XnvX",2,"fcAE","reg","C1039",5,1.805,1.0777261354629,NA
"ma3tSscD5k0uqSh5XnvX",2,"fcAE","reg","G2063",95,0.00500000000000001,-0.583452774508138,NA
"xgX9LZbxnEJvwHKfw0AT",2,"fcED","reg","G1472",20,0.08,-0.628446496786937,NA
"xgX9LZbxnEJvwHKfw0AT",2,"fcED","reg","G1948",5,1.805,1.52814828803237,NA
"Opi65eyMrbyYjB5bwRMP",2,"fcAE","reg","C1039",80,0.08,-1.38954635037987,NA
"Opi65eyMrbyYjB5bwRMP",2,"fcAE","reg","G2063",90,0.02,-0.519882855264742,NA
"GF9IyDN8pbWvTMVTucHY",2,"fcCB","reg","G1920",40,0.72,-0.00119415792874953,NA
"GF9IyDN8pbWvTMVTucHY",2,"fcCB","reg","G2006",81,0.0722,-1.27653245798783,NA
"khYao3bQxAh4FNPIXDxa",2,"fcCB","sup","G1920",22,1.2168,0.425467121743688,0.882526835273943
"khYao3bQxAh4FNPIXDxa",2,"fcCB","sup","G2006",22,1.2168,0.149493311405706,1.01237407804766
"Q7iLWceWwxJLQ6xVJGyO",2,"fcAE","reg","C1039",5,1.805,1.0777261354629,NA
"Q7iLWceWwxJLQ6xVJGyO",2,"fcAE","reg","G2063",90,0.02,-0.519882855264742,NA
"SstzyshA6P3MsHarAJOC",2,"fcCB","reg","G1920",15,1.445,1.2884550370631,NA
"SstzyshA6P3MsHarAJOC",2,"fcCB","reg","G2006",45,0.605,-0.211069062566107,NA
"lVf9yb3rd8R5jMUeXTP0",2,"fcDC","reg","G2404",40,0.72,1.09944272595223,NA
"UXHtOtRF19fgRxUkUkB8",2,"fcAE","reg","C1039",9,1.6562,0.864897065379772,NA
"UXHtOtRF19fgRxUkUkB8",2,"fcAE","reg","G2063",50,0.5,1.51435456052394,NA
"QTIBd0LPhjpEAg2t8jUc",2,"fcCB","reg","G1920",15,1.445,1.2884550370631,NA
"QTIBd0LPhjpEAg2t8jUc",2,"fcCB","reg","G2006",40,0.72,0.0189014525868558,NA
"KyUoAik8BpKEx6tAQ726",2,"fcAE","reg","C1039",61,0.3042,-1.06887244236483,NA
"KyUoAik8BpKEx6tAQ726",2,"fcAE","reg","G2063",70,0.18,0.158196283331487,NA
"INJiFcjen2bPWcOF8EMm",2,"fcCB","sup","G1920",33,0.8978,-0.114921522292928,0.315081189477528
"INJiFcjen2bPWcOF8EMm",2,"fcCB","sup","G2006",25,1.125,-0.0463326872678642,0.82879761464729
"SnRg4VW74nsig9pvR2r9",2,"fcDC","reg","G2404",70,0.18,-0.316422303580026,NA
"wQtadQgeGBUtR1EtHfet",2,"fcCB","reg","G1920",53,0.4418,-0.496063683510451,NA
"wQtadQgeGBUtR1EtHfet",2,"fcCB","reg","G2006",43,0.6498,-0.121480548836952,NA
"egfzosHWsiOmw2b2M9NO",2,"fcBA","reg","C47",61,0.7442,0.463082743619768,NA
"egfzosHWsiOmw2b2M9NO",2,"fcBA","reg","M7949",100,2,1.80312155381914,NA
"EVcWTJe85xOBSqi4fxyc",2,"fcAE","reg","C1039",10,1.62,0.813120100749332,NA
"EVcWTJe85xOBSqi4fxyc",2,"fcAE","reg","G2063",90,0.02,-0.519882855264742,NA
"xVa4sxiVQcwRAFeHBw6Q",2,"fcAE","reg","C1039",30,0.98,-0.102273749070597,NA
"xVa4sxiVQcwRAFeHBw6Q",2,"fcAE","reg","G2063",68,0.2048,0.263298549813902,NA
"fRN2BqpepgaxT82ExHgD",2,"fcED","reg","G1472",64,0.8192,0.947224725057997,NA
"fRN2BqpepgaxT82ExHgD",2,"fcED","reg","G1948",45,0.605,-0.227054510945438,NA
"gatwqilBIzbvfLuxsyf3",2,"fcDC","reg","G2404",80,0.08,-0.578619531271185,NA
"J97ljhO3gdtigy2V3olp",2,"fcDC","reg","G2404",34,0.8712,1.49588493422126,NA
"ADb2b1AvtBmftDmWdKWN",2,"fcCB","reg","G1920",55,0.405,-0.561524497821761,NA
"ADb2b1AvtBmftDmWdKWN",2,"fcCB","reg","G2006",60,0.32,-0.780995991423449,NA
"T2kSSE2Q1XBgo05rbn7y",2,"fcAE","reg","C1039",5,1.805,1.0777261354629,NA
"T2kSSE2Q1XBgo05rbn7y",2,"fcAE","reg","G2063",95,0.00500000000000001,-0.583452774508138,NA
"bW7vftpeg6L47YzZjzWX",2,"fcED","reg","G1472",13,0.0338,-0.726925948152246,NA
"bW7vftpeg6L47YzZjzWX",2,"fcED","reg","G1948",25,1.125,0.533533368611611,NA
"qpQ1vSLveBFouxZzN2iu",2,"fcED","reg","G1472",30,0.18,-0.415287511147742,NA
"qpQ1vSLveBFouxZzN2iu",2,"fcED","reg","G1948",15,1.445,1.00158744833903,NA
"8JPlYoclZmsdBMbSSwUV",2,"fcBA","reg","C47",30,0.18,-0.617930709215391,NA
"8JPlYoclZmsdBMbSSwUV",2,"fcBA","reg","M7949",20,0.08,-1.42424491136957,NA
"Z0GzxSwCT4IquCK3XqV3",2,"fcAE","reg","C1039",23,1.1858,0.192082585762124,NA
"Z0GzxSwCT4IquCK3XqV3",2,"fcAE","reg","G2063",85,0.045,-0.413932989859081,NA
"N6wowD1y5KF7dmrevwH4",2,"fcED","reg","G1472",19,0.0722,-0.645072897666795,NA
"N6wowD1y5KF7dmrevwH4",2,"fcED","reg","G1948",93,0.00979999999999999,-1.09763509923843,NA
"mBdoKoU3XJ9aSYehlcvO",2,"fcAE","reg","C1039",25,1.125,0.105120170029231,NA
"mBdoKoU3XJ9aSYehlcvO",2,"fcAE","reg","G2063",85,0.045,-0.413932989859081,NA
"Y4piZj3qKcsxJWYZlPUu",2,"fcDC","reg","G2404",96,0.00320000000000001,-0.779987002137996,NA
"49bWZY1TC7zcMYq4FzkX",2,"fcAE","reg","C1039",8,1.6928,0.917246151166349,NA
"49bWZY1TC7zcMYq4FzkX",2,"fcAE","reg","G2063",68,0.2048,0.263298549813902,NA
"HtYDZw69CrxG7YXipN2I",2,"fcED","reg","G1472",19,0.0722,-0.645072897666795,NA
"HtYDZw69CrxG7YXipN2I",2,"fcED","reg","G1948",82,0.0648,-1.01718830428528,NA
"iCXyy2xK8DDsgTtrf8kW",2,"fcAE","reg","C1039",25,1.125,0.105120170029231,NA
"iCXyy2xK8DDsgTtrf8kW",2,"fcAE","reg","G2063",71,0.1682,0.108187946860015,NA
"fkOJ1NbnRk71F9aGqXWl",2,"fcCB","reg","G1920",26,1.0952,0.666221535810482,NA
"fkOJ1NbnRk71F9aGqXWl",2,"fcCB","reg","G2006",39,0.7442,0.0672952479494792,NA
"9nJsA4qES5mUIvG18pM1",2,"fcCB","reg","G1920",50,0.5,-0.392535982615932,NA
"9nJsA4qES5mUIvG18pM1",2,"fcCB","reg","G2006",40,0.72,0.0189014525868558,NA
"kSZ3wZkDtJRrYLpi4ojs",2,"fcED","reg","G1472",30,0.18,-0.415287511147742,NA
"kSZ3wZkDtJRrYLpi4ojs",2,"fcED","reg","G1948",33,0.8978,0.201214972005146,NA
"iqxjvzeGetsb8uS15L0w",2,"fcBA","reg","C47",28,0.1568,-0.662382166333037,NA
"iqxjvzeGetsb8uS15L0w",2,"fcBA","reg","M7949",71,1.0082,0.1359850641451,NA
"U9nsf4r6DuxRFPnEoBKH",2,"fcAE","reg","C1039",100,0,-1.50397058160736,NA
"U9nsf4r6DuxRFPnEoBKH",2,"fcAE","reg","G2063",80,0.08,-0.265603178291156,NA
"CCxLeiDjlaFSE568xENK",2,"fcCB","reg","G1920",50,0.5,-0.392535982615932,NA
"CCxLeiDjlaFSE568xENK",2,"fcCB","reg","G2006",40,0.72,0.0189014525868558,NA
"zSzSixqybYEaHD7X0mbC",2,"fcAE","reg","C1039",20,1.28,0.326817118032495,NA
"zSzSixqybYEaHD7X0mbC",2,"fcAE","reg","G2063",70,0.18,0.158196283331487,NA
"Fh8Etkgq6MyfQfZKnifu",2,"fcED","reg","G1472",80,1.28,1.92946133088341,NA
"Fh8Etkgq6MyfQfZKnifu",2,"fcED","reg","G1948",90,0.02,-1.08271587544712,NA
"jOtySWDeJ7rf9lxtAQzX",2,"fcBA","sup","C47",30,0.18,-0.406558964328127,-0.617930709215391
"jOtySWDeJ7rf9lxtAQzX",2,"fcBA","sup","M7949",95,1.805,1.16159805201798,1.47534214719841
"hIGaMq1l6E5FxVGdqjeR",2,"fcDC","reg","G2404",59,0.3362,0.0931297660735645,NA
"psLDhepHETw4nS6WsOGq",2,"fcCB","reg","G1920",63,0.2738,-0.79490653145339,NA
"psLDhepHETw4nS6WsOGq",2,"fcCB","reg","G2006",45,0.605,-0.211069062566107,NA
"WI3KBFZmJjw0Lxdzzcfs",2,"fcBA","reg","C47",69,0.9522,0.861613048812454,NA
"WI3KBFZmJjw0Lxdzzcfs",2,"fcBA","reg","M7949",9,0.0162,-1.53148760953573,NA
"4CLdS8XZEmJVDlHImT7u",2,"fcED","reg","G1472",25,0.125,-0.532524953249299,NA
"4CLdS8XZEmJVDlHImT7u",2,"fcED","reg","G1948",10,1.62,1.25755452318996,NA
"mSclIp20483BS4ez5FbL",2,"fcAE","reg","C1039",37,0.7938,-0.368596147252582,NA
"mSclIp20483BS4ez5FbL",2,"fcAE","reg","G2063",85,0.045,-0.413932989859081,NA
"XjY03SGFqyp7HmUABJbW",2,"fcDC","reg","G2404",85,0.045,-0.670388560963091,NA
"BYqREX1vfi5jE9VoBNnT",2,"fcAE","reg","C1039",71,0.1682,-1.26339363545156,NA
"BYqREX1vfi5jE9VoBNnT",2,"fcAE","reg","G2063",67,0.2178,0.318392479824845,NA
"QLyEuiyGskZKXWMVQm4M",2,"fcBA","sup","C47",49,0.4802,0.335290057622418,-0.0427441822017173
"QLyEuiyGskZKXWMVQm4M",2,"fcBA","sup","M7949",61,0.7442,-0.469189684324889,-0.307777824818348
"Gp2PGuskkS8QiIdU2hkK",2,"fcED","reg","G1472",34,0.2312,-0.306150110500473,NA
"Gp2PGuskkS8QiIdU2hkK",2,"fcED","reg","G1948",25,1.125,0.533533368611611,NA
"uRnLhR9EHf3hyvc8IAhA",2,"fcDC","reg","G2404",90,0.02,-0.735937867885881,NA
"RctqWxB4n1lGiV04yyqp",2,"fcED","reg","G1472",30,0.18,-0.415287511147742,NA
"RctqWxB4n1lGiV04yyqp",2,"fcED","reg","G1948",65,0.245,-0.75361535063878,NA
"jmSta4zKv7uVTnV75Qym",2,"fcBA","reg","C47",35,0.245,-0.493389988842677,NA
"jmSta4zKv7uVTnV75Qym",2,"fcBA","reg","M7949",100,2,1.80312155381914,NA
"JhW3ezpIB8sBZJ76QQ2b",2,"fcDC","reg","G2404",90,0.02,-0.735937867885881,NA
"LGXgT64J11f1BZzL8rQf",2,"fcAE","reg","C1039",3,1.8818,1.1875733974413,NA
"LGXgT64J11f1BZzL8rQf",2,"fcAE","reg","G2063",100,0,-0.60464274758927,NA
"ZusQXxCm3jbGtP0NYMhF",2,"fcCB","reg","G1920",50,0.5,-0.392535982615932,NA
"ZusQXxCm3jbGtP0NYMhF",2,"fcCB","reg","G2006",25,1.125,0.82879761464729,NA
"qDI6xFzx1uEgAvcPXYms",2,"fcDC","reg","G2404",61,0.3042,0.00922665321239351,NA
"4GjaGS0tN2RXrJjOn8AT",2,"fcAE","reg","C1039",100,0,-1.50397058160736,NA
"4GjaGS0tN2RXrJjOn8AT",2,"fcAE","reg","G2063",80,0.08,-0.265603178291156,NA
"FWjyJsu6QVJLpQGvz0xK",2,"fcDC","reg","G2404",77,0.1058,-0.510972646526866,NA
"Xf5wK1xsRt5nKLDYQwop",2,"fcCB","reg","G1920",65,0.245,-0.846136733957894,NA
"Xf5wK1xsRt5nKLDYQwop",2,"fcCB","reg","G2006",15,1.445,1.46871556985553,NA
"GsAXAPPN4fDIcj4bozSS",2,"fcDC","reg","G2404",81,0.0722,-0.599070915031096,NA
"JYNcLggG6xeng7vhONOS",2,"fcCB","reg","G1920",50,0.5,-0.392535982615932,NA
"JYNcLggG6xeng7vhONOS",2,"fcCB","reg","G2006",70,0.18,-1.06096009682706,NA
"tGYkNs8rZ3ChTvfNMKgS",2,"fcCB","reg","G1920",69,0.1922,-0.940058771882818,NA
"tGYkNs8rZ3ChTvfNMKgS",2,"fcCB","reg","G2006",71,0.1682,-1.08455707142536,NA
"bKPckrWMdOayq0O1b1Oo",2,"fcCB","reg","G1920",50,0.5,-0.392535982615932,NA
"bKPckrWMdOayq0O1b1Oo",2,"fcCB","reg","G2006",41,0.6962,-0.028692445331757,NA
"muijl8y9nn0y7pk57na4",2,"fcCB","reg","G1920",60,0.32,-0.712724748269082,NA
"muijl8y9nn0y7pk57na4",2,"fcCB","reg","G2006",19,1.3122,1.20314961844411,NA
"nlwShoYSDDnjZbcJjNcJ",2,"fcED","reg","G1472",91,1.6562,2.73136543485806,NA
"nlwShoYSDDnjZbcJjNcJ",2,"fcED","reg","G1948",100,0,-1.11196925543008,NA
"IwHPhGIaRaumHHyGDjS0",2,"fcDC","reg","G2404",52,0.4608,0.419827511776749,NA
"wef3OmvsUJkJdlJMTKTo",2,"fcBA","reg","C47",33,0.2178,-0.545505490290951,NA
"wef3OmvsUJkJdlJMTKTo",2,"fcBA","reg","M7949",10,0.02,-1.52510011340671,NA
"BgX9DZHT7atuF2UAoakM",2,"fcDC","reg","G2404",83,0.0578,-0.636827315818623,NA
"KvbsDOTlLmazDnKf7jdj",2,"fcAE","reg","C1039",0,2,1.35663519907991,NA
"KvbsDOTlLmazDnKf7jdj",2,"fcAE","reg","G2063",50,0.5,1.51435456052394,NA
"tWVab4P75BG6pBVotEpy",2,"fcCB","reg","G1920",68,0.2048,-0.917645558287097,NA
"tWVab4P75BG6pBVotEpy",2,"fcCB","reg","G2006",55,0.405,-0.61101778457126,NA
"UrLHzDA28PhC94FqCbUB",2,"fcED","reg","G1472",20,0.08,-0.628446496786937,NA
"UrLHzDA28PhC94FqCbUB",2,"fcED","reg","G1948",29,1.0082,0.362693629511105,NA
"axvLHLzaK0Vc8h8JkYCN",2,"fcAE","reg","C1039",72,0.1568,-1.27969908840148,NA
"axvLHLzaK0Vc8h8JkYCN",2,"fcAE","reg","G2063",90,0.02,-0.519882855264742,NA
"Q5v7vEQrx6bW7SNYTjUD",2,"fcAE","reg","C1039",7,1.7298,0.970167358109063,NA
"Q5v7vEQrx6bW7SNYTjUD",2,"fcAE","reg","G2063",76,0.1152,-0.116425767799986,NA
"z0vuKL7cyHyK1USkklpb",2,"fcED","reg","G1472",30,0.18,-0.415287511147742,NA
"z0vuKL7cyHyK1USkklpb",2,"fcED","reg","G1948",65,0.245,-0.75361535063878,NA
"TnkZ3dTyO65eSD5NNCjV",2,"fcBA","reg","C47",20,0.08,-0.809531817481106,NA
"TnkZ3dTyO65eSD5NNCjV",2,"fcBA","reg","M7949",64,0.8192,-0.181708822271914,NA
"jaqAJUH2433eB4OodRSx",2,"fcAE","reg","C1039",35,0.845,-0.295364639266988,NA
"jaqAJUH2433eB4OodRSx",2,"fcAE","reg","G2063",65,0.245,0.433665933386204,NA
"IgrHvzxELcriLRc3uoU5",2,"fcCB","reg","G1920",75,0.125,-1.05959591105999,NA
"IgrHvzxELcriLRc3uoU5",2,"fcCB","reg","G2006",50,0.5,-0.421042141618812,NA
"L8IHrPObgmoQJmMQBaxx",2,"fcAE","reg","C1039",8,1.6928,0.917246151166349,NA
"L8IHrPObgmoQJmMQBaxx",2,"fcAE","reg","G2063",91,0.0162,-0.535987234806402,NA
"zJKMPzbHwSm9ZOwdtUPi",2,"fcED","reg","G1472",80,1.28,1.92946133088341,NA
"zJKMPzbHwSm9ZOwdtUPi",2,"fcED","reg","G1948",75,0.125,-0.92913563053656,NA
"mgH3X8YHuyVo5NqXdSaj",2,"fcED","reg","G1472",90,1.62,2.65420188205668,NA
"mgH3X8YHuyVo5NqXdSaj",2,"fcED","reg","G1948",10,1.62,1.25755452318996,NA
"aSQHqNgAC72qFl41sNLj",2,"fcED","reg","G1472",33,0.2178,-0.334713414576126,NA
"aSQHqNgAC72qFl41sNLj",2,"fcED","reg","G1948",75,0.125,-0.92913563053656,NA
"nT7TY7TedDb0ioGYwJu2",2,"fcED","reg","G1472",30,0.18,-0.415287511147742,NA
"nT7TY7TedDb0ioGYwJu2",2,"fcED","reg","G1948",80,0.08,-0.994955735498228,NA
"8WuPfBWxjVA3Df64j8Yh",2,"fcED","reg","G1472",30,0.18,-0.415287511147742,NA
"8WuPfBWxjVA3Df64j8Yh",2,"fcED","reg","G1948",20,1.28,0.760247063479578,NA
"VuUcRpAtYNI7G5o2tlz9",2,"fcAE","reg","C1039",0,2,1.35663519907991,NA
"VuUcRpAtYNI7G5o2tlz9",2,"fcAE","reg","G2063",90,0.02,-0.519882855264742,NA
"QsUNTZUvAPQxD34B6YFw",2,"fcED","reg","G1472",43,0.3698,-0.0107117564045484,NA
"QsUNTZUvAPQxD34B6YFw",2,"fcED","reg","G1948",23,1.1858,0.62246364375982,NA
"fVHHTZLFRLllmKkI5FbQ",2,"fcDC","reg","G2404",90,0.02,-0.735937867885881,NA
"YV20vaAnaPndIGbTNCyi",2,"fcCB","reg","G1920",40,0.72,-0.00119415792874953,NA
"YV20vaAnaPndIGbTNCyi",2,"fcCB","reg","G2006",40,0.72,0.0189014525868558,NA
"E8yaAfmQWNuct8Fa63ay",2,"fcED","reg","G1472",35,0.245,-0.276734170482265,NA
"E8yaAfmQWNuct8Fa63ay",2,"fcED","reg","G1948",85,0.045,-1.04614915046841,NA
"AkV3y7cqvolp4mvYr2Ig",2,"fcDC","sup","G2404",76,0.1152,-0.813165401231873,-0.486326107123897
