trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,group,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,custom_timer_ended_trial,interval_id,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a2,task_time_series,task_shipley_vocab,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,task_shipley_abstraction,task_admc_rp,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc1,stimulus,slider_start,response,slider_moved,admc_id,admc_response,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,question_order,shipley_vocabulary_score,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,shipley_abstraction_score,moved_sliders,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
html-keyboard-response,385,3336558,0.0-23.0-5.0-4.0-1.8,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,386,3336942,0.0-23.0-5.0-4.0-0.9,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,383.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,80.0,70.0,A,,,,,,,,,,,,,,,,,,
html-keyboard-response,387,3337943,0.0-23.0-5.0-4.0-1.9,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,388,3338284,0.0-23.0-5.0-4.0-0.10,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,340.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,389,3339286,0.0-23.0-5.0-4.0-1.10,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,390,3339893,0.0-23.0-5.0-4.0-0.11,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,606.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,391,3340896,0.0-23.0-5.0-4.0-1.11,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,392,3341340,0.0-23.0-5.0-4.0-0.12,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,443.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,393,3342342,0.0-23.0-5.0-4.0-1.12,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,394,3342876,0.0-23.0-5.0-4.0-0.13,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,533.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,395,3343878,0.0-23.0-5.0-4.0-1.13,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,396,3344292,0.0-23.0-5.0-4.0-0.14,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,413.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,397,3345295,0.0-23.0-5.0-4.0-1.14,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,398,3345699,0.0-23.0-5.0-4.0-0.15,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,403.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,399,3346702,0.0-23.0-5.0-4.0-1.15,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,400,3347118,0.0-23.0-5.0-4.0-0.16,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,415.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,401,3348120,0.0-23.0-5.0-4.0-1.16,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,402,3348269,0.0-23.0-5.0-4.0-0.17,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,147.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,403,3349271,0.0-23.0-5.0-4.0-1.17,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,404,3349685,0.0-23.0-5.0-4.0-0.18,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,413.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,405,3350688,0.0-23.0-5.0-4.0-1.18,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,406,3351078,0.0-23.0-5.0-4.0-0.19,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,390.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,407,3352080,0.0-23.0-5.0-4.0-1.19,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,408,3362000,0.0-23.0-5.0-5.0-0.0-0.0,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,9918.0,False,957.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,,{'prediction': '9'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,
html-keyboard-response,409,3363717,0.0-23.0-5.0-5.0-0.0-1.0,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,1716.0,False,958.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,410,3364539,0.0-23.0-5.0-6.0-0.0,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,822.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,411,3365540,0.0-23.0-5.0-6.0-1.0,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,412,3365875,0.0-23.0-5.0-6.0-0.1,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,334.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,413,3366877,0.0-23.0-5.0-6.0-1.1,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,414,3367276,0.0-23.0-5.0-6.0-0.2,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,398.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,415,3368278,0.0-23.0-5.0-6.0-1.2,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,416,3368660,0.0-23.0-5.0-6.0-0.3,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,382.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,3.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,90.0,A,,,,,,,,,,,,,,,,,,
html-keyboard-response,417,3369662,0.0-23.0-5.0-6.0-1.3,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,418,3370019,0.0-23.0-5.0-6.0-0.4,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,355.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,90.0,A,,,,,,,,,,,,,,,,,,
html-keyboard-response,419,3371019,0.0-23.0-5.0-6.0-1.4,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,420,3371484,0.0-23.0-5.0-6.0-0.5,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,464.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,421,3372485,0.0-23.0-5.0-6.0-1.5,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,422,3372965,0.0-23.0-5.0-6.0-0.6,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,478.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,423,3373967,0.0-23.0-5.0-6.0-1.6,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,424,3374500,0.0-23.0-5.0-6.0-0.7,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,532.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
html-keyboard-response,425,3375505,0.0-23.0-5.0-6.0-1.7,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,426,3376164,0.0-23.0-5.0-6.0-0.8,9XhFGFO6RL7MxxoxWLpe,223301,2,2.0,Kvx19sZrsxOKiBTw44hpejDRil,7zDUoAYbOOtw0NPuwkTu7M4qqT,1600.0,900.0,,658.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,
