"session_id","trinary_A","trinary_B","trinary_C","trinary_AB","trinary_BC","binary_statepop1","binary_statearea1","binary_gdp1","binary_statepop2","binary_statearea2","binary_gdp2","time1","time2","time3","time4","time5","time6","space1","space2","space3","space4","space5","space6","confidence_interval1","confidence_interval2","confidence_interval3","tri1_abc","tri1_ab","tri1_bc","bin1","bin2","bin3","t1","t2","s1","s2","ci1","score_mean"
"ALwuaSXCxXFIDBfEErwM3UCJ6F",0.01,0.19,0.97,0.05,1,0.75,0.5,0.67,0.25,0.4,0.16,0.03,0.1,0.14,0.01,0.03,0.05,0.5,0.8,0.99,0.1,0.44,0.97,0.12,0.65,0.82,0.915,0.85,0.84,1,0.9,0.83,1,1,1,1,1,0.939545454545455
"AmlisAVgf6XS6OdfPrQmrVtZ9K",0,0,1,0,1,1,1,1,0,0,0,0.05,0.12,0.17,0.16,0.36,0.56,0.1,1,1,0.02,0.15,1,0,0,0,1,1,1,1,1,1,1,1,0.908248290463863,1,0.5,0.946204390042169
"anaWaZ1n5vnrtqVJEpFO9nlbXV",0.3,0.17,0.7,0.36,0.7,0.8,0.47,0.58,0.21,0.31,0.19,0.2,0.16,0.17,0.22,0.31,0.36,0.68,0.74,0.83,0.21,0.22,0.24,0.36,0.51,0.5,0.915,0.89,0.83,0.99,0.78,0.77,0.333333333333333,1,1,1,0.666666666666667,0.834090909090909
"ang5lpj29VjL2fpl6DUbHm7hyR",1,1,1,1,1,1,1,1,0,0.88,0.29,0.19,0.26,0.36,0.17,0.21,0.29,0.78,0.89,1,0.2,0.24,0.8,0.36,0.37,0.36,0,0,0,1,0.12,0.71,1,1,1,1,0.5,0.575454545454545
"AnIcn1LoFtdSN3heumdn6feY26",0,0.1,0.9,0,1,0.6,0.5,0.81,0.2,0.5,0.2,0.4,0.3,0.7,0.4,0.61,0.9,0.6,0.8,1,0.39,0.51,0.8,1,0.8,0.73,1,0.9,1,0.8,1,0.99,0.666666666666667,1,1,1,0,0.850606060606061
"ao5RfMOSePU4WhL7a9sbscMBxO",0.2,0.3,0.9,0.2,0.9,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,0.49,0.5,0.8,0.7,0.7,0,0,0,0.5,0.5,0.5,0.5,0.5,0.427272727272727
"aoiJgHqNw7u3ZkzWTt5p5JToVt",0.19,0.3,0.69,0.29,0.8,0.49,0.39,0.49,0.39,0.49,0.5,0.59,0.7,0.75,0.29,0.34,0.36,0.6,0.74,0.9,0.59,0.64,0.8,0.3,0.4,0.64,0.91,0.8,0.81,0.88,0.88,0.99,1,1,1,1,1,0.933636363636364
"AOW7Y8XlriC2vARkhDDjXURSlr",0.29,0.3,0.67,0.4,0.7,0.59,0.7,0.5,0.3,0.25,0.5,0.1,0.12,0.14,0.01,0.02,0.04,0.2,0.3,0.8,0.13,0.3,0.6,0.14,0.2,0.26,0.87,0.81,0.73,0.89,0.95,1,1,1,1,1,1,0.931818181818182
"apATS0iNTVTlxKF6fTYs1edIrM",0.41,0.4,0.68,0.29,0.23,0.6,0.66,0.7,0.4,0.6,0.4,0.57,0.74,0.87,0.66,0.77,0.88,0.49,0.66,0.79,0.56,0.77,0.93,0.49,0.52,0.65,0.755,0.48,0.15,1,0.74,0.9,1,1,1,1,1,0.820454545454545
"Aplymwxw0se7PucPkFJWRGmBAh",0.29,0.59,1,0.34,1,0.79,0.49,0.89,0.09,0.49,0.1,0.29,0.49,0.59,0.8,0.89,0.95,0.94,0.95,1,0.69,0.89,0.95,0.49,0.64,0.77,0.56,0.46,0.41,0.88,0.98,0.99,1,1,1,1,1,0.843636363636364
"ArEkUOrmKWoFhBGujfDvoFEF3V",0.17,0.08,0.78,0.29,0.89,0.2,0.72,0.72,0.71,0.19,0.26,0.6,0.72,0.75,0.56,0.66,0.79,0.7,0.83,0.94,0.61,0.8,0.95,0.7,0.76,0.8,0.985,0.96,0.97,0.91,0.91,0.98,1,1,1,1,1,0.974090909090909
"aRg8OsqVaMVLpwb5kwt3dkM67f",0.1,0.4,0.69,0.1,1,0.74,0.1,0.6,0.3,0.8,0.4,0.31,0.5,0.7,0.4,0.6,0.73,0.66,0.8,1,0.5,0.65,1,0.59,0.69,0.79,0.905,0.6,0.91,0.96,0.9,1,1,1,1,1,1,0.934090909090909
"ARItyTJtyNLtLFyyIvzMH9bZX4",0,0,0,0,0,0,0,0,0.19,0.36,0.08,0.24,0.34,0.4,0.3,0.44,0.49,0.67,0.78,0.97,0.26,0.39,0.52,0.82,0.89,0.93,0.5,1,1,0.19,0.36,0.08,1,1,1,1,1,0.739090909090909
"AS4rtcw5Sl1HU29JqLffnf10P1",0.47,0.49,0.36,0.35,0.67,0.99,0.5,0.85,0.1,0.51,0.34,0.21,0.31,0.5,0.45,0.48,0.45,0.86,1,1,0.59,1,1,0.19,0.31,0.42,0.84,0.39,0.82,0.91,0.99,0.81,1,0.5,0.908248290463863,0.908248290463863,1,0.825136052811612
"ATAfPkbisQv4LGk9szCqOV5LPC",0.61,0.71,0.86,0.29,0.9,1,1,1,0,0,0,0.3,0.41,0.51,0.22,0.29,0.36,0.85,0.97,1,0.7,0.82,0.95,0.69,0.82,0.92,0.41,-0.0299999999999998,0.33,1,1,1,1,1,1,1,1,0.791818181818182
"AtRYWQkvzaaKS96ar0xxrcwX8L",0.05,0.18,0.77,0.23,0.73,0.69,0.57,0.69,0.36,0.52,0.33,0.38,0.32,0.24,0.61,0.74,0.83,0.73,0.82,0.95,0.57,0.67,0.78,0.44,0.54,0.64,1,1,0.78,0.95,0.91,0.98,0,1,1,1,1,0.874545454545455
"aU3rl1e3mnv9jUU1kYeFw4aLiJ",0.25,0.3,0.6,0.3,0.8,1,0.8,0.9,0,0.2,0.04,0.4,0.46,0.54,0.06,0.13,0.2,0.75,0.89,0.96,0.89,0.94,0.98,0.5,0.62,0.61,0.925,0.75,0.9,1,1,0.94,1,1,1,1,0.666666666666667,0.925606060606061
"aVAP8khT5Tw2zNKGF6NvgIRnf4",0.5,0.69,0.7,0.4,0.7,0.7,0.7,0.49,0.4,0.4,0.8,0.5,0.61,0.7,0.6,0.6,0.61,0.69,0.49,0.66,0.55,0.44,0.45,0.59,0.55,0.35,0.555,0.21,0.31,0.9,0.9,0.71,1,0.908248290463863,0.333333333333333,0.333333333333333,0,0.559992268830048
"AWElVPHqaXLcnH3poWoNNi0W4m",0.49,0.5,0.49,0.5,0.5,0.8,0.39,0.5,0.3,0.49,0.5,0.69,0.7,0.7,0.13,0.23,0.38,0.41,0.52,1,0.68,0.68,0.94,0.49,0.5,0.5,0.76,0.51,0.51,0.9,0.88,1,0.908248290463863,1,1,0.908248290463863,0.908248290463863,0.844067715581054
"AwuYu4xTd9Jrno8YSWlio7T8BP",0.13,0.17,1,0.18,1,1,1,1,0,0,0.03,0.02,0.06,0.18,1,1,1,0.81,0.87,0.91,0.58,0.64,0.7,0.61,0.67,0.73,0.85,0.88,0.83,1,1,0.97,1,0.5,1,1,1,0.911818181818182
"ay77ags5ZUxdVdMQ1jrIuRI6sJ",0.09,0.19,0.7,0.29,0.89,0.79,0.7,0.79,0.19,0.29,0.19,0.04,0.15,0.24,0.06,0.19,0.28,0.29,0.59,0.74,0.04,0.24,0.49,0.59,0.67,0.75,0.99,0.99,1,0.98,0.99,0.98,1,1,1,1,1,0.993636363636364
"AyapVkTLmjL2DKR8JHKnVzMs6H",0.24,0.39,0.69,0.22,0.88,0.19,0.49,0.5,0.49,0.41,0.5,0.12,0.21,0.25,0.6,0.64,0.7,0.77,0.81,1,0.7,0.77,1,0.29,0.45,0.77,0.84,0.59,0.8,0.68,0.9,1,1,1,1,1,1,0.891818181818182
"aZ25KMt1g0ZBx6kI8JE7ZvrhxB",0.46,0.75,0.68,0.33,0.6,0.8,0.99,0.54,0.71,0.51,0.49,0.48,0.49,0.55,0.58,0.6,0.57,0.55,0.48,0.68,0.81,0.33,0.57,0.73,0.64,0.49,0.555,0.12,0.17,0.49,0.5,0.97,1,0.333333333333333,0.666666666666667,0.333333333333333,0,0.467121212121212
"azhFg2TOsqgIxqlTDSbnKzinjz",0.02,0.09,0.9,0.1,0.95,0.9,0.6,0.74,0.2,0.21,0.2,0.14,0.18,0.21,0.01,0.05,0.07,0.35,0.55,1,0.19,0.91,1,0.51,0.56,0.59,0.995,0.99,0.96,0.9,0.81,0.94,1,1,1,1,1,0.963181818181818
"aZHGeps5oVHwh5zO5mPcC7DdKC",0.5,0.21,1,0.21,0.99,0.8,0.09,0.7,0.59,0.71,0.4,0.6,0.59,0.7,0.39,0.5,0.48,0.57,0.56,0.53,0.59,0.7,0.71,0.49,0.56,0.69,0.645,0.5,0.78,0.61,0.8,0.9,0.666666666666667,0.666666666666667,0,1,1,0.688030303030303
"AzIsmFVEWyuJAXOauozs6LOVXC",0.2,0.41,0.77,0.25,0.38,0.61,0.32,0.6,0.3,0.7,0.29,0.6,0.79,0.72,0.32,0.41,0.5,0.69,0.76,0.86,0.55,0.67,0.75,0.6,0.71,0.67,0.81,0.64,0.2,0.91,0.98,0.89,0.666666666666667,1,1,1,0.666666666666667,0.796666666666667
"AZYM6QGkq0tJyahvSD1G1In9Ny",0,0,1,0,1,1,0.81,0.7,0,0.33,0.29,0.9,0.97,1,0.75,0.81,0.9,1,1,1,0.9,0.92,0.93,0,0.06,0.07,1,1,1,1,0.86,0.99,1,1,0.5,1,1,0.940909090909091
"b3YOjfIB8YEGxYVZ0AYUOF9160",0.02,0.09,0.9,0.08,0.95,0.69,0.69,0.5,0.28,0.29,0.5,0.15,0.27,0.6,0.1,0.43,0.8,0.69,0.96,1,0.06,0.15,0.3,0.76,0.81,0.66,0.995,0.97,0.96,0.97,0.98,1,1,1,1,1,0.333333333333333,0.928030303030303
"b4v07zM7gbPMX3Vq3qWhJQXr2U",0.2,0.3,0.79,0.42,0.92,0.7,0.4,0.59,0.39,0.59,0.4,0.75,0.82,0.88,0.43,0.5,0.59,0.8,0.96,1,0.75,0.79,0.97,0.04,0.08,0.1,0.855,0.92,0.83,0.91,0.99,0.99,1,1,1,1,1,0.954090909090909
"b5R9l1JAfcy31xSCnsLCBE5l01",0.1,0.19,1,0.09,0.99,0.59,0.5,0.61,0.49,0.39,0.49,0.3,0.4,0.29,0.5,0.59,0.7,0.8,0.9,0.8,0.79,0.8,0.71,0.6,0.71,0.8,0.855,0.8,0.8,0.92,0.89,0.9,0.333333333333333,1,0.5,0.333333333333333,1,0.757424242424242
"b7Tt16Q9S0DpUYQUHxUUCI020q",0.09,0.09,0.89,0.1,0.9,0.8,0.9,0.79,0.1,0.1,0.1,0.5,0.59,0.69,0.29,0.39,0.4,0.79,1,1,0.4,0.69,0.9,0.59,0.7,0.81,0.965,0.92,0.92,0.9,1,0.89,1,1,0.908248290463863,1,1,0.954840753678533
"B8X7t49KzXNIOTfgJQckbSnXDO",0.16,0.08,0.91,0.07,0.07,0.84,0.06,0.94,0.03,0.96,0.04,0.75,0.86,0.95,0.05,0.1,0.1,0.63,0.97,1,0.9,0.95,1,0.2,0.24,0.18,0.925,0.83,0.0800000000000001,0.87,0.98,0.98,1,0.908248290463863,1,1,0.333333333333333,0.809689238527018
"b94O7RSaJ6abAexfGc7VBWDgL1",0.02,0.03,0.8,0.5,0.8,0.99,0.85,0.7,0,0.35,0.14,0.49,0.6,0.79,0.1,0.2,0.7,0.69,0.96,1,0.29,0.3,1,0.74,0.9,0.9,0.925,0.55,0.97,0.99,0.8,0.84,1,1,1,1,0.908248290463863,0.907568026405806
"baNxSEyZ1XOCjJW24VEnONHxiN",0.48,0.6,0.9,0.47,0.8,1,0.49,0.72,0.5,1,0.61,1,1,1,0.5,0.48,0.48,0.95,0.79,0.91,0.5,0.55,0.48,0.74,0.87,0.67,0.51,0.39,0.3,0.5,0.51,0.67,0.5,0.0917517095361369,0.333333333333333,0.333333333333333,0.333333333333333,0.406522882685103
"BDElTiyaAhZa61NaznXzhWFu1D",1,1,1,1,1,0.55,0.44,0.89,0.46,0.45,0.24,0.45,0.48,0.55,0.23,0.25,0.38,1,1,1,0.55,0.64,0.93,0.65,0.72,0.77,0,0,0,0.99,0.89,0.87,1,1,0.5,1,1,0.659090909090909
"bDfpHT3LW6t7tm5QCeawxmY3T2",0.04,0.04,1,0.05,1,0.39,1,0.89,0.29,0.01,0.08,0.03,0.05,0.07,0.2,0.28,0.34,0.19,0.49,0.38,0.1,0.13,0.3,0.8,0.87,0.96,0.96,0.97,0.96,0.68,0.99,0.97,1,1,0.666666666666667,1,1,0.926969696969697
"BdKRtW0uzV0lD3vMLBXh5Jse0j",0.39,0.49,0.59,0.4,0.49,1,0.5,1,0.01,0.5,0.5,0.6,0.66,0.72,0.8,0.9,1,1,1,1,0.31,0.4,0.49,0.02,0.01,0.03,0.765,0.52,0.41,0.99,1,0.5,1,1,0.5,1,0.666666666666667,0.759242424242424
"BDxePVctBzowI5QC9NZglfZgQa",0.09,0.09,1,0.03,1,1,0.51,1,0.03,0.19,0.14,0.69,1,1,0.19,0.32,0.5,0.09,0.49,0.89,0.18,1,0.79,0.63,0.6,0.78,0.91,0.85,0.91,0.97,0.7,0.86,0.908248290463863,1,1,0.666666666666667,0.666666666666667,0.858325602163381
"bE7MMvDosD3arKpEemOEkXv8iw",0.45,0.52,0.9,0.42,0.87,0.8,0.46,0.86,0.34,0.83,0.2,0.04,0.46,0.5,0.3,0.4,0.5,0.82,0.97,1,0.92,0.91,1,0.3,0.63,0.81,0.565,0.45,0.45,0.86,0.71,0.94,1,1,1,0.666666666666667,1,0.785606060606061
"BF63tzVzldUCkttAqFEXhoocG8",0.04,0.1,0.94,0.19,0.89,0.89,0.79,0.59,0.22,0.14,0.36,0.19,0.3,0.41,0.69,0.81,0.93,0.69,0.77,0.96,0.19,0.34,0.4,0.74,0.8,0.88,0.96,0.95,0.85,0.89,0.93,0.95,1,1,1,1,1,0.957272727272727
"bfwn3dJN4ZCqYTTR48Fx4bBGYe",0.1,0.1,0.7,0.39,0.8,0.8,0.79,0.6,0.2,0.2,0.3,0.19,0.24,0.3,0.24,0.3,0.35,0.8,0.95,0.99,0.5,0.8,0.97,0.6,0.65,0.68,0.95,0.81,1,1,0.99,0.9,1,1,1,1,1,0.968181818181818
"bFxYYHUCBk1vvJFeDnekoCWFZs",0.25,0.46,0.89,0.25,0.98,0.91,0.49,0.59,0.2,0.49,0.3,0.27,0.39,0.49,0.13,0.15,0.2,0.57,0.69,0.77,0.52,0.63,0.72,0.32,0.4,0.49,0.7,0.54,0.63,0.89,0.98,0.89,1,1,1,1,1,0.875454545454545
"bg0ALjtwVzuvYAbg3pyeC6QeRC",0,0,1,0,1,0.8,0.6,0.39,0.4,0.3,0.35,0.4,0.91,1,0.28,0.3,0.3,1,1,1,1,1,1,0.89,0.9,0.9,1,1,1,0.8,0.9,0.74,1,0.908248290463863,0.5,0.5,0.908248290463863,0.841499689175248
"BH2cCcK0Rih6IIX3frJ3c3h5tF",0,0.1,0.9,0.1,1,1,0.95,0.9,0,0.04,0.1,0.01,0.02,0.04,0.5,0.8,0.94,0.7,1,1,0.3,0.6,1,0.99,1,1,1,1,1,1,0.99,1,1,1,0.908248290463863,1,0.908248290463863,0.982408780084339
"BIrdQwwxKDbQmq33pOqe5kQxjZ",0.21,0.3,0.75,0.45,0.86,0.73,0.89,0.87,0.22,0.17,0.21,0.25,0.29,0.32,0.09,0.15,0.21,0.91,0.9,0.84,0.64,0.7,0.76,0.9,0.95,0.97,0.87,0.94,0.81,0.95,0.94,0.92,1,1,0,1,1,0.857272727272727
"BkFfwAx9CIR54XiTcehhNUgz0t",0.19,0.24,0.74,0.29,0.2,0.59,0.75,0.79,0.28,0.2,0.29,0.7,0.8,0.89,0.6,0.79,0.83,0.8,0.9,1,0.6,0.69,0.99,0.6,0.51,0.45,0.915,0.86,0.22,0.87,0.95,0.92,1,1,1,1,0,0.794090909090909
"bkmWieFqC7KN2VKZ0dIr6dszMC",0.15,0.2,0.35,0.3,0,0.95,0.7,0.9,0.06,0.28,0.1,0.39,0.5,0.6,0.3,0.5,0.7,0.7,1,1,0.5,0.8,1,0.6,0.8,1,0.85,0.95,0.45,0.99,0.98,1,1,1,0.908248290463863,1,1,0.920749844587624
"BllffKgk4TXAHkQ93P3b3AWCy0",0.62,0.25,1,0.1,1,0.5,0.49,0.5,0.48,0.49,0.49,0.8,0.8,0.79,0.2,0.19,0.2,0.8,0.79,0.8,0.8,0.78,0.79,0.49,0.4,0.8,0.565,0.23,0.75,0.98,0.98,0.99,0.0917517095361369,0.5,0.5,0.333333333333333,0.666666666666667,0.598795609957831
"bLoRBbZH7zyfcaxX5pkYrM6Sy5",0.1,0.28,1,0.1,0.99,0.61,0.4,0.49,0.61,0.4,0.5,0.44,0.4,0.29,0.49,0.39,0.31,0.48,0.61,0.66,0.4,0.59,0.5,0.54,0.49,0.54,0.81,0.72,0.71,0.78,0.8,0.99,0,0,1,0.666666666666667,0.5,0.634242424242424
"bn0qnvonBVFEvICedIA69EY6Y2",0.19,0.39,0.59,0.1,0.89,0.9,0.39,0.7,0.11,0.81,0.19,0.48,0.5,0.5,0.7,0.78,0.89,0.69,0.7,0.89,0.31,0.22,0.18,0.29,0.41,0.62,0.915,0.52,0.91,0.99,0.8,0.89,0.908248290463863,1,1,0,1,0.81211348095126
"bnADVnA9aPPvnDGvdTqy2EEmK4",0.42,0.55,0.51,0.45,0.52,0.49,0.5,0.43,0.44,0.52,0.49,0.46,0.53,0.53,1,1,1,0.91,0.85,0.61,1,0.45,0.61,0.54,0.55,0.5,0.76,0.48,0.46,0.93,0.98,0.92,0.908248290463863,0.5,0,0.333333333333333,0.333333333333333,0.600446814284594
"BntYnua8xBscel71pr37mNVfQi",0.2,0.3,0.8,0.1,0.9,0.9,0.6,0.8,0.31,0.39,0.3,0.2,0.29,0.34,0.09,0.12,0.16,0.61,0.69,0.95,0.64,0.74,0.96,0.97,0.96,0.98,0.85,0.6,0.8,0.79,0.99,0.9,1,1,1,1,0.666666666666667,0.872424242424242
"bnw28I4laUhKWOv9RaPXIQjPf5",0.34,0.43,0.3,0.2,0.43,0.65,0.72,0.5,0.41,0.33,0.5,0.49,0.69,0.9,0.29,0.39,0.5,0.7,0.89,1,0.66,0.75,1,0.27,0.45,0.93,0.965,0.43,0.7,0.94,0.95,1,1,1,1,1,1,0.907727272727273
"BonDBpmoYGSLErwzB0kVR6HcWS",0.06,0.26,0.68,0.27,0.91,0.98,0.02,0.77,0,0.98,0.01,0.5,0.7,0.83,0.06,0.13,0.19,0.68,0.78,0.88,0.95,1,1,0.6,0.8,0.85,1,0.95,0.97,0.98,1,0.78,1,1,1,0.908248290463863,1,0.962568026405806
"Bou1IUVHeRtQCc0jOUlUBNVNUO",0.29,0.29,0.59,0.39,0.89,0.9,0.09,0.29,0.27,0.25,0.7,0.22,0.3,0.39,0.36,0.45,0.53,0.42,0.5,0.69,0.24,0.32,0.89,0.79,0.8,0.86,0.915,0.81,0.99,0.83,0.34,0.99,1,1,1,1,1,0.897727272727273
"bPDxMMmB7mFEp0T6MEiS0BPjRR",0.69,0.83,0.69,0.8,0.65,0.73,0.81,0.68,0,0,0,0.48,0.57,0.48,0.7,0.79,0.68,0.68,0.58,0.58,0.82,0.7,0.8,0.69,0.79,0.67,0.395,0.28,0.13,0.73,0.81,0.68,0.5,0.333333333333333,0.0917517095361369,0.333333333333333,0.333333333333333,0.419704700866922
"bpfoQcKoLPBgVgxlY1oGgydIRp",0.28,0.36,0.42,0.28,0.49,0.59,0.68,0.61,0.59,0.59,0.56,0.28,0.2,0.27,0.16,0.21,0.27,0.74,0.83,0.98,0.34,0.4,0.46,0.59,0.7,0.85,0.97,0.64,0.71,0.82,0.73,0.83,0.333333333333333,1,1,1,1,0.821212121212121
"bPtBDMXXlQDIdPHejUVxU4O44X",0,0.59,0.4,0.79,1,1,1,1,0,0,0,0,0.09,0,0.05,0.06,0.11,0.7,0.9,0.9,0.29,0.6,0.4,0.89,1,1,0.995,0.8,0.99,1,1,1,0.5,1,0.908248290463863,0.666666666666667,0.908248290463863,0.888014840690399
"Bqrh8iwMboz4JbGmREg6eJruHj",0.09,0.6,0.69,0.39,0.59,0.89,0.4,0.69,0.1,0.7,0.29,0.7,0.9,1,0.1,0.2,0.25,0.7,0.8,1,0.49,0.71,1,0.49,0.69,0.8,0.81,0.7,0.3,0.99,0.9,0.98,1,1,1,1,1,0.88
"Brdabu7M0vkFwPuLzlPkEEuPF1",0.02,0.02,0.99,0.02,0.99,0.27,0.28,0.89,0.78,0.12,0.2,0.28,0.35,0.44,0.53,0.6,0.76,0.45,0.69,0.91,0.43,0.58,0.67,0.9,0.9,0.9,0.985,0.98,0.98,0.95,0.4,0.91,1,1,1,1,0.5,0.882272727272727
"BRNFdBMcVLromaz6Z1yOVRgVZa",0.1,0.1,0.85,0.1,0.9,0.7,0.7,0.8,0.3,0.3,0.2,0.85,0.9,0.99,0.3,0.4,0.45,0.95,1,1,0.9,0.95,1,0.5,0.3,0.39,0.975,0.9,0.95,1,1,1,1,1,0.908248290463863,1,0.333333333333333,0.915143783981563
"bsqcNRWN3oMJRe2RAJe1pGVh4p",0.09,0.19,0.8,0.2,0.89,0.9,0.91,0.8,0.1,0.09,0.09,0.5,0.5,0.5,0.49,0.49,0.49,0.5,0.5,0.5,0.49,0.5,0.5,0.51,0.48,0.49,0.96,0.92,0.9,1,1,0.89,0.5,0.5,0.5,0.908248290463863,0.333333333333333,0.764689238527018
"bSvTubBrrvNafoJpyUx6uzfSgh",0.29,0.36,0.61,0.39,0.62,0.69,0.62,0.7,0.39,0.5,0.3,0.3,0.2,0.17,0.1,0.2,0.23,0.19,0.9,1,0.2,0.5,1,0.7,0.8,0.9,0.87,0.74,0.65,0.92,0.88,1,0,1,1,1,1,0.823636363636364
"BUAQD3hBpGSHD7AtBMhHjcgaFH",0.3,0.49,0.69,0.39,0.84,0.6,0.4,0.7,0.4,0.7,0.29,0.6,0.69,0.79,0.31,0.39,0.49,0.79,0.89,0.98,0.69,0.79,0.92,0.49,0.39,0.6,0.76,0.6,0.66,1,0.9,0.99,1,1,1,1,0.666666666666667,0.870606060606061
"BUJp05tGw2TXKNcr0VknD5fTEi",0.39,0.19,1,0.3,1,1,1,0,1,1,0.1,0.19,0.1,0,0.5,0.6,0.7,0.09,0.49,0.9,0.2,0.3,0.4,0.69,0.8,0.9,0.71,0.72,0.81,0,0,0.1,0,1,1,1,1,0.576363636363636
"BVd1L29wmvCcJY9LGWd84DEEVK",0,0.05,0.95,0.05,0.95,0.49,0.49,0.49,0.49,0.49,0.49,0.25,0.49,0.65,0.15,0.29,0.44,0.85,0.98,1,0.49,0.65,0.75,0.59,0.69,0.7,1,1,0.95,0.98,0.98,0.98,1,1,1,1,1,0.99
"BwWVgPuqtQd06w7qRZpqRRZP2k",0.13,0.39,0.49,0.49,0,1,0.75,0.91,0,0.18,0.05,0.02,0.04,0.07,0.01,0.02,0.06,0.88,0.96,1,0.03,0.06,0.95,0.74,0.82,0.91,0.995,0.97,0.12,1,0.93,0.96,1,1,1,1,1,0.906818181818182
"bXeXgzBCmUmDONaunaEP9qH3Jt",0.29,0.39,0.6,0.59,0.62,0.9,0.88,0.89,0.19,0.2,0.22,0.3,0.38,0.51,0.6,0.71,0.89,0.9,1,0.99,0.49,0.77,0.95,0.5,0.6,0.8,0.86,0.91,0.63,0.91,0.92,0.89,1,1,0.666666666666667,1,1,0.88969696969697
"bY1VoVPMwfwjG9dQrNhkZs7s1R",0.11,0.37,0.58,0.4,0.74,0.84,0.76,0.61,0.41,0.35,0.45,0.21,0.29,0.46,0.91,0.96,0.99,0.77,1,1,0.15,0.47,0.99,0.14,0.37,0.65,0.97,0.92,0.79,0.75,0.89,0.94,1,1,0.908248290463863,1,1,0.924386208223988
"BynFm7Ut3voAkgNYMeyulvNvSW",0.01,0.13,0.91,0.11,0.99,0.69,0.82,0.58,0.37,0.36,0.48,0.03,0.05,0.09,0.01,0.03,0.06,0.52,0.86,1,0.34,0.38,0.89,0.56,0.63,0.76,0.975,0.97,0.95,0.94,0.82,0.94,1,1,1,1,1,0.963181818181818
"BzLyF8y3kCpmn86wjHpMlw0xWn",0.11,0.2,0.4,0.1,0.4,0.28,0.89,0.31,0.83,0.05,0.67,0.4,0.54,0.6,0.29,0.49,0.59,0.9,0.9,0.92,0.29,0.7,0.92,0.93,0.88,0.83,0.855,0.79,0.8,0.89,0.94,0.98,1,1,0.908248290463863,1,0,0.833022571860351
"c0jjQle7p2yzly9w5A1QIGmis3",0.3,0.21,0.65,0.4,0.8,0.68,0.6,0.71,0.4,0.36,0.3,0.2,0.31,0.49,0.1,0.16,0.25,0.5,0.64,0.81,0.49,0.65,0.85,0.49,0.63,0.79,0.92,0.89,0.94,0.92,0.96,0.99,1,1,1,1,1,0.965454545454545
"C10ZWG6Evrs5QBrVL2VIR7clnS",0.03,0.07,0.9,0.09,0.95,0.5,0.5,0.6,0.5,0.5,0.4,0.3,0.5,0.7,0.1,0.15,0.2,0.9,1,1,0.5,0.8,0.96,0.7,0.7,0.8,1,0.99,0.98,1,1,1,1,1,0.908248290463863,1,0.908248290463863,0.980590598266157
"c2dDX9VKfOK2YJon9iEPwtYpgO",0.4,0.56,0.47,0.5,0.72,1,0.35,0.8,0,0.44,0.22,0.49,0.6,0.68,0.75,0.82,0.9,0.57,0.89,1,0.57,0.7,0.94,0.58,0.73,0.97,0.785,0.54,0.69,1,0.79,0.98,1,1,1,1,1,0.889545454545455
"c4dVm0W47SXkpSeMcj7OZ0Taqf",0.74,0.83,0.22,0.87,0.65,1,1,1,0.01,0,0.01,0.03,0.03,0.03,0.3,0.36,0,0.94,0.97,1,0.54,0.6,0.74,0,0,0,0.605,0.3,0.6,0.99,1,0.99,0.5,0.333333333333333,1,1,0.5,0.710757575757576
"c58RtiymRDZOeQBm15WQkAdoqi",0.05,0.35,0.26,0.19,0.3,0.5,0.5,0.9,0.5,0.5,0.1,0.01,0.02,0.03,0.04,0.06,0.1,0.4,0.7,0.95,0.1,0.15,0.3,0.04,0.25,0.4,0.83,0.79,0.69,1,1,1,1,1,1,1,1,0.937272727272727
"C64PWwmF7NwNOf9VxHkXapjHu5",0.1,0.2,0.5,0.5,0.9,0.91,0.3,0.6,0.1,0.7,0.2,0.1,0.15,0.33,0.1,0.22,0.43,0.6,0.79,1,0.16,0.23,0.28,0.29,0.49,0.83,0.9,0.8,0.8,0.99,1,0.8,1,1,1,1,1,0.935454545454545
"cAkAxCLm0LU334unu4uqB0OCq5",0.4,0.5,0.61,0.62,0.8,0.9,0.79,0.79,0.1,0.09,0.11,0.19,0.2,0.19,0.1,0.17,0.23,0.9,0.96,1,0.6,0.69,0.8,0.96,0.98,0.99,0.745,0.72,0.69,1,0.88,0.9,0.5,1,1,1,1,0.857727272727273
"cbCEznomGisaFM7Kn8l94IAxga",0.2,0.25,0.89,0,1,1,0.3,1,0,0.91,0,0.3,0.49,0.79,0.09,0.2,0.6,0.89,1,1,0.59,0.69,1,0.1,0.4,0.6,0.83,0.55,0.86,1,0.79,1,1,1,0.908248290463863,1,1,0.903477117314897
"cbho8R0sIFzNFntknLXOaoKrGv",0.3,0.39,0.79,0.47,0.38,0.75,0.43,0.75,0.3,0.64,0.33,0.31,0.36,0.37,0.26,0.24,0.26,0.68,0.66,0.71,0.54,0.71,0.65,0.42,0.46,0.42,0.76,0.78,0.2,0.95,0.93,0.92,1,0.5,0.666666666666667,0.666666666666667,0.5,0.715757575757576
