"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","rt","ns_id","ns_response","correct_answer","correct"
"KTYQXXVUBX1RtxI97cWEiQ1lQe","B0TSMuvQTENpwjTYwI77Sc2pru",2677699,902,FALSE,"number_series_test_trial",18597,"NS_9","10/14","12/16",0
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",271255,29,FALSE,"number_series_test_trial",7580,"NS_1","-2","-2",1
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",275731,30,FALSE,"number_series_test_trial",4475,"NS_2","28","28",1
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",282399,31,FALSE,"number_series_test_trial",6667,"NS_3","64","64",1
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",292285,32,FALSE,"number_series_test_trial",9885,"NS_4","29","29",1
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",306999,33,FALSE,"number_series_test_trial",14714,"NS_5","8/16","8/16",1
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",331085,34,FALSE,"number_series_test_trial",24084,"NS_6","158","165",0
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",360921,35,FALSE,"number_series_test_trial",29835,"NS_7","25","43",0
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",374299,36,FALSE,"number_series_test_trial",13377,"NS_8","8900","8900",1
"kUmhgEvf2mSYIZxjgZeKuMP1Uf","Ep9i7A5WVEy8GEjB6ytudX4qz5",405727,37,TRUE,"number_series_test_trial",31428,"NS_9",NA,"12/16",NA
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",500783,589,FALSE,"number_series_test_trial",11398,"NS_1","-2","-2",1
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",510962,590,FALSE,"number_series_test_trial",10179,"NS_2","28","28",1
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",541965,591,TRUE,"number_series_test_trial",31001,"NS_3","64","64",1
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",569851,592,FALSE,"number_series_test_trial",27885,"NS_4","29","29",1
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",600854,593,TRUE,"number_series_test_trial",31001,"NS_5",NA,"8/16",NA
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",631855,594,TRUE,"number_series_test_trial",31000,"NS_6","120","165",0
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",662859,595,TRUE,"number_series_test_trial",31001,"NS_7",NA,"43",NA
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",692031,596,FALSE,"number_series_test_trial",29172,"NS_8","8900","8900",1
"kUWYzaAU4CtEAE2DRXUTvI3gym","fS4PbFTkx2xI9mFsBuDjoL1T96",723035,597,TRUE,"number_series_test_trial",31001,"NS_9",NA,"12/16",NA
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3582632,512,FALSE,"number_series_test_trial",14861,"NS_1","-2","-2",1
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3601744,513,FALSE,"number_series_test_trial",19109,"NS_2","28","28",1
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3608547,514,FALSE,"number_series_test_trial",6800,"NS_3","64","64",1
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3626264,515,FALSE,"number_series_test_trial",17713,"NS_4","29","29",1
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3657271,516,TRUE,"number_series_test_trial",31004,"NS_5","8/16","8/16",1
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3688278,517,TRUE,"number_series_test_trial",31003,"NS_6","13","165",0
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3719281,518,TRUE,"number_series_test_trial",31000,"NS_7",NA,"43",NA
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3744791,519,FALSE,"number_series_test_trial",25508,"NS_8","8900","8900",1
"KVWWEZeuWN6aCbBui05EiQh1v8","ie7mYI6Gm2LytZmZkO89NHd3Po",3772417,520,FALSE,"number_series_test_trial",27623,"NS_9","12/16","12/16",1
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",885848,74,FALSE,"number_series_test_trial",24440,"NS_1","-2","-2",1
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",895754,75,FALSE,"number_series_test_trial",9885,"NS_2","28","28",1
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",926773,76,TRUE,"number_series_test_trial",31006,"NS_3",NA,"64",NA
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",938142,77,FALSE,"number_series_test_trial",11349,"NS_4","27","29",0
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",966719,78,FALSE,"number_series_test_trial",28550,"NS_5","8/16","8/16",1
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",997735,79,TRUE,"number_series_test_trial",30991,"NS_6","54","165",0
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",1028767,80,TRUE,"number_series_test_trial",30977,"NS_7",NA,"43",NA
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",1059419,81,FALSE,"number_series_test_trial",30608,"NS_8","8999","8900",0
"kWrjm7WwLk9Bwf1SyW7Nsp4oul","MVil44dL1WZryxwDREU8FM4Mwz",1084254,82,FALSE,"number_series_test_trial",24785,"NS_9","10/16","12/16",0
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1706913,1102,FALSE,"number_series_test_trial",5841,"NS_1","-2","-2",1
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1715961,1103,FALSE,"number_series_test_trial",9040,"NS_2","28","28",1
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1743083,1104,FALSE,"number_series_test_trial",27120,"NS_3","63","64",0
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1760514,1105,FALSE,"number_series_test_trial",17426,"NS_4","29","29",1
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1780935,1106,FALSE,"number_series_test_trial",20417,"NS_5","8/16","8/16",1
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1811943,1107,TRUE,"number_series_test_trial",31002,"NS_6","120","165",0
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1819184,1108,FALSE,"number_series_test_trial",7235,"NS_7","21","43",0
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1834348,1109,FALSE,"number_series_test_trial",15161,"NS_8","8900","8900",1
"KxrxqPGPLsZtnTGTlT7AIY0kms","7dE6kYyWwdvBmD03925IQKf4G3",1865354,1110,TRUE,"number_series_test_trial",31001,"NS_9",NA,"12/16",NA
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1856183,1114,FALSE,"number_series_test_trial",7220,"NS_1","-2","-2",1
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1863681,1115,FALSE,"number_series_test_trial",7495,"NS_2","28","28",1
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1877815,1116,FALSE,"number_series_test_trial",14131,"NS_3","64","64",1
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1895713,1117,FALSE,"number_series_test_trial",17894,"NS_4","30","29",0
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1919088,1118,FALSE,"number_series_test_trial",23371,"NS_5","8/16","8/16",1
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1948734,1119,FALSE,"number_series_test_trial",29642,"NS_6","152","165",0
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1965694,1120,FALSE,"number_series_test_trial",16956,"NS_7","25","43",0
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",1996707,1121,TRUE,"number_series_test_trial",31009,"NS_8",NA,"8900",NA
"ky1zYI3K45tDss30svmC6Ujm0Z","vyMlLbSaMjgF0PpydRBVQla2JF",2019702,1122,FALSE,"number_series_test_trial",22992,"NS_9","11/16","12/16",0
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",2998803,724,FALSE,"number_series_test_trial",10149,"NS_1","-2","-2",1
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3005888,725,FALSE,"number_series_test_trial",7078,"NS_2","28","28",1
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3036892,726,TRUE,"number_series_test_trial",30998,"NS_3",NA,"64",NA
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3055722,727,FALSE,"number_series_test_trial",18823,"NS_4","29","29",1
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3086726,728,TRUE,"number_series_test_trial",30997,"NS_5",NA,"8/16",NA
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3112179,729,FALSE,"number_series_test_trial",25445,"NS_6","150","165",0
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3143182,730,TRUE,"number_series_test_trial",30995,"NS_7",NA,"43",NA
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3160476,731,FALSE,"number_series_test_trial",17288,"NS_8","8900","8900",1
"KYELzRmpo54gvEbrYeWgC6xzS3","GwJB06a28N7difm3G71WXn1I29",3191480,732,TRUE,"number_series_test_trial",30998,"NS_9",NA,"12/16",NA
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",98844,12,FALSE,"number_series_test_trial",12465,"NS_1","-2","-2",1
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",107331,13,FALSE,"number_series_test_trial",8479,"NS_2","28","28",1
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",126373,14,FALSE,"number_series_test_trial",19034,"NS_3","64","64",1
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",142484,15,FALSE,"number_series_test_trial",16102,"NS_4","29","29",1
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",165589,16,FALSE,"number_series_test_trial",23097,"NS_5","8/16","8/16",1
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",196629,17,TRUE,"number_series_test_trial",31031,"NS_6","126","165",0
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",227668,18,TRUE,"number_series_test_trial",31031,"NS_7",NA,"43",NA
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",249799,19,FALSE,"number_series_test_trial",22124,"NS_8","8800","8900",0
"KyOaHnTwW8GYXfMsDGnf7jrs1o","4VAvT30GOvXGaL56NBQmUj2hc8",262286,20,FALSE,"number_series_test_trial",12479,"NS_9","12/16","12/16",1
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2523296,263,FALSE,"number_series_test_trial",11203,"NS_1","-2","-2",1
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2532221,264,FALSE,"number_series_test_trial",8920,"NS_2","28","28",1
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2556597,265,FALSE,"number_series_test_trial",24370,"NS_3","60","64",0
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2572443,266,FALSE,"number_series_test_trial",15838,"NS_4","29","29",1
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2600236,267,FALSE,"number_series_test_trial",27785,"NS_5","7/16","8/16",0
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2623286,268,FALSE,"number_series_test_trial",23042,"NS_6","164","165",0
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2654292,269,TRUE,"number_series_test_trial",31000,"NS_7",NA,"43",NA
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2678494,270,FALSE,"number_series_test_trial",24195,"NS_8","8900","8900",1
"KZgyeuyZyUpmOiELH1qAoh66Az","XhLeKBWWL8w6kqyXZLV9SIoOLX",2709513,271,TRUE,"number_series_test_trial",31012,"NS_9","10/16","12/16",0
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",365953,81,FALSE,"number_series_test_trial",23260,"NS_1","-2","-2",1
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",373617,82,FALSE,"number_series_test_trial",7658,"NS_2","28","28",1
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",404625,83,TRUE,"number_series_test_trial",31005,"NS_3","67","64",0
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",426305,84,FALSE,"number_series_test_trial",21675,"NS_4","29","29",1
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",447372,85,FALSE,"number_series_test_trial",21063,"NS_5","8/16","8/16",1
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",478383,86,TRUE,"number_series_test_trial",31005,"NS_6","160","165",0
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",509390,87,TRUE,"number_series_test_trial",31002,"NS_7",NA,"43",NA
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",525637,88,FALSE,"number_series_test_trial",16243,"NS_8","8999","8900",0
"l0qQ74yi1bxeeVrKjj2WZHgPTw","75hoPjivr6CeNxfX1GXRYfnAsm",555490,89,FALSE,"number_series_test_trial",29847,"NS_9","10/14","12/16",0
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1431595,668,FALSE,"number_series_test_trial",13675,"NS_1","-2","-2",1
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1442977,669,FALSE,"number_series_test_trial",11377,"NS_2","28","28",1
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1473989,670,TRUE,"number_series_test_trial",31005,"NS_3",NA,"64",NA
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1486568,671,FALSE,"number_series_test_trial",12575,"NS_4","30","29",0
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1517576,672,TRUE,"number_series_test_trial",31001,"NS_5","12/","8/16",0
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1541254,673,FALSE,"number_series_test_trial",23674,"NS_6","149","165",0
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1569404,674,FALSE,"number_series_test_trial",28145,"NS_7","23","43",0
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1591624,675,FALSE,"number_series_test_trial",22217,"NS_8","8900","8900",1
"l2mcfTx5uqUJkmHMwg8RfOfcIv","7EKjaRtVpc3aMKsner1NE9kUjw",1620472,676,FALSE,"number_series_test_trial",28844,"NS_9","12/16","12/16",1
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2369369,532,FALSE,"number_series_test_trial",9399,"NS_1","2","-2",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2387485,533,FALSE,"number_series_test_trial",18102,"NS_2","28","28",1
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2399112,534,FALSE,"number_series_test_trial",11607,"NS_3","33","64",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2411430,535,FALSE,"number_series_test_trial",12296,"NS_4","23","29",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2443318,536,TRUE,"number_series_test_trial",31870,"NS_5","2","8/16",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2471068,537,FALSE,"number_series_test_trial",27745,"NS_6","156","165",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2479521,538,FALSE,"number_series_test_trial",8436,"NS_7","12","43",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2493954,539,FALSE,"number_series_test_trial",14424,"NS_8","9550","8900",0
"L4fYRpWcrplINdfHBB0E5Gd3tE","S9B8omXK6mAFwo5LrO74woKn6N",2512989,540,FALSE,"number_series_test_trial",19018,"NS_9","10/22","12/16",0
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2179603,545,FALSE,"number_series_test_trial",21582,"NS_1","-2","-2",1
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2191891,546,FALSE,"number_series_test_trial",12283,"NS_2","28","28",1
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2222897,547,TRUE,"number_series_test_trial",31004,"NS_3",NA,"64",NA
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2225162,548,FALSE,"number_series_test_trial",2259,"NS_4","64","29",0
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2256166,549,TRUE,"number_series_test_trial",31001,"NS_5",NA,"8/16",NA
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2287171,550,TRUE,"number_series_test_trial",30997,"NS_6",NA,"165",NA
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2308057,551,FALSE,"number_series_test_trial",20880,"NS_7","16","43",0
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2339061,552,TRUE,"number_series_test_trial",30999,"NS_8","8920","8900",0
"L6dkDFYE1PyGToQU2XXVxRbpHC","Z64HBJlcygnnG2tXlIF9dzHAnz",2370066,553,TRUE,"number_series_test_trial",30997,"NS_9",NA,"12/16",NA
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",465730,29,FALSE,"number_series_test_trial",14032,"NS_1","-2","-2",1
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",473485,30,FALSE,"number_series_test_trial",7753,"NS_2","28","28",1
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",498242,31,FALSE,"number_series_test_trial",24752,"NS_3","64","64",1
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",516907,32,FALSE,"number_series_test_trial",18663,"NS_4","29","29",1
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",537729,33,FALSE,"number_series_test_trial",20822,"NS_5","8/16","8/16",1
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",553090,34,FALSE,"number_series_test_trial",15359,"NS_6","164","165",0
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",584093,35,TRUE,"number_series_test_trial",31001,"NS_7",NA,"43",NA
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",615098,36,TRUE,"number_series_test_trial",30998,"NS_8",NA,"8900",NA
"L8PQFM1A5WaWWNQ92FCYcEQ6Lp","KlKHQKHI3S1Qm1t7B1BniJ6VLu",634166,37,FALSE,"number_series_test_trial",19063,"NS_9","16/8","12/16",0
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9015478,305,FALSE,"number_series_test_trial",10157,"NS_1","-2","-2",1
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9018075,306,FALSE,"number_series_test_trial",2594,"NS_2","27","28",0
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9049077,307,TRUE,"number_series_test_trial",31002,"NS_3","65","64",0
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9073414,308,FALSE,"number_series_test_trial",24336,"NS_4","29","29",1
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9101791,309,FALSE,"number_series_test_trial",28377,"NS_5","8/16","8/16",1
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9116447,310,FALSE,"number_series_test_trial",14655,"NS_6","120","165",0
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9137874,311,FALSE,"number_series_test_trial",21426,"NS_7","42","43",0
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9149940,312,FALSE,"number_series_test_trial",12064,"NS_8","8900","8900",1
"l92Tk7dniHaEpTF9TRJhtjx4uv","gQDRjnyI7SuYAS1bTtr11tZxR5",9176845,313,FALSE,"number_series_test_trial",26904,"NS_9","12/16","12/16",1
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",10907549,1271,FALSE,"number_series_test_trial",16705,"NS_1","-2","-2",1
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",10918256,1272,FALSE,"number_series_test_trial",10706,"NS_2","28","28",1
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",10942914,1273,FALSE,"number_series_test_trial",24651,"NS_3","64","64",1
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",10973923,1274,TRUE,"number_series_test_trial",31005,"NS_4",NA,"29",NA
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",10999359,1275,FALSE,"number_series_test_trial",25432,"NS_5","8/15","8/16",0
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",11024802,1276,FALSE,"number_series_test_trial",25436,"NS_6","150","165",0
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",11055810,1277,TRUE,"number_series_test_trial",31000,"NS_7","5","43",0
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",11086818,1278,TRUE,"number_series_test_trial",31003,"NS_8",NA,"8900",NA
"Lcdqkh0q7iufnYXY5MUTqglrX9","H2OceYWtiCV70ykL5LRvzvIxeS",11117825,1279,TRUE,"number_series_test_trial",31002,"NS_9","1618","12/16",0
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5487255,1295,FALSE,"number_series_test_trial",10798,"NS_1","-2","-2",1
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5502269,1296,FALSE,"number_series_test_trial",15001,"NS_2","28","28",1
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5529718,1297,FALSE,"number_series_test_trial",27437,"NS_3","63","64",0
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5560734,1298,TRUE,"number_series_test_trial",31002,"NS_4",NA,"29",NA
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5591749,1299,TRUE,"number_series_test_trial",31004,"NS_5",NA,"8/16",NA
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5610997,1300,FALSE,"number_series_test_trial",19236,"NS_6","162","165",0
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5627179,1301,FALSE,"number_series_test_trial",16171,"NS_7","43","43",1
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5642737,1302,FALSE,"number_series_test_trial",15546,"NS_8","8900","8900",1
"lcKzv073PoDpmXDQyRQ492XZSJ","zeCePWJsffRjcTnIno4TbUN1bA",5673749,1303,TRUE,"number_series_test_trial",31001,"NS_9","4/16","12/16",0
