"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13"
"CESZ1LnbZkv29csIQzPlI1NPi9","yGiM3EJtJsVv7kQZ887a2J9CF1",2727637,627,TRUE,301012,35,15,25,25,20,3,25,40,60,NA,NA,NA,NA
"ceYXsMjCaGVymKuBQ5853mbBHj","oFzJ33h6088b0B11Nr34HNh16E",8196740,1237,TRUE,301007,35,15,25,25,20,3,25,40,20,3,2,1,NA
"CGGdEgpJOVHhxNgrniqPJGONsc","9gCrefkAdHgHdHrVqcI4oN7wPv",543403,29,TRUE,301004,35,15,25,25,20,3,24,NA,NA,NA,NA,NA,NA
"CHgoLMex7HALYMoMrFBClH4Q4K","ajmlUfAya25c3IW5sOxrNBUqa0",11367278,434,FALSE,299342,35,5,20,30,20,2,20,40,60,2,2,1,20
"ChoDGzi33KmPv3MJT0j2CP4V7f","FbrvMUYUDJVQycXguKETFPtxgc",3818937,1242,FALSE,133005,35,5,25,25,20,3,25,40,20,3,4,2,5
"cIdZTOzAy2lR0h0VZhJDXVjwjQ","d0aankKkjm4p6Mip0Ua5xqmwbA",747778,20,FALSE,269625,35,15,25,25,20,3,24,40,20,3,4,2,5
"cIpEjgaoJsFESRS3wIDwKmdUh6","w1zWQkXm60CUNlEGfCLrpYV74f",144708,12,FALSE,134560,30,15,25,25,20,3,25,40,20,1,2,2,5
"Ckoss0U0IGSGXF4X3h0vc3yG1g","iR742lPsVbWtBX715AYEgm1Vt4",5167727,1148,FALSE,237916,35,15,25,2519,19,3,24,40,20,1,2,2,50
"CKphzvK0Ywppg0xyAerv4ofIpE","oD2we76USEen8SMM52u7JrqLgA",445671,41,FALSE,153818,35,15,25,25,20,3,23.5,40,20,3,2,2,5
"cm6NbE2vNiinPhBLePCVfmuZVG","q2EDuzGx1vrOp1FcxfIHV0KPXz",1129515,108,FALSE,213636,35,15,24,12,20,3,25,40,20,3,4,2,5
"CMwGIs8Q4DoTNmzYPzMkcGfNZs","tA8Jyuj68xGQ0smxYYQLKAQEY3",4598423,591,FALSE,203255,35,15,25,25,20,3,24,40,20,3,4,2,5
"CnGmv6kP7xkOAk2fGKhsGZJshf","VQHZCyiyLlhICH85Y5ezbSCOaS",311076,12,FALSE,299043,35,15,25,25,20,3,24,40,20,3,2,2,5
"cnIL86wrNWZG4CKJAxrdBk0ytG","A5RFyJRtfijqnRSwqCyeppW1I7",265203058,890,FALSE,230156,35,15,25,25,20,3,25,40,20,3,4,2,5
"cO3aO0UbBOnx8oFLOiJ2eY7v3s","ubFmJUOKL5PBDlTiZA1IinWdFR",2790308,477,FALSE,280726,35,15,25,25,20,3,24,40,20,3,3,2,5
"cPB6YLIGgTkfy7ybLI7ZUzxiNw","BSHmzb4istjMdL7F1WYnp37vh5",825019,407,FALSE,164107,35,5,25,25,20,3,25,40,60,3,2,2,5
"Cq7erbjiHaow1HJBXbQSIgeKsO","53oHeA7lJLX9JwruIWXv17hk05",3300110,562,FALSE,283355,35,15,24,25,20,3,28,40,20,3,4,2,5
"Cqi4MseQh2z1m8w5rBVlvTN4gj","DMN5NoGxsCftXQ80UsWYVqfKBP",3339944,709,TRUE,300999,15,NA,35,15,20,3,25,40,20,3,2,1,5
"cqiyljyWtGirUyjr7LeG3fE8do","YjeAmTpUAGXURMJfUIYJXIFYUs",206723583,151,FALSE,264986,35,5,24,26,20,3,24,40,20,1,2,2,5
"Cqso8nkqvu5G6EfN8Pt8csB0b7","LUZQJJxEtpNlyuSuxH1ndyFWzm",355954,80,FALSE,138115,35,5,25,25,20,3,24,40,20,1,2,1,5
"Crg3hiDh4FvZZ0HGRZ4xbpx6S7","gEw35H1Qq9acJbp4VGC6rEXk39",5806944,1082,FALSE,230996,35,15,24,26,20,3,25,40,20,3,2,2,50
"cs3V71y97kmmT9JPz88iRlGRnc","6WzNBZ8vXoDpzEaGuO6GzXDR8J",59109060,52,FALSE,267464,35,15,24,26,20,3,25,40,20,1,2,2,5
"CsBXtgbvFreFwBp4bLYL6rXCYk","L1T1i7rKApGA2AUoRRDncrlpsR",5030547,773,FALSE,270601,35,10,50,50,20,3,24,40,10,3,2,2,5
"CsTIm4QKfB2fBPlBKS97AmJnRd","PxLa8vQUdOS7deG1MDkychdjzn",930926,60,TRUE,301003,35,5,25,25,20,3,25,40,60,3,2,2,NA
"ct8bT0Um3JGIBVx8ZWoOCXwcCy","LfPk6vIR9xCRFVZj3wuwyYUofX",7075158,211,FALSE,296485,35,15,25,25,20,3,24,40,20,1,4,2,5
"cuCsqRWHDFXPZvmSIVHbw9LzsG","V6YaqzlXXZx9nX1tLXFZ7IvQxO",2403119,1068,FALSE,123141,35,10,25,25,20,3,25,40,20,3,2,2,5
"CVa0u43WLopqi55lOypUqbF1EI","sNyaETZBaJmwgUotnPqW5RtlJq",3031459,850,FALSE,204689,35,15,24,26,20,3,24,40,20,3,4,2,5
"cVc5xjTzgz2gwg27QiBa4ICzxf","ZEXCwGrSwTjExpp9ToGfgxY7ht",659573,30,FALSE,176828,35,10,25,50,20,3,25,40,20,3,4,2,5
"CxdVkJkhrKt0X3OpPjhi3xTX67","U5zfN5lrG2AlerxRP176Nc9NaL",332326,15,FALSE,289713,35,15,25,25,20,3,25,40,20,3,2,2,5
"cZy6JwHgZceSQhyQ1KIzHVt3xC","N2yRApAEXspP2OsRhAzOtjLwqB",2779550,1095,FALSE,136452,35,15,25,25,20,3,25,40,20,3,2,2,5
"D08LoI5gSALmOGkNsmSoHMVFZ7","KzUpEK9kYAuhGjWooBbI4zsup7",1017673,21,FALSE,226118,35,15,25,25,20,3,25,40,10,2,2,2,5
"D1ZcuPbbp8TADHZZOBT7lnnPjJ","A50x2bzhAclN3xOzpMb4eXwGLZ",4821527,609,FALSE,208501,35,15,25,25,20,3,24,40,20,3,2,2,5
"d6KfzyuhLX9Ew8tBHlkonOyguu","fCh8v28GiJESaBr0n5bzAz1ADQ",2828698,745,FALSE,248594,35,15,25,50,20,3,25,40,20,3,2,2,5
"D6ukuTsS1lXqwmGLGdWOkCNp7b","qVKhOQSCzj1oJLKs8RSRSafa8T",237264,12,FALSE,221709,30,15,25,12.5,20,3,30,40,10,2,2,1,45
"d7s0S7zSbU8rMw8gRBOfAmjLiw","CYub5dnziXSaC5K9vRG9SmVGO4",3166553,892,FALSE,232209,35,15,25,25,20,3,23.5,40,20,2,4,2,5
"d8mjAzaHeD2Uphn2aNR5nkoMVe","UgxjMra1BNAojx3DDji16MQLs8",1314452,89,FALSE,267988,35,15,25,25,20,3,25,40,60,3,2,2,5
"dAakWKbLkVvzsFQLvgD6zmeZZ9","pPZqrl5qw7RWfEMpzUqMCuLZZ4",870195,592,FALSE,220633,35,15,25,25,20,3,25,40,20,3,2,2,50
"dAKCcNFK2NJbTTvvtFCrU7ZBFw","x8be5tZqKdOSJzf5rLtz2vcWOx",2182359,532,FALSE,185508,35,15,25,25,20,3,25,40,20,3,3,2,5
"dBsmKE2PMRrFEq2kmTaFFZTJug","Fk97WEUE4LIiSptZftVljMXvGK",1744941,639,FALSE,244343,35,15,25,25,20,3,25,40,20,1,2,2,5
"dbZXy1G0ahJnGquQwuY0qBaULE","724LYulQcZiPHiuKtntiHV11qV",6288933,420,FALSE,292724,35,16.5,25,25,20,1,25,40,20,3,4,2,5
"dckVoFOJaOq0pf0XzNYc1mSz2j","FVq3lJk9GKKqNYkaJUPwFAghyB",269329,12,FALSE,231498,35,15,25,25,20,3,25,40,20,3,2,2,5
"dDLY4Dorw42uCa18Khh2AEnHNk","Jywb1Gj0W297xJHovV8a7ikKRG",1580646,137,FALSE,186210,35,15,25,25,20,3,25,40,20,1,2,2,5
"DDTu7OPDvEj49eBvd7L5ggRVIL","wlYQV2fjqynARqCijQMR2zpqxm",1608655,1034,FALSE,204353,35,10,25,5,20,3,25,40,60,3,2,2,5
"Ddwh4eeomRK0i3NziuQts6uGEj","LSywU2zGhRH80HBm36yYKf1t6u",2921846,1225,FALSE,182715,35,15,25,25,20,3,25,40,20,3,4,2,5
"deWRTkqduQZ2lVORvJPH7xPPZ6","dkYlbNGunexiBbnl4oQLeItCrK",111950918,191,FALSE,242987,35,15,23,25,20,3,24,40,20,3,4,2,50
"Dezh85J4lbBFFrt9etE8YSJhaG","ooyY9O2Zb1XrkJbqfFp5O40ME3",3153042,1239,FALSE,134544,35,15,25,25,20,3,25,40,20,2,2,2,5
"DgYMD8YjJX1HIA4HfTn469z7kX","aCuvGxUzQc4rthwdYzCdXMAbh5",2926969,274,FALSE,239500,35,5,24,26,20,3,25,40,20,3,4,2,5
"DH4vEs6kCxJ1GqQmVW2hNuB5vN","HXFppeK4ecqs263UmRwShmbRgD",5165610,1256,TRUE,301003,35,15,25,25,20,3,25,40,20,1,4,2,NA
"dHv6MkD8eeKzQYWMx6EftDNfKY","WVZbUAifWI3ouaLMg1vQ9w9jbS",4422075,885,TRUE,301003,35,15,25,25,20,3,24,40,20,NA,NA,NA,NA
"diyHhFeMOILdfMnmWmGAQkyF79","ztgwFFTnExwCLjeMGbn1sd9P0g",6359499,1127,FALSE,220800,35,15,25,25,20,3,24,40,60,3,2,2,5
"dkvdR8XdsesvdAzgqJGRxnpWt5","TNJkKz2sl4eXmRYFxgqEPt7tFM",5322149,592,FALSE,252989,35,75,25,25,20,2,24,40,60,3,2,2,50
"DlhsfLIJeZO1JbfvLccXJ2Y5mM","ODj433VzUm9MIPWYFqgwUMtmto",3768681,1241,FALSE,141021,35,5,25,25,20,3,25,40,20,1,2,2,5
"DmDaKGRuBlssE6qUu1mYhWVct1","81BHOPdcwsl6TJnwjQEGrdcHjw",798516,366,FALSE,219717,35,15,25,25,20,2,25,40,20,1,4,2,5
"DMDKLe2LNPEyMKeVA7PPZebqxt","TyUmH9sRBH5XuKMURKyJeKQusf",10986518,1037,FALSE,136125,35,15,25,25,20,3,25,40,20,3,4,2,5
"DmWosOxhbNqQW3bRhhhkZYFmYJ","ZBsy32kkqmKX7HLazQMfbTh34r",5753115,1242,FALSE,223322,35,15,25,25,20,3,25,40,20,3,4,2,50
"DohTFqOcWv69yidf1RxoEm202B","oWkI2FUCF3WyUkCFDdnoKQW3Sq",3278658,1091,FALSE,251890,35,15,25,25,23,3,25,40,20,3,2,2,7
"dojvUw9vt1QyFKVrUaPPPRQi3O","p7OTH52yF3bqv5PqK8apflle3Y",2513425,714,FALSE,212212,35,15,25,25,18,2,25,40,60,4,4,2,5
"DpJ1Ug9CDn6rKKHOJxmBZDOAnt","qZ91uQ4EfVujURmnD0FoMq3oqc",14518787,1261,FALSE,233345,35,15,25,25,20,3,24,40,20,3,4,2,5
"DpjfEG3PSFzXt6BYF1kt78jJvk","dztqeDdPyMmARyKjSY694yA9Vm",6174473,1243,TRUE,301019,35,15,24,8,19,2,23,60,20,1,NA,NA,NA
"dpN1b65lmlUxZKsV2JMn1Nx9Rp","FFIf7y0I3rPam9pjxlIM34yYIX",7048867,632,FALSE,227714,35,5,25,25,20,3,24,40,20,2,2,2,5
"DSXuxqWsQT0Tn56zlU7rQKlKx6","YsKzNqoHiTHEEZZn3jScZ0b7gM",793786,34,TRUE,301000,35,15,25,25,20,3,24,40,20,3,4,NA,NA
"DTpCUsaFqefHyAA6M4KLGTR6Cx","IsQmdugQ2WlvGAStwnBKmJIWyv",1817770,672,FALSE,282393,35,15,24,25,20,3,24,40,20,3,4,2,5
"dV5CKOdw1ji7SVd59CTcNgSqiL","ZvD24FHcr1U2XagaC3GbHWNjj9",2667770,453,TRUE,301019,35,15,25,40,20,NA,27,40,20,2,NA,NA,NA
"DVfUWY2jtMsWErgQa5dRcfQ4cZ","na6UDrM7z93zxsLlYHl5JNivZQ",2155061,639,FALSE,220807,35,15,25,25,20,3,24,40,20,3,4,2,5
"Dx3OZrDGGO2x8FlunKXHXjfK7o","liG5kP1Z2cTo5TJB81b5vXBaXO",3552413,636,FALSE,126814,35,15,25,25,20,3,25,40,20,3,4,2,5
"dxnLMJtS36NdoNXucJnDx88PVj","8diOuiDZYax0auaO5ViOPeKfK4",3734410,1092,FALSE,265468,35,15,25,25,20,3,24,40,20,3,4,2,5
"dY4v3dDAlYlKGQc6rXkICcX4ka","ZHOI8RiHCQyxA3aJGqJWT5167W",1904763,423,FALSE,225389,35,30,25,25,20,3,24,40,20,3,4,2,5
"DyNCNmbcrHbhl4O5Fyh51IcOMQ","sQlBVePu4lWCWF8agTNIhuyQNn",353365429,1205,FALSE,234375,35,10,25,25,20,1,25,40,20,3,2,2,5
"DzEMfNSOqExwMIcUCidjVpODnD","LsFD3nmGgn3mi7eUjcAKEnjFj0",395342,12,TRUE,301002,35,10,25,25,20,3,24,40,10,3,NA,NA,NA
"DZnnkqT3k6MixD4ZsRRCQVBhfJ","S1q7wyYU4wOhE6WiuAo6rI6Q7e",3152383,1224,FALSE,132272,35,15,25,25,20,3,23,40,20,3,2,2,5
"dzqoNgTEH0d7SEAtX51vX5Uodr","nKl1Z3zpvyTInbUaIUIYJRnt84",2668020,878,FALSE,200436,35,24,25,25,20,2,25,40,20,1,2,2,5
"e0Pn0uNIlynr0PnqktP1Xj13MT","38E9mcexVGgu7rnPgps8e7IhrY",2350684,527,FALSE,117457,35,15,25,25,20,3,25,40,20,3,4,2,5
"e1IjFhSnEhfjaIg72vyFQIypfp","02ISz3UCRwtXb85Go5AamvRn5L",2773199,836,FALSE,227567,35,5,25,25,20,3,29,40,10,3,4,1,5
"e2BQVWknXk7sdqzICGg8jjYJTn","bAMFqCdvpIACtwhcXcEHT9L0EP",1048309,133,FALSE,194681,35,15,25,25,21,3,25,40,20,1,2,2,5
"E2zl8v9d1qV0xb6TkrWvrTuo3L","Ez7M4bvhGpqQIF8BH7jHQeAB2V",3139599,769,TRUE,301000,35,15,25,10,20,2,25,40,20,3,4,2,50
"E3MkUV6ZYaUZqTdGQ6jC7Bz9NE","ypc1LWnu1l12OehkFlnlNCoAf8",1772597,1044,FALSE,182286,35,15,25,25,20,3,24,40,20,3,4,2,5
"E7dgKktACXUEJnQ4b8F3ufMLj5","uPiKHMtPguJvwlCNaMByCqkZPQ",821767,132,FALSE,149249,35,5,25,25,20,3,25,40,20,1,2,2,5
"ebfmRm6tNQ0TBq9G7bhjtvqqB9","iN5Wv9e0hOdlmrcnW0TrcWZqt5",2265607,1022,FALSE,276389,35,15,25,25,20,3,25,40,10,2,2,2,5
"EBlmd0ImHgnofMd3X7cKeO2WRb","xmiNZ2MFEor3HjOn6PVmFCuHNe",271559,12,FALSE,250509,35,15,25,25,20,3,25,40,20,3,4,2,5
"ECdgot6Pw1aXMuKS6HmdXi3IX4","o6JKRtlhB1SQrX3JG2D22QPYyg",6485621,1143,FALSE,260321,35,15,25,25,20,3,NA,40,20,1,2,2,7
"eCOTyMJFl1FS4r6FWRkQ89OWzB","38rDeiNw7Yzml0fQ6sTWbAl7Vn",7445629,1246,FALSE,163308,35,5,25,25,20,3,27.5,40,60,1,2,2,5
"ecVg6gYswBSVtfAi4nLKTf4zdt","NRhWsg6P2FYQVvGOd6fhyZztvx",1025896,610,FALSE,219714,35,15,25,25,20,3,25,40,20,1,2,2,5
"EDGBzIXxrSXlvTdsqPL16dn3KK","M2dmP3S5Fcb1GwEdPzghpY2QQd",2756845,378,FALSE,296022,35,15,24,25,20,3,24,40,20,3,4,2,5
"EegdMwlGFQANzth1gZYGuKbdAJ","YtsbTNMMrJOOoIaOcX9WZjcT1z",3826835,1040,FALSE,242813,35,15,25,25,20,3,24,40,20,3,2,2,50
"eEii00Whpi1T2X2JZiXAv22gBn","tUBmyOtwIlvdjMKasx9JTH1CGO",14527255,1243,FALSE,191011,30,15,25,25,20,3,24,40,20,3,4,2,7
"eEPFMYtX12jekZbroukDIJMLgc","bLSf9QApuORMdsLQ4LbOZ00SlU",1795089,162,TRUE,301005,35,15,25,25,20,3,24,40,10,1,2,2,NA
"ef7BZ2K6rF6Wwz693DFimU58k8","pOi1qIOgMuL3zl6oHAqMq3q5yb",620058,27,FALSE,276490,35,15,25,25,20,3,25,40,20,1,2,2,5
"EfrFEh7bN4IdpXMdIlSnmP9QUi","IKXnyqL9auQKzp216jeeNL52m5",2752163,639,FALSE,189802,35,15,25,25,20,3,25,40,20,3,2,2,5
"eGks7IhTp4q8k3EDQNvBbUKFGN","oVgUfvUTbWZ7RUY20CUVc8Z2Qj",1297254,198,FALSE,201422,35,15,25,25,20,3,25,40,20,3,4,2,5
"eHj352zN2Hlc8kiFaGSSZVhUam","GkJYV74aJlqPhOzKdhZMQRszQd",5028983,610,TRUE,301018,35,15,25,25,20,2,24,40,20,2,NA,NA,NA
"Ei5NzU1ufbO3NC4Tf15PvVXiot","hfDnDE0EyBKTXUa4OHua7rCWY4",5601902,1256,FALSE,263362,35,15,25,25,20,3,25,40,20,3,4,2,50
"EiaoF7A2aKkf67KksRmojBdiNT","aHnL0ERVLQyU4JldO74pidYDy7",323251,12,FALSE,269587,35,15,25,25,20,3,25,40,20,3,2,2,5
"eIL8FFCxQoYkVmUdVQUfZYKTTG","UDaN9rZOwT31bdHhK4l6H5sB1D",3692964,1090,FALSE,199248,35,15,24,26,20,3,25,40,20,3,2,2,50
"EJkF8lP21gRDm2LpKhPTdJL2mh","z3ASnkGiBk8g6V4SujOFFNpPQU",631124,41,FALSE,187273,35,15,25,25,20,3,25,40,20,1,4,2,5
"eKEPc9mE2DC1siy0ZU063FRUZg","AtXVCFpXaZ6RMFCdX4AT3Ua9KK",703437,52,FALSE,291894,35,15,25,25,20,3,24,40,20,1,2,2,5
"eleDhoIMox2gJzspiv1paR3Dhi","0A87b5yyQhp65Gn1EbkWvoYylQ",538894,20,FALSE,292185,35,15,25,25,20,3,24,40,20,1,4,2,5
"eOKJmdvH2iZTajpTCwO6pWr9Vw","ylUGxkzFZfoDlIEEHW0v0UDd3o",2625398,123,FALSE,285676,35,15,25,25,20,3,25,40,20,3,2,2,5
"eQz6YFE6LhNRSZrpYeP32V5ZaF","CIeWXmJ5GVt6as6zKazkbbcjnT",582116,41,FALSE,166006,35,10,25,25,19,3,24,40,10,1,2,2,5
"ERFFdnCvMqdE4LJDd6guXngMia","tGePpg1Pa7SXDTCjFgn5t2Wuvf",4896426,1257,FALSE,234582,35,15,25,25,20,3,25,40,20,3,2,2,50
"eRmaTZylmcTooxaIpldw55ug1G","Gk3ulfCPE4ptcewINzXUy29WI9",2612221,1236,FALSE,126459,35,10,25,25,20,3,24.5,40,10,1,2,1,5
"eTKBwTEeorR3RyMgJK1qN4zrmQ","vwdDWvB2kEz5iIryqpmHKa4veW",1836194,1104,FALSE,106589,35,34,25,15,20,2,30,25,69,1,2,3,5
"ETr4TGxge2A3BiJOR4EvNpqcpU","ocvcNvWNm4vnPXzMgPKG157w19",24052496,493,FALSE,145664,35,15,25,25,20,3,24,40,60,1,2,2,50
"eTSoGxCUpQQPKWiLlyQFNFl8Ql","erbC6kBLbs8pp2gMUZCysI5hLR",62134373,1161,TRUE,301010,50,15,55,35,20,2,30,35,60,2,NA,NA,NA
"EuaGqVM5FK6hg1fD0otSM3n5O5","IonZY9y4fO6RkyPPeGI2rikOcw",1596379,177,FALSE,186178,35,15,25,25,20,3,24,40,20,3,4,2,50
"evRfGzGmtbpimfHzxAl91gAYu4","18CLQfjTJP0foriCDoA8mI9NjK",6350682,1243,TRUE,301011,35,15,25,25,20,3,25,40,20,2,2,2,NA
"EwqDzxd2DvAPc7env6ogXvSvCZ","IPV9OScheXXPpgVH2X0jD7l2OW",2356602,167,FALSE,291973,35,15,25,25,20,3,25,40,20,3,4,2,5
"ExFkoX66tzQEKdlBgFon3Cn0gk","jK0NZyxdJ8bosF693fpj2ntZRd",3097024,765,FALSE,225739,35,15,25,25,20,2,25,40,20,1,2,2,5
"eZhRssL6CIRbSiCJasEcFHJlTV","snceV43xR8orBdEEJ8UNyaXdad",3110060,275,FALSE,219388,35,15,25,9,20,3,24,40,20,3,2,2,5
"EZvknkukeV63yRLcgpOTC11mCn","bymnEWKv9hhLiHNxQTNNw7JYbO",5614810,518,TRUE,301006,35,15,25,25,20,3,29,40,20,2,NA,NA,NA
"F0RaN4iAJQQ4us0LYX4xg13nHp","KM406j3unKVx13x0DbuJF9H33R",2130862,1046,FALSE,263585,35,5,25,25,20,3,24,40,20,3,2,2,5
"F1y19Pf1PsMvCpAF3ni2gYpcFG","ecdXOxrc8S5OYSDafE99E9dVUz",1868144,445,FALSE,297891,35,10,25,25,20,3,24,40,20,3,2,2,50
"f3v4etl3VZrlDFnbujb1cDhPt9","q3DVmv3rAispRTyurbCofLiMPA",4122985,1176,FALSE,249896,35,15,15,15,20,3,25,40,20,3,2,2,5
"f7awueUNrktSNQjArGAEldSy5M","jGx0DZVqRDxfEvvj6yfhtXdqdp",3907180,1229,FALSE,194303,35,15,35,25,20,2,25,40,20,3,4,2,5
"f8FkoMcRZQS6hAYXRj9b8P4QNo","E13SBNRH8gYyk96Cj2dkMzaQEM",1914895,648,TRUE,300951,35,10,25,25,20,1,25,40,20,3,2,2,NA
"F9xzpMjjRYDrNQrIVYlwNXRrda","coesoHx1mEN7dPeQEqKScxbhFw",1806787,46,FALSE,258240,35,15,25,25,20,3,24.5,40,60,3,4,2,5
"FbIsAjHpfnh60lrWi4X6WJgdK7","bICJpRxkG5hKWa8PrLPFFAMkcg",734708,377,FALSE,213175,35,15,25,25,20,3,26,40,20,3,4,2,5
"fCoyBvMrJp9y5debKwSgRJnRFI","kMCdHjVmsJDbXliZgpXfBsXTod",1066704,152,FALSE,248700,45,15,25,252,20,3,25,40,10,1,2,2,50
"fczHLGcqZryj8z04vecurWDNg4","cZ4RpYK4vT5Zy9W9G3qxbycohQ",1982991,436,FALSE,268407,35,15,25,25,20,3,25,40,20,3,4,2,5
"fdgl5qZZrMSBxANWDh4wWw593w","BcYj9B1dMd2cQXW9NmFR6U48lU",21209266,1245,TRUE,301003,35,15,25,25,20,4,25,40,20,4,4,NA,NA
"fdOHhxYbwutZqfjulXgILxDCkK","sR98WvqcRehndGslZ0b4HAYwCV",16117624,652,FALSE,236529,38,15,25,25,19,3,23.5,40,20,3,2,2,5
"FeuM7Ziht5OB9EIPJP6QKgAxx6","Te8dJ64zUB2J0CQQfAzjq0flIO",6047177,888,FALSE,247336,35,15,25,25,20,3,24,40,20,3,4,2,50
"fFMsosvTSvPnVAcYuCe8ammmD5","N2l1Asi00B2rTNUtYY5xbiXKD8",598379,26,TRUE,301011,35,15,25,25,20,3,26,40,20,NA,NA,NA,NA
"fGVnaUpVIWxjmRau2WJeSlHi55","s2SflmlywGqTyVVz3cddGGRgca",2008648,642,FALSE,243518,35,15,25,25,20,3,25,40,20,1,2,2,5
"fi9cashkyYE12Q5yMVUS0b7cg9","zItOsvqH7xBxQ8O9YzxYjDQLrX",1682538,684,FALSE,302986,35,15,24,26,20,3,24,40,20,3,2,2,50
"fjtTnZzbXBtkdcDAPnQOnYWtAk","JV9dV8QCPLRzd8bagNeo5XAyjx",4348424,1237,FALSE,253645,35,15,25,25,20,3,25,40,20,3,2,2,5
"FL0wOrqA16ydUL4870ezKNwjbK","xhijEwOiZ6QyiKi0sfPv4bywth",7283897,1258,FALSE,207037,35,15,25,25,20,3,25,40,20,3,2,2,5
"FlXLsj3n8Yf0ZSQnhomuahngvo","e19h3LD2SK3NRCghu7vilmgFKs",2024128,418,FALSE,273387,35,15,23,26,20,3,24,40,20,3,4,2,5
"FM116aB9cJrW5oSpdCJQffTus7","OZQssURfc8UXcjzE5hXyhFDMMB",3576352,1188,FALSE,194597,35,15,25,25,20,2,25,40,20,2,4,2,5
"fmfMCPeWNiYfv5epzmMO1JwVdE","5vxtTAJe5WB44GvPpsMc92fG1O",2139957,563,FALSE,198593,37,15,25,25,20,3,24,40,20,3,4,2,5
"FMvYCzGtYf1poSYhUXFi5UskxC","EO4pIzNLu3DEbFI9063KTPSECJ",1878115,258,FALSE,237804,35,15,25,25,20,3,25,40,20,3,4,1,50
"FmYdJLevUrFZD5CNvbYnG4gceS","XfqFEMsY3qGH1M39Im1PTJVwU2",29231004,1147,TRUE,300992,35,15,25,25,20,3,25,40,60,NA,NA,NA,NA
"FoDKm6hIstrMqjaNyfkDeo9AdB","R4tCzRqn6w18UHLS0OcLgWjOBY",531035,21,TRUE,301002,35,15,25,25,20,3,23,40,20,3,2,2,NA
"foumkB3edhhJwBSdlhGHcyWCwV","tn7QxAVNJMALre90nuNJAvd4vK",3612104,818,TRUE,301002,35,15,45,35,20,2,25,40,20,1,1,2,NA
"fPAgoVh4VKhjcsZorjWXIAzH5w","EQtd3uajZHkG0bpBLKURmL6TYD",2672156,1090,FALSE,167083,35,15,25,9,20,3,25,40,20,2,1,1,50
"FptE3VHUwWqRL1Yx9XzZkgp3Zp","az3qYPyzrJrUDITr56CkiHW9Ws",3012979,1149,FALSE,188620,35,15,25,25,20,3,25,40,20,1,4,2,5
"FQ0LBUGSIQZb0FTTwlwQUlOXHV","BBJ0dLBGU8mksREApdlk7Tvoy5",6857936,1235,FALSE,245369,35,5,25,50,20,3,25,40,20,3,4,2,5
"fq2YxqHVW3ASnHGv5TQUDY9B6r","pj1d2YIM6LIMuhXFIAdkNR0M7F",2660250,1069,FALSE,265967,35,15,25,25,20,3,25,40,20,3,2,2,5
"FqOeJUgAQyzZ6hLhwLrHcBIJAk","WjZKa7zDzvVeGp2VUUqDllqR4H",1088899,426,FALSE,249544,60,30,25,25,20,3,25,40,20,3,2,2,5
"frZ2bwzNgSzRBcgQQbgiSmW6kd","axCDqHRmlkTJWDLLkMYkK0Dy3h",83774960,202,FALSE,238450,35,15,23,50,20,3,25,40,60,3,4,3,5
"FST4A81Yw8sYDZnl0TouxDCbAA","zcHi3B5iB1GdRsCVe1gxWiQbvL",2260834,492,FALSE,225887,35,5,24,26,20,3,25,40,20,3,4,2,5
"ftJ4ta4cSFcQPmQOQwI4xOR4G3","ZGxUPPpcdpOn3Mj2UiZhyKsKv1",752809,588,FALSE,246343,35,15,25,25,20,3,25,40,20,3,4,1,5
"fTOQg95n47LbfSJ8fyyOMftSKa","1oZ4SEvXAq1ET15zyH34FiAYyT",6864082,1256,FALSE,291399,35,15,25,25,20,3,24,40,20,2,4,2,5
"ftPwAEiIq1Tn0taF8TqhP4CTqL","5ttQvyQClQPTzzPu1z1Gk9s1g9",4110493,238,FALSE,287458,35,10,25,8,20,3,24,40,20,3,4,2,5
"FUIglH8GQnZaeh4VgJdqW7Bhav","b1BP2A2dK2OtJpkVvfukFcLT67",1024629,619,FALSE,216829,35,15,25,25,20,3,25,40,20,3,4,2,5
"FUxvommz2eMhwg2lXDWTK2wRKg","7ziHu5R4ZAcb8Dx8OUK94XV8m0",4735600,1105,FALSE,299349,35,15,24,11,20,3,24,40,60,3,4,2,5
"Fwbyjqtflcbx1i9TGG1rrRMfrK","1hUYnwt4xbh7udw3PyGdAwL4o4",3025034,1052,FALSE,296993,35,15,25,25,20,1,25,40,20,3,4,2,95
"FxOtd3CpPxwV4Imx3ANVueTMDL","PYP0NqW2S0Q4W9fbdCsYOnbb8r",102269634,1208,TRUE,301003,35,15,24,26,20,3,24,40,20,3,4,2,5
"fYr9ejYvD7KEUUbg2MPmo6UWBb","1zNat3S3ivGTuAXZEcd5nJWC75",4840241,892,FALSE,258610,35,15,24,26,20,3,24,40,20,3,4,2,5
"fZLiwcpUx8PVfglW0MkZQ56eem","WtRKHxhUdaFzAhn8hJqNRUx7Ml",2266018,593,FALSE,258976,70,30,24,26,20,3,25,40,20,1,2,2,50
"FzOfnpvHaAMjLOkeAqBhk2xJT4","ZjgcL7IVxK9wistZTgEdRAav8C",327052,12,TRUE,301000,35,15,24,26,20,3,26,40,20,NA,NA,NA,NA
