trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_time_series,task_leapfrog,task_impossible_question,task_cognitive_reflection,task_admc_a1,task_number_series,task_raven_matrix,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,list_id,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
survey-html-form,136,966458,0.0-11.0-5.0-3.0-0.0-0.0,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,8145.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,False,166.0,,,{'prediction': '0'},,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,137,971427,0.0-11.0-5.0-3.0-0.0-1.0,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,4966.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,,False,177.0,"<p>You will now complete another 40 practice trials.</p>
                            <p>During these trials you will <b>NOT</b> be able to see the points of each option. You have to discover this on your own.</p>
                            <hr><p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,138,972352,0.0-11.0-5.0-4.0-0.0,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,925.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,40.0,,,,,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,139,973357,0.0-11.0-5.0-4.0-1.0,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,140,973829,0.0-11.0-5.0-4.0-0.1,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,471.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,41.0,,,,,30.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,141,974833,0.0-11.0-5.0-4.0-1.1,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,142,975209,0.0-11.0-5.0-4.0-0.2,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,374.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,42.0,,,,,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,143,976215,0.0-11.0-5.0-4.0-1.2,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,144,976528,0.0-11.0-5.0-4.0-0.3,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,313.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,43.0,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,145,977535,0.0-11.0-5.0-4.0-1.3,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,146,977553,0.0-11.0-5.0-4.0-0.4,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,16.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,44.0,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,147,978556,0.0-11.0-5.0-4.0-1.4,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,148,978738,0.0-11.0-5.0-4.0-0.5,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,180.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,45.0,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,149,979743,0.0-11.0-5.0-4.0-1.5,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,150,979961,0.0-11.0-5.0-4.0-0.6,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,216.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,46.0,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,151,980963,0.0-11.0-5.0-4.0-1.6,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,152,981105,0.0-11.0-5.0-4.0-0.7,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,140.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,47.0,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,153,982110,0.0-11.0-5.0-4.0-1.7,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,154,982254,0.0-11.0-5.0-4.0-0.8,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,143.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,48.0,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,155,983255,0.0-11.0-5.0-4.0-1.8,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,156,983408,0.0-11.0-5.0-4.0-0.9,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,153.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,49.0,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,157,984415,0.0-11.0-5.0-4.0-1.9,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,158,984421,0.0-11.0-5.0-4.0-0.10,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,4.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,50.0,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,159,985427,0.0-11.0-5.0-4.0-1.10,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,160,985947,0.0-11.0-5.0-4.0-0.11,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,519.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,51.0,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,161,986949,0.0-11.0-5.0-4.0-1.11,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,162,986985,0.0-11.0-5.0-4.0-0.12,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,35.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,52.0,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,163,987987,0.0-11.0-5.0-4.0-1.12,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,164,988088,0.0-11.0-5.0-4.0-0.13,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,101.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,2.0,53.0,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,165,989094,0.0-11.0-5.0-4.0-1.13,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,166,989297,0.0-11.0-5.0-4.0-0.14,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,202.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,54.0,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,167,990303,0.0-11.0-5.0-4.0-1.14,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,168,991529,0.0-11.0-5.0-4.0-0.15,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,1224.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,55.0,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,169,992535,0.0-11.0-5.0-4.0-1.15,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,170,992655,0.0-11.0-5.0-4.0-0.16,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,119.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,56.0,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,171,993657,0.0-11.0-5.0-4.0-1.16,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,172,993740,0.0-11.0-5.0-4.0-0.17,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,80.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,57.0,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,173,994741,0.0-11.0-5.0-4.0-1.17,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,174,994864,0.0-11.0-5.0-4.0-0.18,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,122.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,58.0,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,175,995868,0.0-11.0-5.0-4.0-1.18,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,176,995912,0.0-11.0-5.0-4.0-0.19,kLCaw9Ph55qb2xqEv85A,33ff78,3,YDLP2OeRzC6van4rHwz1kzHp2w,LJS0fXPPDNoCaWBazDWdE7FY2A,1032.0,571.0,,44.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,2.0,59.0,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
