trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,view_history,rt,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_time_series,task_shipley_vocab,task_shipley_abstraction,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_coherence_forecasting,task_admc_rc1,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_a2,task_graph_literacy,task_admc_rp,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,success,y_axis_values,chart_height,func,direction,noise_condition,datapoints,question_order,shipley_vocabulary_score,shipley_abstraction_score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,moved_sliders,cfs_id,cfs_response,slider_start,slider_moved,admc_id,admc_response,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q13
call-function,6,1003,0.0-9.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,7,1004,0.0-11.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,8,1004,0.0-13.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,9,1004,0.0-15.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,10,1004,0.0-17.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,11,1004,0.0-19.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,12,1004,0.0-21.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,13,36372,0.0-23.0-0.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,14,36526,0.0-23.0-1.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,15,61832,0.0-23.0-2.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_general_instructions,"[{'page_index': 0, 'viewing_time': 10926}, {'page_index': 1, 'viewing_time': 14371}]",25298.0,False,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,16,61840,0.0-23.0-3.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,17,65373,0.0-23.0-4.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_pt_trials_instructions,"[{'page_index': 0, 'viewing_time': 3531}]",3532.0,False,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,18,80806,0.0-23.0-5.0-0.0-0.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,15421.0,False,37.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,aig,,0.0,0.0,"[30, 70]",blue,red,blue,['blue'],[],hard,0.0579939853597661,,,,,,,,,,,,
html-button-response,19,96273,0.0-23.0-5.0-0.0-0.1,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,15465.0,False,47.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,aig,,0.0,1.0,"[30, 70]",blue,red,blue,['blue'],[['blue']],hard,0.0815453375580715,,,,,,,,,,,,
html-button-response,20,103722,0.0-23.0-5.0-0.0-0.2,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,7448.0,False,55.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,aig,,0.0,2.0,"[30, 70]",blue,red,blue,['red'],"[['blue'], ['blue']]",hard,0.0579939853597661,,,,,,,,,,,,
html-button-response,21,113914,0.0-23.0-5.0-0.0-0.3,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,10190.0,False,63.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,aig,,0.0,3.0,"[30, 70]",blue,red,blue,['red'],"[['blue'], ['blue'], ['red']]",hard,0.0,,,,,,,,,,,,
html-button-response,22,121031,0.0-23.0-5.0-0.0-0.4,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,7115.0,False,73.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,aig,,0.0,4.0,"[30, 70]",blue,red,blue,['blue'],"[['blue'], ['blue'], ['red'], ['red']]",hard,0.0579939853597661,,,,,,,,,,,,
instructions,23,126501,0.0-23.0-5.0-0.0-1.4-0.4,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_between_unique_trials_trial,"[{'page_index': 0, 'viewing_time': 5469}]",5469.0,False,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,24,145935,0.0-23.0-5.0-0.0-0.5,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,19432.0,False,83.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,aig,,1.0,0.0,"[40, 60]",red,blue,red,['red'],[],hard,0.0142737222124538,,,,,,,,,,,,
html-button-response,25,154980,0.0-23.0-5.0-0.0-0.6,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,9043.0,False,91.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,aig,,1.0,1.0,"[40, 60]",red,blue,red,['red'],[['red']],hard,0.0329441557193539,,,,,,,,,,,,
html-button-response,26,175896,0.0-23.0-5.0-0.0-0.7,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,20915.0,False,100.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,aig,,1.0,2.0,"[40, 60]",red,blue,red,['red'],"[['red'], ['red']]",hard,0.041476777279964,,,,,,,,,,,,
html-button-response,27,189021,0.0-23.0-5.0-0.0-0.8,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,13124.0,False,109.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,aig,,1.0,3.0,"[40, 60]",red,blue,red,['red'],"[['red'], ['red'], ['red']]",hard,0.0383835088265369,,,,,,,,,,,,
html-button-response,28,202236,0.0-23.0-5.0-0.0-0.9,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trial,,13213.0,False,117.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",0,True,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,aig,,1.0,4.0,"[40, 60]",red,blue,red,['blue'],"[['red'], ['red'], ['red'], ['red']]",hard,0.0249638525284163,,,,,,,,,,,,
instructions,29,207482,0.0-23.0-5.0-0.0-1.9-0.9,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_between_unique_trials_trial,"[{'page_index': 0, 'viewing_time': 5245}]",5246.0,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,30,214128,0.0-23.0-6.0,CRGZ4TavntGH5E9LSBCX,223301,3,gY6qXF9uvTh4pZ4W0xiBwAUrnA,ThYVpHFXnfGtGj5QH8FDpnhtbb,,,,,,,,,,,,bayesian_update_test_trials_instructions,"[{'page_index': 0, 'viewing_time': 6644}]",6645.0,False,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
