"session_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","shipley_abstraction_1_0","shipley_abstraction_2_0","shipley_abstraction_2_1","shipley_abstraction_3_0","shipley_abstraction_4_0","shipley_abstraction_5_0","shipley_abstraction_6_0","shipley_abstraction_6_1","shipley_abstraction_6_2","shipley_abstraction_6_3","shipley_abstraction_7_0","shipley_abstraction_7_1","shipley_abstraction_7_2","shipley_abstraction_8_0","shipley_abstraction_8_1","shipley_abstraction_9_0","shipley_abstraction_10_0","shipley_abstraction_10_1","shipley_abstraction_11_0","shipley_abstraction_11_1","shipley_abstraction_12_0","shipley_abstraction_12_1","shipley_abstraction_12_2","shipley_abstraction_12_3","shipley_abstraction_12_4","shipley_abstraction_13_0","shipley_abstraction_13_1","shipley_abstraction_13_2","shipley_abstraction_13_3","shipley_abstraction_14_0","shipley_abstraction_15_0","shipley_abstraction_15_1","shipley_abstraction_15_2","shipley_abstraction_16_0","shipley_abstraction_16_1","shipley_abstraction_17_0","shipley_abstraction_17_1","shipley_abstraction_17_2","shipley_abstraction_17_3","shipley_abstraction_17_4","shipley_abstraction_18_0","shipley_abstraction_19_0","shipley_abstraction_20_0","shipley_abstraction_21_0","shipley_abstraction_22_0","shipley_abstraction_22_1","shipley_abstraction_23_0","shipley_abstraction_23_1","shipley_abstraction_23_2","shipley_abstraction_23_3","shipley_abstraction_23_4","shipley_abstraction_23_5","shipley_abstraction_24_0","shipley_abstraction_25_0","shipley_abstraction_25_1","shipley_abstraction_25_2","shipley_abstraction_total"
"u6uUvf0K4xUZvAfm4FlVQ3lGvI",2468295,836,FALSE,372350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"UJoa8NHGGaJ936bptUcgg5kUQt",593045,26,FALSE,370504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"Um9J0TSGcWVOEuv6ugD6fIrGeD",1382324,602,TRUE,721008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,49
"UnCi7gIOpFT3gxUev6Jg8QZMr2",60417677,867,TRUE,721008,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,44
"uOTqwTNrjsyyKxPcRvnXPIgHy8",2099881,329,FALSE,229430,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
"UQZ1cXmVdirshwm8gYLliiC0oX",3904019,1209,FALSE,680161,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
"v0xHEZJAnH2hBk7KYt5bJ1pphi",2596124,906,FALSE,482761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39
"VxK8FIuPsDFiH7t1BYdgI921aT",4522005,1226,TRUE,721023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40
"VZbfC2MGhLPLp7r6FPuaUY5E8l",3712687,837,TRUE,721002,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
"W6lW7tpcdPnwidSMJyh0KrZtZ9",1938665,1381,FALSE,57525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WcBcRLmg6ssxWYI6H0fLQ0gqDu",1725278,194,FALSE,371184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"WcEJzYU0i1JS6CwcuEDO43YjmG",503439,13,FALSE,462382,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,40
"WeGLZHF6HqsirJ9JOpGPFfZv0Q",1674740,1081,FALSE,328448,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28
"wgxtKbDhWVjtCDxLrkIFfBb763",4464981,1306,FALSE,429993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,41
"wNqrvowIJVMJc5Lp35cn2wXGCu",1208545,35,TRUE,736021,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"wOISDZ8vBL1ppIeW2045LrerkE",1597227,453,FALSE,372148,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
"WSglRicKJJWdyrWzqLS3yN4nS4",1021283,380,FALSE,409328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,45
"WYE85y7Cl289nu1gEwbIbZ7YI2",2236878,1002,FALSE,513427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,45
"WytiXkcgqj0AfawQJ8D3Yqmxec",3167531,1382,FALSE,98332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"x3WAm8yKVI1RDeaRJ8DJwoiCCy",687194,42,FALSE,194949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"xCXPNt94JLd5Mc1gfUQpUR2A83",1085583,153,FALSE,375653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,52
"Xf81QLy2eIbZn8pf9DdS69Ig8l",3706773,1211,TRUE,721011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,47
"xLaOuTPyoXqlPa6U9Kn4BVDczY",4045821,1353,FALSE,248978,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13
"xVhyydM8P9iZpmdiFaAxiLdRsI",5605943,1208,FALSE,669763,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
"XxB5g3Uxb1etR3ZG5IFr46wIRR",2813401,858,FALSE,387070,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,35
"XyLJWymItQkYtW0DIEV6NehQSR",2069848,700,FALSE,406472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,50
"y7z0CQSEhOmmeRDBmZjkX2LJUL",2354674,661,FALSE,442568,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38
"Ya9lUjc8zt31nnNaItzdVLcUt7",5186090,831,FALSE,418245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,47
"yCPwlGWI4BP7JLwsKydxThMuMT",2528436,1220,FALSE,222631,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"yg5g1IBvs5IOAZbmuQBQtLaZ3K",1046668,21,TRUE,721009,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,35
"yhbBBqX9q4W9kAUyP5lB5Hq8h8",565815,13,FALSE,530331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,50
"YJ63tjptRqcgtWZK5dl5LsZEXS",2000946,186,FALSE,547330,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,44
"yK3d2uVHiCWmjRTKP42Lg9Q6Lq",3289864,1130,FALSE,670527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,51
"yKVHL6FykiQV5rIMTKxVsBayji",3942169,1220,TRUE,729117,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,38
"YLWpAkMfPa7xqIKjpo8vwJX5fJ",1996561,1040,FALSE,433403,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"ymgenUEBtOds3Drr2Ca6mdi0RU",1762640,1043,FALSE,243083,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,37
"zaJmtsUKRbBkynkKskR3L70lSS",893253,80,FALSE,542065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,45
"Zbv79Ppl8ktS0BpCcLTk2TwY2k",3309031,1062,TRUE,721010,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"Zh2Ilf3Dsonbts9pmqj0irRMJC",476142,26,FALSE,364401,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,43
"ZoI06SIUMBnukzwqR7PgVTADEV",2720995,1182,FALSE,531339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,42
"ZVIQmQNUW8nQWhBmmK4AT5LAUl",3032984,1217,TRUE,721668,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36
