"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","response","rt","admc_id","admc_response","wave"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",851363,98,FALSE,"admc_dr_trial","{'dr4': ['C']}",11217,"dr4","0.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",897417,99,TRUE,"admc_dr_trial","{'dr5': []}",46038,"dr5","0.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",899130,100,FALSE,"admc_dr_trial","{'dr6': ['B']}",1695,"dr6","0.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",945178,101,TRUE,"admc_dr_trial","{'dr7': []}",46032,"dr7","0.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",991227,102,TRUE,"admc_dr_trial","{'dr8': ['A']}",46033,"dr8","1.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1002113,103,FALSE,"admc_dr_trial","{'dr9': ['A', 'C', 'D']}",10868,"dr9","2.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1006413,104,FALSE,"admc_dr_trial","{'dr10': ['A', 'B', 'C']}",4284,"dr10","1.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2517636,917,FALSE,"resistance_to_framing_trial","1",17113,"a1_1","1.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2535569,918,FALSE,"resistance_to_framing_trial","4",17932,"a1_2","4.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2560236,919,FALSE,"resistance_to_framing_trial","4",24664,"a1_3","4.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2579653,920,FALSE,"resistance_to_framing_trial","3",19410,"a1_4","3.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2590851,921,FALSE,"resistance_to_framing_trial","4",11197,"a1_5","4.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2604433,922,FALSE,"resistance_to_framing_trial","2",13581,"a1_6","2.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",2616384,923,FALSE,"resistance_to_framing_trial","1",11948,"a1_7","1.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3360768,1320,FALSE,"resistance_to_framing_trial","6",22779,"rc2_1","6.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3383618,1321,FALSE,"resistance_to_framing_trial","6",22847,"rc2_2","6.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3397201,1322,FALSE,"resistance_to_framing_trial","5",13580,"rc2_3","5.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3407301,1323,FALSE,"resistance_to_framing_trial","4",10098,"rc2_4","4.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3414267,1324,FALSE,"resistance_to_framing_trial","6",6964,"rc2_5","6.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3451384,1325,FALSE,"resistance_to_framing_trial","2",37117,"rc2_6","2.0","2.0"
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",3463185,1326,FALSE,"resistance_to_framing_trial","4",11798,"rc2_7","4.0","2.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",74979,12,FALSE,"resistance_to_framing_trial","6",50029,"a2_1","6","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",90644,13,FALSE,"resistance_to_framing_trial","5",15662,"a2_2","5","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",113411,14,FALSE,"resistance_to_framing_trial","5",22765,"a2_3","5","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",136661,15,FALSE,"resistance_to_framing_trial","2",23248,"a2_4","2","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",156361,16,FALSE,"resistance_to_framing_trial","5",19697,"a2_5","5","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",174145,17,FALSE,"resistance_to_framing_trial","2",17781,"a2_6","2","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",187511,18,FALSE,"resistance_to_framing_trial","4",13363,"a2_7","4","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",206443,25,FALSE,"resistance_to_framing_trial","5",14461,"rc1_1","5","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",215628,26,FALSE,"resistance_to_framing_trial","3",9184,"rc1_2","3","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",238129,27,FALSE,"resistance_to_framing_trial","4",22497,"rc1_3","4","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",260962,28,FALSE,"resistance_to_framing_trial","3",22830,"rc1_4","3","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",290411,29,FALSE,"resistance_to_framing_trial","4",29446,"rc1_5","4","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",301045,30,FALSE,"resistance_to_framing_trial","4",10630,"rc1_6","4","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",315946,31,FALSE,"resistance_to_framing_trial","4",14899,"rc1_7","4","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",2155716,1116,FALSE,"admc_rp_a_trial","{'rp_a1': '80', 'rp_a2': '80', 'rp_a3': '19', 'rp_a4': '30', 'rp_a5': '70', 'rp_a6': '19', 'rp_a7': '19', 'rp_a8': '60', 'rp_a9': '100', 'rp_a10': '79'}",69749,"['rp_a1', 'rp_a2', 'rp_a3', 'rp_a4', 'rp_a5', 'rp_a6', 'rp_a7', 'rp_a8', 'rp_a9', 'rp_a10']","['80', '80', '19', '30', '70', '19', '19', '60', '100', '79']","3.0"
"t0snTGxLAVTu0Iyetynj7liF47","PrJQzoZdhigWyZtUam8a6bpMaH",2237481,1117,FALSE,"admc_rp_b_trial","{'rp_b1': '80', 'rp_b2': '19', 'rp_b3': '19', 'rp_b4': '19', 'rp_b5': '100', 'rp_b6': '20', 'rp_b7': '19', 'rp_b8': '0', 'rp_b9': '100', 'rp_b10': '19'}",81761,"['rp_b1', 'rp_b2', 'rp_b3', 'rp_b4', 'rp_b5', 'rp_b6', 'rp_b7', 'rp_b8', 'rp_b9', 'rp_b10']","['80', '19', '19', '19', '100', '20', '19', '0', '100', '19']","3.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4548767,1052,FALSE,"admc_dr_trial","{'dr1': ['C']}",16664,"dr1","1.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4560792,1053,FALSE,"admc_dr_trial","{'dr2': ['D']}",12013,"dr2","1.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4575578,1054,FALSE,"admc_dr_trial","{'dr3': ['C']}",14776,"dr3","1.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4592679,1055,FALSE,"admc_dr_trial","{'dr4': ['None']}",17085,"dr4","1.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4617480,1056,FALSE,"admc_dr_trial","{'dr5': ['B']}",24782,"dr5","0.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4639860,1057,FALSE,"admc_dr_trial","{'dr6': ['E']}",22361,"dr6","1.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4669400,1058,FALSE,"admc_dr_trial","{'dr7': ['E']}",29523,"dr7","1.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4692888,1059,FALSE,"admc_dr_trial","{'dr8': ['A', 'C']}",23471,"dr8","2.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4716097,1060,FALSE,"admc_dr_trial","{'dr9': ['A', 'D', 'E']}",23190,"dr9","3.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4751932,1061,FALSE,"admc_dr_trial","{'dr10': ['A', 'C', 'D']}",35817,"dr10","2.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4783635,1068,FALSE,"resistance_to_framing_trial","6",25731,"rc2_1","6.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4835417,1069,FALSE,"resistance_to_framing_trial","6",51778,"rc2_2","6.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4861737,1070,FALSE,"resistance_to_framing_trial","2",26318,"rc2_3","2.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4889533,1071,FALSE,"resistance_to_framing_trial","4",27793,"rc2_4","4.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4899678,1072,FALSE,"resistance_to_framing_trial","5",10142,"rc2_5","5.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4920432,1073,FALSE,"resistance_to_framing_trial","4",20751,"rc2_6","4.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4931342,1074,FALSE,"resistance_to_framing_trial","4",10907,"rc2_7","4.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4945352,1081,FALSE,"resistance_to_framing_trial","4",10370,"a1_1","4.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4955515,1082,FALSE,"resistance_to_framing_trial","3",10160,"a1_2","3.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4966589,1083,FALSE,"resistance_to_framing_trial","4",11072,"a1_3","4.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4980156,1084,FALSE,"resistance_to_framing_trial","4",13564,"a1_4","4.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4988092,1085,FALSE,"resistance_to_framing_trial","3",7935,"a1_5","3.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",4995918,1086,FALSE,"resistance_to_framing_trial","5",7823,"a1_6","5.0","2.0"
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",5003658,1087,FALSE,"resistance_to_framing_trial","5",7737,"a1_7","5.0","2.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1765154,93,FALSE,"admc_rp_a_trial","{'rp_a1': '19', 'rp_a2': '19', 'rp_a3': '9', 'rp_a4': '19', 'rp_a5': '9', 'rp_a6': '9', 'rp_a7': '9', 'rp_a8': '90', 'rp_a9': '89', 'rp_a10': '90'}",38274,"['rp_a1', 'rp_a2', 'rp_a3', 'rp_a4', 'rp_a5', 'rp_a6', 'rp_a7', 'rp_a8', 'rp_a9', 'rp_a10']","['19', '19', '9', '19', '9', '9', '9', '90', '89', '90']","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1795580,94,FALSE,"admc_rp_b_trial","{'rp_b1': '19', 'rp_b2': '20', 'rp_b3': '20', 'rp_b4': '19', 'rp_b5': '19', 'rp_b6': '19', 'rp_b7': '19', 'rp_b8': '80', 'rp_b9': '90', 'rp_b10': '80'}",30420,"['rp_b1', 'rp_b2', 'rp_b3', 'rp_b4', 'rp_b5', 'rp_b6', 'rp_b7', 'rp_b8', 'rp_b9', 'rp_b10']","['19', '20', '20', '19', '19', '19', '19', '80', '90', '80']","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1817838,101,FALSE,"resistance_to_framing_trial","2",19640,"a2_1","2","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1825129,102,FALSE,"resistance_to_framing_trial","4",7288,"a2_2","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1832662,103,FALSE,"resistance_to_framing_trial","4",7531,"a2_3","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1842220,104,FALSE,"resistance_to_framing_trial","4",9556,"a2_4","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1851318,105,FALSE,"resistance_to_framing_trial","4",9096,"a2_5","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1861902,106,FALSE,"resistance_to_framing_trial","5",10582,"a2_6","5","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",1871797,107,FALSE,"resistance_to_framing_trial","3",9892,"a2_7","3","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3026803,747,FALSE,"resistance_to_framing_trial","4",12631,"rc1_1","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3036200,748,FALSE,"resistance_to_framing_trial","4",9393,"rc1_2","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3043179,749,FALSE,"resistance_to_framing_trial","4",6970,"rc1_3","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3059226,750,FALSE,"resistance_to_framing_trial","4",16044,"rc1_4","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3073316,751,FALSE,"resistance_to_framing_trial","4",14086,"rc1_5","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3079706,752,FALSE,"resistance_to_framing_trial","4",6389,"rc1_6","4","3.0"
"jvMdaQuG8bgE4aPL7ykmq9RjTE","Fn4m0jKmdJuRuYSjSi8fZbL0pJ",3090445,753,FALSE,"resistance_to_framing_trial","4",10736,"rc1_7","4","3.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",793301,22,FALSE,"resistance_to_framing_trial","1",29759,"rc1_1","1","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",819572,23,FALSE,"resistance_to_framing_trial","3",26268,"rc1_2","3","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",854288,24,FALSE,"resistance_to_framing_trial","4",34714,"rc1_3","4","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",875543,25,FALSE,"resistance_to_framing_trial","2",21253,"rc1_4","2","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",914265,26,FALSE,"resistance_to_framing_trial","4",38722,"rc1_5","4","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",949268,27,FALSE,"resistance_to_framing_trial","3",35000,"rc1_6","3","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",983831,28,FALSE,"resistance_to_framing_trial","2",34561,"rc1_7","2","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",1138374,36,FALSE,"admc_rp_a_trial","{'rp_a1': '25', 'rp_a2': '10', 'rp_a3': '5', 'rp_a4': '4', 'rp_a5': '0', 'rp_a6': '1', 'rp_a7': '1', 'rp_a8': '100', 'rp_a9': '9', 'rp_a10': '19'}",132789,"['rp_a1', 'rp_a2', 'rp_a3', 'rp_a4', 'rp_a5', 'rp_a6', 'rp_a7', 'rp_a8', 'rp_a9', 'rp_a10']","['25', '10', '5', '4', '0', '1', '1', '100', '9', '19']","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",1211853,37,FALSE,"admc_rp_b_trial","{'rp_b1': '20', 'rp_b2': '49', 'rp_b3': '10', 'rp_b4': '10', 'rp_b5': '5', 'rp_b6': '5', 'rp_b7': '5', 'rp_b8': '95', 'rp_b9': '90', 'rp_b10': '80'}",73474,"['rp_b1', 'rp_b2', 'rp_b3', 'rp_b4', 'rp_b5', 'rp_b6', 'rp_b7', 'rp_b8', 'rp_b9', 'rp_b10']","['20', '49', '10', '10', '5', '5', '5', '95', '90', '80']","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4332966,1215,FALSE,"resistance_to_framing_trial","2",32149,"a2_1","2","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4346783,1216,FALSE,"resistance_to_framing_trial","5",13815,"a2_2","5","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4361383,1217,FALSE,"resistance_to_framing_trial","4",14598,"a2_3","4","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4379555,1218,FALSE,"resistance_to_framing_trial","5",18170,"a2_4","5","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4404165,1219,FALSE,"resistance_to_framing_trial","4",24607,"a2_5","4","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4415941,1220,FALSE,"resistance_to_framing_trial","6",11774,"a2_6","6","2.0"
"PjZgwtk7GZgiG79vwuy7fWuFKt","UyVEkqGRb5xyGl9vxfViVdM9DF",4429585,1221,FALSE,"resistance_to_framing_trial","5",13642,"a2_7","5","2.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5371480,1269,FALSE,"resistance_to_framing_trial","6",7024,"a1_1","6","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5385234,1270,FALSE,"resistance_to_framing_trial","5",13753,"a1_2","5","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5401504,1271,FALSE,"resistance_to_framing_trial","4",16268,"a1_3","4","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5420759,1272,FALSE,"resistance_to_framing_trial","4",19253,"a1_4","4","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5432282,1273,FALSE,"resistance_to_framing_trial","4",11521,"a1_5","4","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5440892,1274,FALSE,"resistance_to_framing_trial","4",8608,"a1_6","4","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5451340,1275,FALSE,"resistance_to_framing_trial","5",10446,"a1_7","5","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5533263,1283,FALSE,"admc_dr_trial","{'dr1': ['C']}",22758,"dr1","1","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5549488,1284,FALSE,"admc_dr_trial","{'dr2': ['A']}",16219,"dr2","0","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5579383,1285,FALSE,"admc_dr_trial","{'dr3': ['C']}",29888,"dr3","1","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5592015,1286,FALSE,"admc_dr_trial","{'dr4': ['C']}",12625,"dr4","0","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5624821,1287,FALSE,"admc_dr_trial","{'dr5': ['B']}",32799,"dr5","0","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5670823,1288,TRUE,"admc_dr_trial","{'dr6': []}",45995,"dr6","0","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5710669,1289,FALSE,"admc_dr_trial","{'dr7': ['E']}",39839,"dr7","1","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5744999,1290,FALSE,"admc_dr_trial","{'dr8': ['A', 'C']}",34322,"dr8","2","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5791002,1291,TRUE,"admc_dr_trial","{'dr9': ['A', 'D', 'E']}",45996,"dr9","3","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",5837005,1292,TRUE,"admc_dr_trial","{'dr10': ['D']}",45996,"dr10","1","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6753574,1356,FALSE,"resistance_to_framing_trial","4",28955,"rc2_1","4","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6780747,1357,FALSE,"resistance_to_framing_trial","3",27170,"rc2_2","3","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6800997,1358,FALSE,"resistance_to_framing_trial","3",20248,"rc2_3","3","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6812197,1359,FALSE,"resistance_to_framing_trial","3",11198,"rc2_4","3","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6833214,1360,FALSE,"resistance_to_framing_trial","2",21016,"rc2_5","2","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6857426,1361,FALSE,"resistance_to_framing_trial","5",24210,"rc2_6","5","3.0"
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",6876206,1362,FALSE,"resistance_to_framing_trial","4",18778,"rc2_7","4","3.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",346829,20,FALSE,"admc_dr_trial","{'dr1': ['B']}",24042,"dr1","0.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",392844,21,TRUE,"admc_dr_trial","{'dr2': []}",45975,"dr2","0.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",417230,22,FALSE,"admc_dr_trial","{'dr3': ['C']}",24347,"dr3","1.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",425439,23,FALSE,"admc_dr_trial","{'dr4': ['C']}",8154,"dr4","0.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",444712,24,FALSE,"admc_dr_trial","{'dr5': ['A']}",19242,"dr5","1.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",469367,25,FALSE,"admc_dr_trial","{'dr6': ['C']}",24617,"dr6","0.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",492887,26,FALSE,"admc_dr_trial","{'dr7': ['A']}",23468,"dr7","0.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",523408,27,FALSE,"admc_dr_trial","{'dr8': ['A', 'C']}",30483,"dr8","2.0","2.0"
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",559383,28,FALSE,"admc_dr_trial","{'dr9': ['B', 'D', 'E']}",35942,"dr9","2.0","2.0"
