"session_id","trinary_A","trinary_B","trinary_C","trinary_AB","trinary_BC","binary_statepop1","binary_statearea1","binary_gdp1","binary_statepop2","binary_statearea2","binary_gdp2","time1","time2","time3","time4","time5","time6","space1","space2","space3","space4","space5","space6","confidence_interval1","confidence_interval2","confidence_interval3","tri1_abc","tri1_ab","tri1_bc","bin1","bin2","bin3","t1","t2","s1","s2","ci1","score_mean"
"nPHlI0wMezMlr4dlNlYp3MfY8E",0.1,0.4,0.8,0.19,0.89,0.55,0.61,0.83,0.3,0.29,0.22,0.21,0.27,0.36,0.09,0.26,0.42,0.7,0.79,1,0.24,0.35,0.85,0.21,0.32,0.48,0.85,0.69,0.69,0.85,0.9,0.95,1,1,1,1,1,0.902727272727273
"4OtEHqpMuSDZL9IlNUTQwhtVKj",0.09,0.2,0.57,0.36,0.89,0.9,1,1,0.09,0.01,0.01,0.1,0.18,0.21,0.21,0.3,0.41,0.77,1,1,0.29,0.6,0.79,1,1,1,0.93,0.93,0.88,0.99,0.99,0.99,1,1,0.908248290463863,1,0.5,0.919840753678533
"h5ksrMHPeb25v21INaHw13aWWi",0.1,0.15,1,0.15,1,0.97,0,0.9,0.02,1,0.1,0.14,0.45,0.59,0.49,0.7,0.89,0.5,0.79,0.98,0.44,0.74,0.96,0.69,0.86,0.99,0.875,0.9,0.85,0.99,1,1,1,1,1,1,1,0.965
"iryqg2FDANfoL7xlBeKUYDqcKu",1,0.28,0,1,0.2,0.5,0.69,0.5,0.49,0.69,0.41,0.61,0.81,1,0.5,0.8,0.91,0.9,0.89,1,0.5,0.6,0.69,0.71,0.69,0.5,0.86,0.72,0.92,0.99,0.62,0.91,1,1,0.666666666666667,1,0,0.78969696969697
"tVl9wKrTWCE8Y7ijKl9xEdIaND",0.3,0.6,0.8,0.4,1,0.5,0.8,0.9,0.4,0.1,0.11,0.4,0.49,0.59,0.03,0.04,0.07,0.9,0.92,0.99,0.06,0.24,0.14,0.8,0.69,0.6,0.65,0.5,0.6,0.9,0.9,0.99,1,1,1,0.666666666666667,0,0.746060606060606
"YJ63tjptRqcgtWZK5dl5LsZEXS",0.09,0.11,0.8,0.12,0.81,0.8,0.49,0.8,0.2,0.5,0.25,0.36,0.5,0.71,0.6,0.69,0.81,0.6,0.7,0.81,0.49,0.58,0.64,0.49,0.49,0.49,1,0.92,0.9,1,0.99,0.95,1,1,1,1,0.5,0.932727272727273
"NCKDXsjU7cHV4OrBkf6dv3smaO",0.06,0.06,0.05,0.04,0.9,1,0.81,0.5,0,0.2,0.5,0.7,0.8,0.9,0.3,0.4,0.5,0.8,0.89,1,0.7,0.8,0.94,0.6,0.7,0.9,0.585,0.92,0.21,1,0.99,1,1,1,1,1,1,0.882272727272727
"38UmwceLQSVBDc9Bq9NbqvPOgS",0.05,0.06,0.95,0.02,0.97,0.94,0.06,0.05,0,0,0.1,0.14,0.24,0.34,0.06,0.1,0.2,0.5,0.9,1,0.05,0.24,0.75,1,1,1,0.97,0.91,0.96,0.94,0.0600000000000001,0.15,1,1,1,1,0.5,0.771818181818182
"QriUwHaeUaMM3Ux3cw7VRWzQiC",0.3,0.29,0.89,0.09,0.9,0.8,0.9,0.8,0.19,0.2,0.14,0.29,0.4,0.5,0.7,0.69,0.8,0.89,0.98,1,0.6,0.71,1,0.9,0.94,0.99,0.76,0.5,0.72,0.99,0.9,0.94,1,0.666666666666667,1,1,1,0.861515151515152
"JSDE68T8aypcDZUKRyPMs9hgmo",0.29,0.48,0.66,0.44,0.7,1,0.9,0.82,0.04,0,0.09,0.68,0.81,0.91,0.09,0.2,0.29,1,1,1,0.69,0.79,1,1,1,1,0.785,0.67,0.56,0.96,0.9,0.91,1,1,0.5,1,0.5,0.798636363636364
"SaQlC9hE9OsuJq9ZSf2sTFXwUo",0.39,0.41,0.79,0.4,0.9,0.9,0.89,0.7,0.05,0.02,0.03,0.7,0.75,0.81,0.49,0.53,0.59,0.5,0.9,1,0.43,0.51,0.65,0.6,0.66,0.85,0.705,0.6,0.7,0.95,0.91,0.73,1,1,1,1,1,0.872272727272727
"sTAZtqFJCtX8uoGNdvJTzcZ3qt",1,1,1,1,1,1,1,1,0,0,0,0.59,0.63,0.7,0.79,0.85,0.9,0.69,0.87,1,0.5,0.6,0.72,0,0.1,0.29,0,0,0,1,1,1,1,1,1,1,1,0.727272727272727
"WSglRicKJJWdyrWzqLS3yN4nS4",0.39,0.6,0.71,0.29,0.6,0.49,0.1,0.29,0.39,0.8,0.7,0.8,0.89,0.98,0.4,0.5,0.6,0.7,0.6,0.29,0.59,0.48,0.19,0.9,0.95,1,0.65,0.3,0.29,0.88,0.9,0.99,1,1,0,0,1,0.637272727272727
"Tjhn6jZbe9ifvP7bbFTUKvmR8d",1,1,1,1,1,1,1,1,0,0,0,0.03,0.01,0.02,1,0.79,1,1,1,1,0.09,0.09,0.19,1,1,1,0,0,0,1,1,1,0.333333333333333,0.5,0.5,0.908248290463863,0.5,0.521961965799745
"RfOzfLl5wItGscTg2HtbDw8R2B",0.4,0.51,0.64,0.24,0.82,0.38,0.68,0.74,0.67,0.26,0.25,0.69,0.78,0.91,0.56,0.63,0.72,0.81,0.91,0.88,0.84,0.87,0.88,0.67,0.74,0.82,0.725,0.33,0.67,0.95,0.94,0.99,1,1,0.666666666666667,1,1,0.842878787878788
"oDPrb4oB7ChKhHdu1LOUMcjzfF",0.1,0.3,0.8,0.2,1,0.6,0.5,0.6,0.39,0.4,0.3,0.19,0.3,0.4,0.41,0.6,0.71,1,1,1,0.3,0.39,0.5,0.49,0.6,0.69,0.9,0.8,0.9,0.99,0.9,0.9,1,1,0.5,1,1,0.899090909090909
"aD0IShYXczfagjfK4sx7mKMNTJ",0.2,0.1,0.7,0.3,0.8,0.49,0.4,0.6,0.5,0.6,0.39,0.29,0.5,0.7,0.24,0.6,0.76,0.65,0.85,0.97,0.55,0.65,0.79,0.8,0.9,1,1,1,1,0.99,1,0.99,1,1,1,1,1,0.998181818181818
"lTYUlbJy1cQafsVm9YcaiXA9XD",0.12,0.33,0.53,0.43,0.55,0.79,0.6,0.71,0.32,0.27,0.26,0.3,0.36,0.45,0.89,0.92,0.95,0.76,0.97,0.99,0.3,0.41,0.57,0.69,0.75,0.81,0.99,0.98,0.69,0.89,0.87,0.97,1,1,1,1,1,0.944545454545455
"sIu88gQdGwPerVLw9BibV8l8i7",0.26,0.4,0.76,0.38,0.74,0.8,0.66,0.68,0.2,0.39,0.36,0.39,0.3,0.23,0.4,0.53,0.63,0.66,0.73,0.82,0.36,0.27,0.21,0.51,0.52,0.53,0.79,0.72,0.58,1,0.95,0.96,0,1,1,0,1,0.727272727272727
"mhd9G7AKYkzOqfvmCO3sndg292",0.35,0.29,0.35,0.65,0.65,0.79,0.8,1,0.24,0.24,0,0.25,0.4,0.6,0.05,0.1,0.12,1,1,1,0.3,1,1,1,1,1,0.995,0.99,0.99,0.97,0.96,1,1,1,0.5,0.908248290463863,0.5,0.89211348095126
"n8PDqL1IFVXn1WZ6w0X41ZX163",0.5,0.31,0.42,0.39,0.41,0.39,0.5,0.49,0.3,0.4,0.32,0.59,0.62,0.45,0.52,0.6,0.61,0.6,0.42,0.64,0.42,0.58,0.28,0.55,0.47,0.63,0.885,0.58,0.68,0.69,0.9,0.81,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,0.685909090909091
"CC2biVSNgQFMIbtAYx6A2NqJAo",0.01,0.89,0.99,0.91,1,0.99,0.4,0.7,0.7,0.5,0.3,0.1,0.12,0.14,0.69,0.72,0.79,0.28,0.6,0.7,0.1,0.16,0.23,1,1,1,0.555,0.99,0.12,0.31,0.9,1,1,1,1,1,0.5,0.761363636363636
"85NNhQePhWcSB5Ef9IFwrwGzvx",0.46,0.37,0.8,0.62,0.84,0.78,0.8,0.9,0.2,0.37,0.4,0.2,0.19,0.2,0.59,0.69,0.8,0.98,0.96,1,0.96,0.98,0.99,0.5,0.49,0.5,0.685,0.79,0.67,0.98,0.83,0.7,0.5,1,0.666666666666667,1,0.5,0.756515151515151
"W59mVhF5kGd45pUCOIzlEBA0k6",0.23,0.8,0.49,0.13,0.89,0.1,0.8,0.49,0.3,0.3,0.5,0.4,0.4,0.5,0.2,0.26,0.3,0.29,0.8,0.94,0.4,0.59,0.6,0.65,0.8,0.9,0.74,0.1,0.6,0.4,0.9,0.99,0.908248290463863,1,1,1,1,0.785295299133078
"DCe2tkT5AzEOIPkCCBL1XSUl2o",0.1,0.19,0.7,0.01,0.78,0.69,0.1,0.6,0.09,0.8,0.2,0.1,0.3,0.5,0.1,0.19,0.5,0.7,0.89,1,0.2,0.7,1,0.6,0.49,0.39,0.995,0.72,0.89,0.78,0.9,0.8,1,1,1,1,0,0.825909090909091
"Np9xBdnXrqDKe1Mr2PbhL3eUe4",0.62,0.2,1,0.21,1,0.12,0.89,0.72,0.4,0.23,0.11,0.3,0.14,0.75,0.32,0.48,0.73,0.38,0.7,0.94,0.78,0.29,1,0.12,0.31,0.62,0.59,0.39,0.8,0.52,0.88,0.83,0.666666666666667,1,1,0.666666666666667,1,0.758484848484848
"WcEJzYU0i1JS6CwcuEDO43YjmG",0.8,0.8,0.8,0.8,0.5,0.3,0.5,0.79,0.9,0.9,0.79,0.6,0.7,0.81,0.7,0.8,0.9,0.79,0.85,0.92,0.8,0.89,0.95,0.69,0.69,0.75,0.3,0.2,-0.1,0.8,0.6,0.42,1,1,1,1,0.908248290463863,0.648022571860351
"SaCxndCwwj1N4FnXUGloAFFobG",0.29,0.39,0.5,0.3,1,0.49,0.49,0.39,0.29,0.4,0.3,0.29,0.59,0.79,0.1,0.29,0.49,0.3,0.49,1,0.5,0.81,1,0.69,0.59,0.79,0.91,0.62,0.89,0.78,0.89,0.69,1,1,1,1,0.666666666666667,0.858787878787879
"xs5M9JXx5a1mSn9a7En1uZJIid",0.1,0.2,0.8,0.11,0.77,1,0.26,0.89,0,0.4,0.25,0.55,0.64,0.67,0.1,0.1,0.1,0.8,1,1,0.8,1,1,0.84,0.84,0.85,0.95,0.81,0.77,1,0.66,0.86,1,0.5,0.908248290463863,0.908248290463863,0.908248290463863,0.843158624671963
"py7jbxE4VPFG6MqqZSDhfuGTDs",0.18,0.29,0.99,0.17,1,0.49,0.59,0.04,0.6,0.7,0.91,0.76,0.8,0.86,0.3,0.4,0.49,0.92,0.97,0.99,0.86,0.89,0.98,0.86,0.83,0.95,0.77,0.7,0.72,0.91,0.71,0.95,1,1,1,1,0.666666666666667,0.856969696969697
"XYoAnrXUalcnsUsBaTB4h3CRRF",0.19,0.49,0.8,0.51,0.89,0.11,0.59,0.7,0.35,0.5,0.21,0.54,0.69,0.87,0.1,0.15,0.19,0.59,0.75,1,0.65,0.75,0.95,0.77,0.77,0.78,0.76,0.83,0.6,0.46,0.91,0.91,1,1,1,1,0.908248290463863,0.852568026405806
"7Lo50E1KVghqWLVlE2E9UJwEs3",0.19,0.11,0.21,0.2,0.9,0.69,0.49,0.49,0.49,0.49,0.49,0.69,0.9,0.89,0.49,0.49,0.49,0.49,0.69,0.79,0.09,0.8,0.6,0.59,0.69,0.7,0.755,0.9,0.42,0.82,0.98,0.98,0.666666666666667,0.5,1,0.666666666666667,1,0.789848484848485
"xZW1wy9omocnP9BGw5v4I2ogM8",0.1,0.21,1,0.14,1,0.59,0.49,0.79,0.31,0.72,0.29,0.51,0.6,0.7,0.8,0.85,0.92,1,1,1,0.89,1,1,0.95,1,1,0.845,0.83,0.79,0.9,0.79,0.92,1,1,0.5,0.908248290463863,0.908248290463863,0.853772416447975
"ymgenUEBtOds3Drr2Ca6mdi0RU",0.3,0.41,0.7,0.4,0.8,0.3,0.81,0.7,0.2,0.71,0.3,0.6,0.7,0.5,0.2,0.5,0.71,0.8,0.7,0.9,0.6,0.9,0.93,0.9,0.7,0.91,0.795,0.69,0.69,0.5,0.48,1,0.333333333333333,1,0.666666666666667,1,0.666666666666667,0.711060606060606
"wOISDZ8vBL1ppIeW2045LrerkE",0.1,0.36,0.31,0.49,0.46,0.28,0.15,0.3,0.57,0.37,0.63,0.34,0.62,0.35,0.66,0.35,0.52,0.33,0.27,0.54,0.24,0.18,0.46,0.34,0.44,0.26,0.885,0.97,0.79,0.85,0.52,0.93,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.691969696969697
"eCKfWPXWkRiVuq2kkuIbx1yRGu",0,0.19,0.5,0.49,1,0.8,0.5,1,0.2,0.5,0,0.3,0.39,0.5,0.1,0.29,0.5,0.5,0.9,1,0.5,0.7,0.9,0,0,0,0.845,0.7,0.69,1,1,1,1,1,1,1,0.5,0.885
"a4Q52JjaFUDKIfJLEVZIhEE7kN",0.5,0.3,0.69,0.3,0.69,0.69,0.1,0.5,0.8,0.9,0.5,0.3,0.2,0.09,0.69,0.8,0.89,1,1,1,0.7,0.7,0.8,0.81,0.9,1,0.755,0.5,0.7,0.51,1,1,0,1,0.5,0.908248290463863,1,0.715749844587624
"ltoSq8KHmp8mwGFWsxU8IWO6tD",0.3,0.1,0.98,0.04,0.98,0.8,0.78,0.51,0.21,0.22,0.25,0.79,0.84,0.92,0.4,0.51,0.68,0.4,0.76,0.98,0.63,0.71,0.79,0.41,0.29,0.59,0.81,0.64,0.9,0.99,1,0.76,1,1,1,1,0.666666666666667,0.887878787878788
"YJK8dIrX6UyhA3Si9oOcCZjAOY",0.19,0.29,0.79,0.2,0.9,0.7,0.8,0.71,0.19,0,0.3,0.49,0.7,0.8,0.3,0.6,0.8,0.7,0.99,0.99,0.4,0.68,0.84,0.7,0.84,0.99,0.865,0.72,0.82,0.89,0.8,0.99,1,1,0.908248290463863,1,1,0.908477117314897
"ShOqtka9hBXBcV86RDxKNKbUvv",0.09,0.21,0.68,0.29,0.18,0.89,0.99,0.8,0.1,0.01,0.31,0.59,0.71,0.79,0.65,0.74,0.9,0.79,1,1,0.29,0.39,0.79,0.78,0.88,0.99,0.99,0.99,0.29,0.99,1,0.89,1,1,0.908248290463863,1,1,0.914386208223988
"B0Ql7N8xcM4tYXiFxu1XuUpbgP",0,0.15,0.69,0.22,0.74,0.51,0.55,0.58,0.45,0.41,0.43,0.55,0.71,0.84,0.48,0.59,0.66,0.67,0.8,1,0.54,0.69,1,0.55,0.69,0.85,0.92,0.93,0.9,0.96,0.96,0.99,1,1,1,1,1,0.969090909090909
"kf9NAQaqzk77HcPbq0DI2ga0AG",1,1,1,1,1,0.8,0.42,0.51,0.21,0.8,0.51,0.65,0.49,0.9,0.49,0.69,0.8,1,0.81,1,0.8,0.94,0.95,0.95,1,1,0,0,0,0.99,0.78,0.98,0.666666666666667,1,0.5,1,0.908248290463863,0.620446814284594
"ej51TZSS31SzLdNOEOsvRfqW94",0.29,0.32,0.62,0.2,0.69,1,1,0.8,0.12,0.17,0.07,0.59,0.8,0.91,0.11,0.31,0.52,1,1,1,0.31,1,1,0.6,0.72,0.92,0.885,0.59,0.75,0.88,0.83,0.87,1,1,0.5,0.908248290463863,1,0.837568026405806
"sfSsH6WXHt4x9DkL6MOfvTpgni",0,0.2,1,0,1,0,0.59,0.49,1,0.39,0.2,0.79,1,1,0.69,0.79,0.9,1,1,1,0.2,0.59,0.8,0.59,0.7,0.49,0.9,0.8,0.8,1,0.98,0.69,0.908248290463863,1,0.5,1,0.333333333333333,0.810143783981563
"Mw8OshkcRay9bkaPYocdIKTc6S",0.1,0.29,0.69,0.1,0.96,0.7,0.19,0.89,0.29,0.69,0.19,0.04,0.09,0.12,0.25,0.49,0.75,0.77,0.89,0.98,0.29,0.46,0.59,0.74,0.84,0.91,0.96,0.71,0.98,0.99,0.88,0.92,1,1,1,1,1,0.949090909090909
"tQ5OKZAAc3cxuXpc6pc61fNUez",0.65,0.76,0.79,0.86,0.91,0.83,0.61,0.91,0.61,0.66,0.65,0.28,0.52,0.71,0.55,0.75,0.86,0.9,0.99,1,0.93,0.96,0.99,0.9,0.93,0.9,0.4,0.45,0.36,0.56,0.73,0.44,1,1,1,1,0.5,0.676363636363636
"2HP5i426Yn85eYrxkfzNiY2Hnh",0.3,0.4,0.9,0.6,1,0.99,0.8,0.9,0.31,0.21,0.3,0.5,0.59,0.6,0.3,0.3,0.4,0.89,0.99,0.99,0.99,0.9,1,0.9,0.8,0.7,0.7,0.9,0.7,0.7,0.99,0.8,1,0.908248290463863,0.908248290463863,0.666666666666667,0,0.752105749781308
"kYrqtLvACktr7uDAUd4x7Qg9X5",0.61,0.48,0.52,0.52,0.62,0.71,0.5,0.81,0.51,0.5,0.5,0.69,0.81,0.9,0.5,0.6,0.73,0.68,0.73,0.95,0.7,0.79,0.93,0.79,0.82,0.83,0.695,0.43,0.62,0.78,1,0.69,1,1,1,1,1,0.837727272727273
"mAJ6Q8hXkk3N36SATgPIaTluPr",0.53,0.41,0.77,0.49,0.61,0.52,0.41,0.4,0.41,0.52,0.54,0.52,0.34,0.38,0.47,0.4,0.44,0.68,0.64,0.67,0.74,0.72,0.79,0.85,0.72,0.74,0.645,0.55,0.43,0.93,0.93,0.94,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.584090909090909
"lQXvpDsk81UCBfymYedDgwuBk4",0.09,0.12,0.6,0.01,0.84,0.72,0.49,0.61,0.1,0.52,0.49,0.2,0.38,0.5,0.18,0.23,0.33,0.69,0.87,1,0.1,0.15,0.6,0.78,0.86,0.9,0.905,0.8,0.88,0.82,0.99,0.9,1,1,1,1,1,0.935909090909091
"3QLtxVOUyNYm5U3Keh4K9HgkQT",0.49,0.5,0.5,0.5,0.48,1,1,0.79,0.01,1,0.03,0.4,0.59,0.6,0.03,0.03,0.04,0.7,0.89,0.9,0.7,0.69,0.7,1,1,0,0.755,0.51,0.48,0.99,0,0.82,1,0.908248290463863,1,0.5,0.0917517095361369,0.641363636363636
"QAcxnX5whLezD6eIXggzl4ullf",0.06,0.13,0.88,0.15,0.93,0.67,0.66,0.88,0.35,0.5,0.09,0.62,0.88,0.94,0.71,0.87,0.94,0.96,0.97,0.97,0.73,0.81,0.93,0.53,0.68,0.86,0.965,0.96,0.92,0.98,0.84,0.97,1,1,0.908248290463863,1,1,0.958477117314897
"oYAkY64ZPxVP8jZXPLzoWR1TIF",0.6,0.69,0.74,0.59,0.87,0.89,0.84,0.72,0.3,0.12,0.36,0.69,0.83,0.93,0.59,0.69,0.84,0.75,0.89,1,0.65,0.84,1,0.69,0.76,0.85,0.485,0.3,0.44,0.81,0.96,0.92,1,1,1,1,1,0.810454545454545
"i5UFDkXnaRVysYE6L1vvl2d9bc",0.2,0.29,0.69,0.24,0.75,0.75,0.59,0.69,0.34,0.39,0.29,0.39,0.44,0.49,0.19,0.24,0.34,0.74,0.84,0.95,0.54,0.59,0.62,0.44,0.59,0.79,0.91,0.75,0.77,0.91,0.98,0.98,1,1,1,1,1,0.936363636363636
"iaPzG0A5rMoHOvJtyXEIWXHKDL",0.04,0.08,0.92,0.07,0.96,0.36,0.63,0.8,0.65,0.41,0.21,0.66,0.8,0.89,0.29,0.47,0.67,0.72,0.96,1,0.66,0.92,1,0.65,0.73,0.81,0.98,0.95,0.96,0.99,0.96,0.99,1,1,1,1,1,0.984545454545455
"WoXID0e60IrzLgZLJTAzWgmSW6",1,1,1,1,1,0.49,0.7,1,0.19,0.78,0.11,0.2,0.25,0.31,1,1,1,1,1,1,0.38,0.54,0.74,1,1,1,0,0,0,0.68,0.52,0.89,1,0.5,0.5,1,0.5,0.508181818181818
"bwAULxMY0L3SOhm8qpne9PSsQm",0,0.06,0.95,0,1,0.83,0.6,0.87,0.24,0.42,0.29,0.53,0.67,0.73,0.05,0.08,0.11,0.31,1,1,0.36,0.49,1,1,0.85,0.84,0.995,0.94,0.99,0.93,0.98,0.84,1,1,0.908248290463863,1,0,0.871204390042169
"h7IGMblze4pzx90AIOtKmypykJ",0.7,0.8,0.89,0.09,0.89,0.89,0.1,0.2,0.02,0.89,0.89,0.29,0.29,0.29,0.29,0.3,0.3,0.6,0.9,1,0.29,0.2,0.99,0.79,0.89,1,0.305,-0.41,0.2,0.91,0.99,0.91,0.5,0.908248290463863,1,0.666666666666667,1,0.634537723375503
"RG5rAKXpPZmVtoqMNOtz3ueiqJ",0.04,0.13,0.95,0.16,0.95,0.34,0.66,0.81,0.62,0.41,0.24,0.61,0.81,0.91,0.88,0.94,0.97,0.8,0.85,0.89,0.62,0.72,0.8,0.28,0.44,0.4,0.94,0.99,0.87,0.96,0.93,0.95,1,1,1,1,0.666666666666667,0.936969696969697
"WHXNDeR81qN9QnztFhsE8rEyGB",0.06,0.15,0.7,0.19,0.8,0.5,0.4,0.71,0.46,0.25,0.3,0.6,0.7,0.85,0.05,0.08,0.08,0.65,0.96,1,0.49,0.59,0.93,0.5,0.6,0.71,0.955,0.98,0.95,0.96,0.65,0.99,1,0.908248290463863,1,1,1,0.944840753678533
"FRfSS395qilOmE8PV7CzzzunT4",0.2,0.3,0.5,0.49,0.7,0.6,0.39,0.7,0.4,0.59,0.3,0.39,0.5,0.7,0.6,0.7,0.8,1,1,1,0.4,0.5,1,0.19,0.31,0.4,1,0.99,0.9,1,0.98,1,1,1,0.5,1,1,0.942727272727273
"MZD1woFNVuMp7ONLMtXW39RH56",0.31,0.2,1,0.38,1,0.6,1,0.51,0.7,0,0.48,0.6,0.79,0.9,0.39,0.5,0.59,0.91,1,1,0.59,0.59,0.85,0.89,0.97,1,0.745,0.87,0.8,0.7,1,0.99,1,1,0.908248290463863,0.908248290463863,1,0.901954234629793
"fdhE1rz3Dp82IqkvQoJzNgeKnK",0.38,0.27,0.78,0.19,0.9,0.5,0,0.79,0.46,1,0.49,0.78,0.81,0.89,0.29,0.28,0.27,0.91,1,1,0.81,0.81,1,0.9,0.79,0.5,0.785,0.54,0.85,0.96,1,0.72,1,0,0.908248290463863,0.908248290463863,0,0.697408780084339
"Yrjye41coTNZrLhSpwCKRX0Xx9",0.2,0.1,0,0,0,0.3,0,0.9,0.9,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.7,0.9,0.8,1,1,0.5,0.5,0.5,0.5,0.5,0.686363636363636
"ismtccbpw2J4d0HWHTJoHAvohW",0.89,0.89,1,0.91,0.89,0.9,0.89,0.49,0.09,0.1,0.49,0.5,0.59,0.7,0.19,0.24,0.29,0.89,0.89,1,0.5,0.59,0.7,0.49,0.6,0.69,0.11,0.13,0,0.99,0.99,0.98,1,1,0.908248290463863,1,1,0.73711348095126
"2fpXdYtjQfN3Qk8xQsh2fxhxut",0.04,0.01,0.9,0.05,0.99,0.79,0.5,0.49,0.19,0.5,0.49,0.3,0.3,0.29,0.29,0.3,0.29,0.49,0.69,1,0.5,0.7,1,0.6,0.6,0.6,0.975,1,0.92,0.98,1,0.98,0.0917517095361369,0.5,1,1,0.5,0.813341064503285
"fQmMgbOfbpK6PH8CaDh057lGp7",0.3,0.51,0.77,0.24,0.85,0.55,0.46,0.65,0.53,0.46,0.45,0.46,0.56,0.4,0.44,0.53,0.39,0.7,0.59,0.62,0.54,0.74,0.5,0.4,0.55,0.61,0.71,0.43,0.57,0.92,0.92,0.9,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.616666666666667
"4dJPVMak0QqVxygHG63Xpuqvwh",0.16,0.33,0.73,0.34,0.85,0.6,0.46,0.6,0.3,0.59,0.37,0.76,0.88,0.93,0.5,0.58,0.63,0.53,0.68,0.83,0.58,0.69,0.79,0.7,0.82,0.8,0.89,0.85,0.79,0.9,0.95,0.97,1,1,1,1,0.666666666666667,0.910606060606061
"oyxOR55cQDXeapBsc3fZaDDO3f",0.46,0.52,0.79,0.54,0.78,0.81,0.63,0.52,0.37,0.41,0.46,0.36,0.33,0.21,0.31,0.34,0.38,0.73,0.71,1,0.51,0.6,0.83,0.29,0.41,0.4,0.615,0.56,0.47,0.82,0.96,0.98,0,1,0.666666666666667,1,0.666666666666667,0.703484848484848
"p0OTM2UYxRVodD2GSjMf9yFcnz",0,0.05,0.96,0.04,1,0.5,0.62,0.38,0.5,0.79,0.59,0.2,0.6,0.03,0.05,0.11,0.19,0.8,1,1,0.39,0.7,1,0.5,0.69,0.49,0.995,0.99,0.99,1,0.59,0.97,0.333333333333333,1,0.908248290463863,1,0.333333333333333,0.828174087011866
"00hs52Bbsn97IZqlMWL5L34PAd",0.1,0.29,0.69,0.3,0.89,0.69,0.49,0.49,0.09,0.49,0.49,0.2,0.29,0.39,0.49,0.6,0.7,0.7,0.7,0.8,0.49,0.49,0.7,0.49,0.49,0.49,0.96,0.91,0.91,0.78,0.98,0.98,1,1,0.908248290463863,0.908248290463863,0.5,0.894226961902521
"cecdLfxnB55fgLGIzDEOJiuPx8",0.3,0.49,0.48,0.3,0.7,0.3,0.7,0.19,0.79,0.3,0.8,0.1,0.2,0.31,0.5,0.7,0.9,0.7,0.89,0.98,0.7,0.85,0.98,0.88,0.93,0.97,0.865,0.51,0.73,0.91,1,0.99,1,1,1,1,1,0.909545454545455
"PiVOIcvagidsK5l1Jo32CvWCDk",0.2,0.05,0.87,0.04,0.89,0.02,0.03,0.11,0.84,0.69,0.81,0.14,0.24,0.37,0.34,0.42,0.71,0.3,0.53,1,0.31,0.43,0.48,0.36,0.48,0.42,0.94,0.79,0.97,0.86,0.72,0.92,1,1,1,1,0.666666666666667,0.896969696969697
"8Zam9ZRwmYBDh7uymhdQsveTtU",0.89,0.71,1,0.04,0.99,0.61,0.85,0.61,0.59,0.87,0.33,0.57,0.7,0.65,0.48,0.44,0.44,0.9,0.91,0.87,0.81,0.66,0.66,0.61,0.61,0.6,0.2,-0.56,0.28,0.8,0.28,0.94,0.666666666666667,0.0917517095361369,0.333333333333333,0.0917517095361369,0.0917517095361369,0.292295920782583
"WCd7WuXM5laqFwhC1fq8CDJ3s1",0.04,0.37,0.86,0.26,1,1,0.6,0.79,0,0.37,0.09,0.2,0.38,0.5,0.2,0.35,0.51,0.1,0.54,1,0.3,0.8,1,0.5,0.6,0.7,0.865,0.85,0.77,1,0.97,0.88,1,1,1,1,1,0.939545454545455
"bmhjSWCElfJkv1iNryr7i8Hq2t",0.14,0.27,0.89,0.12,0.88,0.92,0.6,0.8,0.79,0.44,0.81,0.59,0.73,0.87,0.5,0.71,0.9,0.36,0.57,0.89,0.19,0.39,0.61,0.34,0.47,0.6,0.85,0.71,0.72,0.29,0.96,0.39,1,1,1,1,1,0.810909090909091
"BsXe2qxOoxxCWSfGzsns5QCbpN",0.6,0.4,0.59,0.49,0.6,0.59,0.26,0.53,0.5,0.69,0.48,0.61,1,0.93,0.5,0.81,0.67,0.69,1,1,0.57,1,1,0.48,0.49,0.59,0.705,0.49,0.61,0.91,0.95,0.99,0.666666666666667,0.666666666666667,0.908248290463863,0.908248290463863,1,0.800439083114642
"K2DYK1M7sDrx5DFRGqGNzfbkn0",0.2,0.14,0.5,0.3,0.4,0.89,0.89,0.6,0.1,0.21,0.29,0.4,0.59,0.69,0.7,0.75,0.8,0.49,0.8,0.85,0.41,0.5,0.6,0.05,0.09,0.19,0.92,0.96,0.76,0.99,0.9,0.89,1,1,1,1,1,0.947272727272727
"8O8iQgMPix5Q8zrbV1BgUkyYVl",0.29,0.49,0.8,0.4,0.73,0.5,0.69,0.69,0.69,0.1,0.2,0.01,0.03,0.05,0.04,0.06,0.08,0.74,0.87,0.96,0.09,0.12,0.15,0.19,0.25,0.32,0.71,0.62,0.44,0.81,0.79,0.89,1,1,1,1,1,0.841818181818182
