"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13"
"00hs52Bbsn97IZqlMWL5L34PAd","4tW0rTCeNaC6gDYaoqS8UfLyAm",1310857,79,FALSE,256211,35,15,25,25,20,3,25,40,20,3,2,2,5
"cecdLfxnB55fgLGIzDEOJiuPx8","M3CH3Zq3T6TvUpKoaU4y28FAmg",3946649,1077,FALSE,292916,35,15,25,25,20,3,24,40,20,1,2,2,5
"PiVOIcvagidsK5l1Jo32CvWCDk","hB0eSMhsFW5FNY7ogjJQ9Qhm8x",3204007,690,FALSE,185208,35,15,25,25,20,3,25,40,20,3,2,2,50
"8Zam9ZRwmYBDh7uymhdQsveTtU","lrEOo2DgFgtPHy4h7ueyLUfjUK",393998,18,TRUE,301002,35,15,25,25,20,3,25,40,20,1,NA,NA,NA
"WCd7WuXM5laqFwhC1fq8CDJ3s1","EYHVMWVF3EnbfI9LLuPDF6XjNN",902913,380,FALSE,183205,35,15,25,25,20,3,25,40,20,3,2,2,5
"bmhjSWCElfJkv1iNryr7i8Hq2t","SW7f7zNmdlPUqQfsNfYkgPt3Go",1550289,475,FALSE,241937,35,10,25,25,19,3,25,40,20,3,2,2,5
"BsXe2qxOoxxCWSfGzsns5QCbpN","XWOuMQRiOCL26AfC7SnFaAJenY",1713995,404,TRUE,302749,35,15,25,25,20,NA,25,40,60,1,2,2,NA
"K2DYK1M7sDrx5DFRGqGNzfbkn0","1WYnmjrt2CECgbM0Bde79ZhJUE",2921277,217,FALSE,239152,35,15,25,25,20,3,25,40,20,3,2,2,5
"8O8iQgMPix5Q8zrbV1BgUkyYVl","YcdGwIZQok1BnYlphEcF6uZWro",186863,12,FALSE,174557,35,10,25,25,20,3,25,40,20,3,2,2,5
"A0WuBnHZLp76C0fbYcoC3sEmWc","B30zjmi894yNhwJ0p02dcaH7M6",4319356,1225,FALSE,193627,35,15,25,25,20,3,25,40,60,3,4,2,50
"I6b92yXgrhcb0WaJZq2JqLZK48","d6sL3kB0QG0MdvUZbNb767cDb8",2102092,661,FALSE,99672,35,10,25,25,20,3,24,40,20,3,2,2,5
"AUwBJrzZaVOulPZV1Qu2YC95SI","tYojeTKDJ0D7go6hB9j7ecy44X",10085332,946,FALSE,187980,35,5,25,25,20,3,25,40,20,1,4,2,5
"Unu0wt7jHTNY17L6gp3Y8VzQqz","OTVmCfah3ZZCmAo3BpDOXvEJ0x",3424204,1162,FALSE,222832,35,15,25,25,20,3,26,40,20,3,2,2,50
"QOPl6S4Wp4Kh4I8SBSWdM2imJr","XJVeg9KjZ7fXN5D7vSe9OUsV9o",1578922,95,FALSE,287989,35,15,25,25,20,3,25,40,20,3,4,4,5
"4kpnY5p9uf9CO3TAELrXdgTcjT","Sos5JVDusQ8JsJXekSHxflUYB2",4971320,958,TRUE,301257,35,15,24,27,20,2,24,40,20,1,2,2,NA
"F8I2mQ6SzJ6hj57OHOlqFXHFtC","WCFqFRgWy0FJpkNsLQnYEZW5EL",3034404,273,FALSE,184462,35,15,25,25,20,3,25,40,20,3,2,2,5
"99XVi5rZJ7zIQOLGqp13z2foOX","tNEalPUciLLlsABEwDGjeyvhBJ",1700125,681,FALSE,296978,35,15,25,25,20,3,25,40,20,3,4,2,5
"JQFPu9m9NnDMDJQvNvR5DXXDc7","5XL0HFhPdMXNu7p6OXBZU1TUU7",2297289,574,FALSE,219278,35,15,25,25,20,3,25,400,20,3,4,2,5
"bvAaKjW3VkCWdyx5bV8NgXUxtz","QceXzs9Lb8AZkavGh5GuLuYtpJ",4483073,664,FALSE,181590,35,15,25,25,20,3,25,40,20,3,4,3,5
"e8YNQAbf9k7kVtvwh9tUSCvbiv","vKjf6K162Ju1JHqYP56gXiTyLZ",5005858,250,TRUE,300991,35,15,25,25,20,3,25,40,20,3,2,NA,NA
"tJsXAKDRhLQnKWAYp3FKeFoail","zg7NyL9azuktc3c4F3nlCjm06r",577814,33,TRUE,301001,35,10,25,2519,19,1,25,40,20,1,2,NA,NA
