"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","rt","ns_id","ns_response","wave","correct_answer","correct"
"oYAkY64ZPxVP8jZXPLzoWR1TIF","53GCEOLAQUE1QjtyI5s1BSEBv5",2529677,1166,FALSE,"number_series_test_trial",19031,"NS_4","29","3.0","29",1
"oYAkY64ZPxVP8jZXPLzoWR1TIF","53GCEOLAQUE1QjtyI5s1BSEBv5",2560740,1167,FALSE,"number_series_test_trial",31050,"NS_5","8/16","3.0","8/16",1
"oYAkY64ZPxVP8jZXPLzoWR1TIF","53GCEOLAQUE1QjtyI5s1BSEBv5",2589298,1168,FALSE,"number_series_test_trial",28541,"NS_6","120","3.0","165",0
"oYAkY64ZPxVP8jZXPLzoWR1TIF","53GCEOLAQUE1QjtyI5s1BSEBv5",2615678,1169,FALSE,"number_series_test_trial",26369,"NS_7","43","3.0","43",1
"oYAkY64ZPxVP8jZXPLzoWR1TIF","53GCEOLAQUE1QjtyI5s1BSEBv5",2638667,1170,FALSE,"number_series_test_trial",22975,"NS_8","9800","3.0","8900",0
"oYAkY64ZPxVP8jZXPLzoWR1TIF","53GCEOLAQUE1QjtyI5s1BSEBv5",2669961,1171,TRUE,"number_series_test_trial",31282,"NS_9",NA,"3.0","12/16",NA
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1717256,51,FALSE,"number_series_test_trial",11268,"NS_1","-2","2.0","-2",1
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1725256,52,FALSE,"number_series_test_trial",7998,"NS_2","28","2.0","28",1
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1733448,53,FALSE,"number_series_test_trial",8191,"NS_3","64","2.0","64",1
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1751632,54,FALSE,"number_series_test_trial",18182,"NS_4","29","2.0","29",1
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1777784,55,FALSE,"number_series_test_trial",26151,"NS_5","8/16","2.0","8/16",1
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1796232,56,FALSE,"number_series_test_trial",18446,"NS_6","120","2.0","165",0
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1827234,57,TRUE,"number_series_test_trial",31001,"NS_7",NA,"2.0","43",NA
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1848071,58,FALSE,"number_series_test_trial",20835,"NS_8","9100","2.0","8900",0
"i5UFDkXnaRVysYE6L1vvl2d9bc","NGezATtrOcBeAmtPtCPvPw05jt",1872376,59,FALSE,"number_series_test_trial",24303,"NS_9","12/16","2.0","12/16",1
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",624721,39,TRUE,"number_series_test_trial",30986,"NS_1",NA,"3.0","-2",NA
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",637150,40,FALSE,"number_series_test_trial",12425,"NS_2","28","3.0","28",1
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",663377,41,FALSE,"number_series_test_trial",26225,"NS_3","64","3.0","64",1
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",689075,42,FALSE,"number_series_test_trial",25696,"NS_4","29","3.0","29",1
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",720078,43,TRUE,"number_series_test_trial",31000,"NS_5","8","3.0","8/16",0
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",751080,44,TRUE,"number_series_test_trial",30999,"NS_6",NA,"3.0","165",NA
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",782083,45,TRUE,"number_series_test_trial",31000,"NS_7",NA,"3.0","43",NA
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",800874,46,FALSE,"number_series_test_trial",18787,"NS_8","8900","3.0","8900",1
"iaPzG0A5rMoHOvJtyXEIWXHKDL","so54lDZcOy2uslGemorHUC5JMK",831876,47,TRUE,"number_series_test_trial",31000,"NS_9","12/","3.0","12/16",0
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",213542,25,FALSE,"number_series_test_trial",8838,"NS_1","2","3.0","-2",0
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",220019,26,FALSE,"number_series_test_trial",6475,"NS_2","28","3.0","28",1
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",246103,27,FALSE,"number_series_test_trial",26081,"NS_3","62","3.0","64",0
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",257975,28,FALSE,"number_series_test_trial",11869,"NS_4","29","3.0","29",1
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",275802,29,FALSE,"number_series_test_trial",17824,"NS_5","5/16","3.0","8/16",0
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",286629,30,FALSE,"number_series_test_trial",10825,"NS_6","164","3.0","165",0
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",317634,31,TRUE,"number_series_test_trial",31002,"NS_7",NA,"3.0","43",NA
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",322584,32,FALSE,"number_series_test_trial",4948,"NS_8",NA,"3.0","8900",NA
"WoXID0e60IrzLgZLJTAzWgmSW6","LLry75Eo29WsNj223SdFYPW8hd",336395,33,FALSE,"number_series_test_trial",13809,"NS_9","12/20","3.0","12/16",0
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4843789,1204,FALSE,"number_series_test_trial",12355,"NS_1","-2","2.0","-2",1
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4852597,1205,FALSE,"number_series_test_trial",8805,"NS_2","28","2.0","28",1
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4865915,1206,FALSE,"number_series_test_trial",13316,"NS_3","64","2.0","64",1
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4875414,1207,FALSE,"number_series_test_trial",9497,"NS_4","29","2.0","29",1
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4896610,1208,FALSE,"number_series_test_trial",21194,"NS_5","8/16","2.0","8/16",1
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4907233,1209,FALSE,"number_series_test_trial",10621,"NS_6","120","2.0","165",0
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4930361,1210,FALSE,"number_series_test_trial",23126,"NS_7","67","2.0","43",0
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4942777,1211,FALSE,"number_series_test_trial",12413,"NS_8","8900","2.0","8900",1
"bwAULxMY0L3SOhm8qpne9PSsQm","sNYvna977YhnlTsjxZeTPjaIIb",4962753,1212,FALSE,"number_series_test_trial",19973,"NS_9","10/14","2.0","12/16",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",6939299,510,FALSE,"number_series_test_trial",8707,"NS_1","0","3.0","-2",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",6956200,511,FALSE,"number_series_test_trial",16898,"NS_2","28","3.0","28",1
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",6970375,512,FALSE,"number_series_test_trial",14172,"NS_3","60","3.0","64",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",6987241,513,FALSE,"number_series_test_trial",16863,"NS_4","29","3.0","29",1
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",7018250,514,TRUE,"number_series_test_trial",31006,"NS_5","10/","3.0","8/16",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",7045123,515,FALSE,"number_series_test_trial",26869,"NS_6","142","3.0","165",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",7073493,516,FALSE,"number_series_test_trial",28366,"NS_7","45","3.0","43",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",7095968,517,FALSE,"number_series_test_trial",22472,"NS_8","8999","3.0","8900",0
"h7IGMblze4pzx90AIOtKmypykJ","jUAwoLEacSsegiUBDAsxHfL6u9",7112769,518,FALSE,"number_series_test_trial",16797,"NS_9","12/14","3.0","12/16",0
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1103649,609,FALSE,"number_series_test_trial",9848,"NS_1","-2","2.0","-2",1
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1115677,610,FALSE,"number_series_test_trial",12021,"NS_2","28","2.0","28",1
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1135093,611,FALSE,"number_series_test_trial",19411,"NS_3","64","2.0","64",1
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1166478,612,TRUE,"number_series_test_trial",31378,"NS_4","30","2.0","29",0
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1186863,613,FALSE,"number_series_test_trial",20380,"NS_5","6/16","2.0","8/16",0
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1211751,614,FALSE,"number_series_test_trial",24884,"NS_6","46","2.0","165",0
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1232393,615,FALSE,"number_series_test_trial",20638,"NS_7","32","2.0","43",0
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1258470,616,FALSE,"number_series_test_trial",26072,"NS_8","8899","2.0","8900",0
"RG5rAKXpPZmVtoqMNOtz3ueiqJ","6ucegX3cyMBSuDT4zjoQXEKILb",1272885,617,FALSE,"number_series_test_trial",14411,"NS_9","12/18","2.0","12/16",0
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6052962,1312,FALSE,"number_series_test_trial",22100,"NS_1","-2","3.0","-2",1
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6083967,1313,TRUE,"number_series_test_trial",30994,"NS_2",NA,"3.0","28",NA
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6098994,1314,FALSE,"number_series_test_trial",15020,"NS_3","63","3.0","64",0
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6117093,1315,FALSE,"number_series_test_trial",18093,"NS_4","29","3.0","29",1
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6148098,1316,TRUE,"number_series_test_trial",30989,"NS_5",NA,"3.0","8/16",NA
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6160711,1317,FALSE,"number_series_test_trial",12608,"NS_6","164","3.0","165",0
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6191719,1318,TRUE,"number_series_test_trial",30993,"NS_7",NA,"3.0","43",NA
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6214327,1319,FALSE,"number_series_test_trial",22603,"NS_8","8899","3.0","8900",0
"WHXNDeR81qN9QnztFhsE8rEyGB","z3mRrpdwqspCFavFAx5nIFz7lK",6243862,1320,FALSE,"number_series_test_trial",29527,"NS_9","9/15","3.0","12/16",0
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2492845,1035,FALSE,"number_series_test_trial",7894,"NS_1","-2","2.0","-2",1
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2501789,1036,FALSE,"number_series_test_trial",8943,"NS_2","28","2.0","28",1
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2517341,1037,FALSE,"number_series_test_trial",15551,"NS_3","64","2.0","64",1
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2530965,1038,FALSE,"number_series_test_trial",13623,"NS_4","28","2.0","29",0
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2554117,1039,FALSE,"number_series_test_trial",23151,"NS_5","8/16","2.0","8/16",1
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2573045,1040,FALSE,"number_series_test_trial",18927,"NS_6","166","2.0","165",0
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2604047,1041,TRUE,"number_series_test_trial",31001,"NS_7",NA,"2.0","43",NA
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2618228,1042,FALSE,"number_series_test_trial",14181,"NS_8","8900","2.0","8900",1
"FRfSS395qilOmE8PV7CzzzunT4","OG1E4TFs0iIUfY7IDLJE652nUj",2632388,1043,FALSE,"number_series_test_trial",14159,"NS_9","10/16","2.0","12/16",0
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1150926,1015,FALSE,"number_series_test_trial",5616,"NS_1","-2","3.0","-2",1
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1159975,1016,FALSE,"number_series_test_trial",9047,"NS_2","28","3.0","28",1
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1185900,1017,FALSE,"number_series_test_trial",25923,"NS_3","62","3.0","64",0
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1206661,1018,FALSE,"number_series_test_trial",20759,"NS_4","27","3.0","29",0
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1228090,1019,FALSE,"number_series_test_trial",21427,"NS_5","8/16","3.0","8/16",1
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1253061,1020,FALSE,"number_series_test_trial",24970,"NS_6","54","3.0","165",0
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1266044,1021,FALSE,"number_series_test_trial",12981,"NS_7","12","3.0","43",0
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1287377,1022,FALSE,"number_series_test_trial",21331,"NS_8","8900","3.0","8900",1
"MZD1woFNVuMp7ONLMtXW39RH56","Fwo983oJsLXoinAcFQBqgNnKRP",1301144,1023,FALSE,"number_series_test_trial",13765,"NS_9","12/15","3.0","12/16",0
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3810511,382,FALSE,"number_series_test_trial",24202,"NS_1","-2","2.0","-2",1
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3825558,383,FALSE,"number_series_test_trial",15027,"NS_2","29","2.0","28",0
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3851818,384,FALSE,"number_series_test_trial",26244,"NS_3","75","2.0","64",0
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3871710,385,FALSE,"number_series_test_trial",19876,"NS_4","29","2.0","29",1
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3896355,386,FALSE,"number_series_test_trial",24631,"NS_5","1/13","2.0","8/16",0
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3919170,387,FALSE,"number_series_test_trial",22789,"NS_6","152","2.0","165",0
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3934054,388,FALSE,"number_series_test_trial",14864,"NS_7","20","2.0","43",0
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3952398,389,FALSE,"number_series_test_trial",18328,"NS_8","8900","2.0","8900",1
"fdhE1rz3Dp82IqkvQoJzNgeKnK","01tEigZcHJ3I6EtIzSpqWbZTAO",3974866,390,FALSE,"number_series_test_trial",22429,"NS_9","10/16","2.0","12/16",0
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3130274,205,FALSE,"number_series_test_trial",12720,"NS_1","-2","2.0","-2",1
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3144397,206,FALSE,"number_series_test_trial",14119,"NS_2","28","2.0","28",1
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3157233,207,FALSE,"number_series_test_trial",12833,"NS_3","64","2.0","64",1
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3170184,208,FALSE,"number_series_test_trial",12948,"NS_4","29","2.0","29",1
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3201126,209,TRUE,"number_series_test_trial",30999,"NS_5","8/","2.0","8/16",0
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3232132,210,TRUE,"number_series_test_trial",30998,"NS_6","54","2.0","165",0
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3263137,211,TRUE,"number_series_test_trial",30997,"NS_7",NA,"2.0","43",NA
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3294141,212,TRUE,"number_series_test_trial",30998,"NS_8",NA,"2.0","8900",NA
"Yrjye41coTNZrLhSpwCKRX0Xx9","jVVCOTxJaU84QmttcxXsC40GQ4",3325146,213,TRUE,"number_series_test_trial",30998,"NS_9",NA,"2.0","12/16",NA
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4657710,1268,FALSE,"number_series_test_trial",13357,"NS_1","-2","3.0","-2",1
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4687687,1269,FALSE,"number_series_test_trial",29973,"NS_2","28","3.0","28",1
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4709189,1270,FALSE,"number_series_test_trial",21499,"NS_3","64","3.0","64",1
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4725133,1271,FALSE,"number_series_test_trial",15939,"NS_4","29","3.0","29",1
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4755848,1272,FALSE,"number_series_test_trial",30711,"NS_5","8/16","3.0","8/16",1
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4787352,1273,TRUE,"number_series_test_trial",31500,"NS_6",NA,"3.0","165",NA
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4818689,1274,TRUE,"number_series_test_trial",31332,"NS_7",NA,"3.0","43",NA
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4842241,1275,FALSE,"number_series_test_trial",23547,"NS_8","8900","3.0","8900",1
"ismtccbpw2J4d0HWHTJoHAvohW","oo3qxBYEnbQuOo50n2zDg5mNty",4866698,1276,FALSE,"number_series_test_trial",24454,"NS_9","12/16","3.0","12/16",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2259910,662,FALSE,"number_series_test_trial",5923,"NS_1","-2","3.0","-2",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2265836,663,FALSE,"number_series_test_trial",5921,"NS_2","28","3.0","28",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2271303,664,FALSE,"number_series_test_trial",5464,"NS_3","64","3.0","64",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2285844,665,FALSE,"number_series_test_trial",14537,"NS_4","29","3.0","29",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2299715,666,FALSE,"number_series_test_trial",13867,"NS_5","8/16","3.0","8/16",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2330723,667,TRUE,"number_series_test_trial",31005,"NS_6","1","3.0","165",0
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2360485,668,FALSE,"number_series_test_trial",29759,"NS_7","43","3.0","43",1
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2391489,669,TRUE,"number_series_test_trial",31001,"NS_8","8","3.0","8900",0
"2fpXdYtjQfN3Qk8xQsh2fxhxut","MPbZok7UGutAFNPAGSo43Zyode",2422492,670,TRUE,"number_series_test_trial",31000,"NS_9",NA,"3.0","12/16",NA
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3368059,1102,FALSE,"number_series_test_trial",22408,"NS_1","6","3.0","-2",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3388828,1103,FALSE,"number_series_test_trial",20755,"NS_2","27","3.0","28",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3410280,1104,FALSE,"number_series_test_trial",21438,"NS_3","56","3.0","64",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3433340,1105,FALSE,"number_series_test_trial",23041,"NS_4","32","3.0","29",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3464357,1106,TRUE,"number_series_test_trial",30999,"NS_5","11/ 2","3.0","8/16",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3490249,1107,FALSE,"number_series_test_trial",25878,"NS_6","163","3.0","165",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3513193,1108,FALSE,"number_series_test_trial",22926,"NS_7","12","3.0","43",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3538613,1109,FALSE,"number_series_test_trial",25406,"NS_8","8870","3.0","8900",0
"fQmMgbOfbpK6PH8CaDh057lGp7","JRuutOMzd2Zm0C1gchrxAz91Do",3565631,1110,FALSE,"number_series_test_trial",27004,"NS_9","14/5","3.0","12/16",0
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3650298,577,FALSE,"number_series_test_trial",25803,"NS_1","-2","2.0","-2",1
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3660182,578,FALSE,"number_series_test_trial",9877,"NS_2","28","2.0","28",1
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3688683,579,FALSE,"number_series_test_trial",28491,"NS_3","66","2.0","64",0
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3711410,580,FALSE,"number_series_test_trial",22717,"NS_4","30","2.0","29",0
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3742423,581,TRUE,"number_series_test_trial",31002,"NS_5","8/","2.0","8/16",0
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3759669,582,FALSE,"number_series_test_trial",17241,"NS_6","164","2.0","165",0
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3777957,583,FALSE,"number_series_test_trial",18280,"NS_7","43","2.0","43",1
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3804688,584,FALSE,"number_series_test_trial",26719,"NS_8","8999","2.0","8900",0
"4dJPVMak0QqVxygHG63Xpuqvwh","09s3r2wumZGnS24xpl1TY5jIeS",3835426,585,FALSE,"number_series_test_trial",30732,"NS_9","12/14","2.0","12/16",0
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3481578,786,FALSE,"number_series_test_trial",28193,"NS_1","0","2.0","-2",0
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3495206,787,FALSE,"number_series_test_trial",13627,"NS_2","28","2.0","28",1
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3526214,788,TRUE,"number_series_test_trial",31007,"NS_3",NA,"2.0","64",NA
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3530133,789,FALSE,"number_series_test_trial",3918,"NS_4","64","2.0","29",0
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3547580,790,FALSE,"number_series_test_trial",17446,"NS_5","4/20","2.0","8/16",0
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3578589,791,TRUE,"number_series_test_trial",31007,"NS_6",NA,"2.0","165",NA
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3603588,792,FALSE,"number_series_test_trial",24997,"NS_7","40","2.0","43",0
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3615513,793,FALSE,"number_series_test_trial",11924,"NS_8","8000","2.0","8900",0
"oyxOR55cQDXeapBsc3fZaDDO3f","0p5KqvyZXcB94x34bShRDayihO",3642789,794,FALSE,"number_series_test_trial",27275,"NS_9","12/10","2.0","12/16",0
